Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adagrad,25,2,28,1,45,31,0.004694161336117491,108
Adadelta,17,2,29,2,40,30,0.004221062436906623,36
Adamax,24,1,19,2,51,29,0.008143756001809247,55
RMSprop,20,1,26,1,52,27,0.003716975774907116,49
Nadam,19,2,20,1,52,27,0.008345646170278134,114
Adamax,24,1,17,1,48,29,0.008794026906712568,119
SGD,20,2,19,1,53,29,0.005584285168814204,77
SGD,31,2,21,2,61,27,0.0022578800398645243,99
Adagrad,27,2,31,2,43,22,0.009203634358328425,54
Nadam,25,2,22,1,56,27,0.0015706694373882647,56
Adam,25,2,25,2,35,24,0.0012122723759494546,101
Adamax,26,2,27,1,60,24,0.0073327747343588726,60
Nadam,20,1,23,1,37,26,0.0016788407150027359,123
Adagrad,22,1,18,1,52,16,0.007363610529519867,39
Adamax,30,1,18,1,61,30,0.007990126486540393,43
Adagrad,29,1,20,1,63,25,0.0088678811201827,96
SGD,19,2,30,1,57,16,0.0050758170439860325,54
Adadelta,18,1,23,1,39,26,0.0073633694836355386,86
Adadelta,31,2,19,2,37,25,0.00983702045593005,108
Adagrad,16,1,16,2,63,31,0.008648818272024558,95
SGD,29,2,25,2,41,21,0.006314506553068678,53
Nadam,23,2,19,1,32,27,0.007950093265780145,75
Adadelta,17,1,26,1,42,16,0.003574206967115115,101
SGD,27,2,22,1,33,29,0.0022380221218864025,62
Adadelta,28,2,17,2,38,17,0.006310273961973231,93
SGD,27,2,26,2,39,26,0.0005935646408985544,68
Nadam,19,1,27,1,49,29,0.005703095811193347,76
AdamW,21,1,26,2,52,17,0.0034446305933606915,80
Adam,27,1,20,1,54,24,0.0018753241991296724,79
Adam,29,2,20,1,47,16,0.009013853272734235,94
SGD,29,2,21,1,62,22,0.0008755774395966043,50
AdamW,19,1,28,2,52,16,0.004721908300982082,70
RMSprop,16,1,25,1,42,22,0.001049195626750564,79
Adagrad,22,2,25,2,42,26,0.00196044760442422,109
RMSprop,30,1,28,2,50,28,0.0014232612959998105,40
RMSprop,17,1,31,1,34,25,0.00848433491188367,72
RMSprop,23,1,20,1,58,30,0.009184154010838847,75
Nadam,17,2,26,1,40,19,0.001731289960839198,37
Adagrad,21,2,20,1,63,16,0.0006665711516730293,47
RMSprop,23,2,16,1,36,29,0.0019184613419620247,119
Adagrad,22,1,25,2,49,27,0.009553142493489156,93
RMSprop,16,2,26,2,41,26,0.008980987460524422,74
Adagrad,24,1,21,1,33,20,0.00695798391808486,62
Adadelta,17,1,18,2,52,22,0.004301057110167154,86
Adamax,20,1,23,2,61,27,0.00394684318074618,122
Nadam,23,1,19,2,34,26,0.00788905233882384,63
Adadelta,24,1,23,2,59,18,0.006146294714513444,54
AdamW,24,2,17,2,33,21,0.0009638416242281142,80
Adagrad,22,2,17,1,57,20,0.005272895264071893,92
Adam,28,1,18,1,34,26,0.0036048412301103363,57
SGD,24,2,17,2,61,29,0.009727583569828224,121
Adagrad,23,2,26,1,58,28,0.006077538604479571,48
Nadam,29,2,26,2,34,30,0.009835717292660189,115
Adadelta,19,1,26,2,49,19,0.00016844498411103974,37
Nadam,23,2,27,1,40,29,0.00019056419252493138,72
SGD,17,1,24,1,48,31,0.0028773440766396746,115
Adagrad,24,1,26,2,51,28,0.006036547133226156,49
Nadam,31,2,22,2,45,29,0.009677047867828407,77
SGD,16,2,19,2,35,16,0.005733844248945112,93
Adadelta,26,1,17,1,57,20,0.004458679637786983,116
SGD,23,2,25,2,43,24,0.0023018835222584867,71
Adadelta,25,1,28,1,63,25,0.003580861550127688,43
Adam,20,1,31,1,54,18,0.006006550967150454,107
Adadelta,28,2,23,2,52,23,0.008084334747596093,77
Adam,16,1,19,2,44,22,0.006807382319747633,53
Adagrad,17,2,20,2,51,24,0.006833475117968788,65
Adam,27,1,24,1,40,27,0.006970708887770815,95
SGD,22,1,28,2,48,28,0.00813862473512099,54
Adam,31,2,24,1,40,24,0.003634142135622515,101
Adagrad,18,2,19,2,56,24,0.007527161071326384,50
Nadam,22,2,23,2,56,24,0.008595697278991486,121
Adam,17,1,24,1,57,19,0.008857102281587939,55
Adamax,27,1,20,2,61,23,0.0036648452997471957,113
Nadam,24,1,19,2,41,24,0.009014193539756389,123
Adamax,19,2,24,2,63,19,0.0015283701577345824,48
Adadelta,30,1,22,2,40,22,0.0029701249053899954,54
Adam,21,1,23,1,57,21,0.004545474534972788,77
Nadam,26,1,29,1,42,22,0.0005749304979959133,122
