Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adagrad,25,1,18,1,49,29,0.009008230642865388,70
Nadam,20,2,20,1,42,26,0.0021835324080241077,32
Adadelta,18,1,19,1,63,28,0.0052704435011935525,110
Adam,16,2,26,2,52,17,0.002565308853460055,119
SGD,28,1,18,2,32,25,0.0046559960276136665,120
Adam,29,1,20,1,57,31,0.0005757057838009956,35
Adadelta,31,1,26,1,37,27,0.008955874223375383,78
AdamW,29,2,26,2,62,31,0.009591821699052542,55
AdamW,19,2,17,1,41,17,0.009186632741690287,63
Nadam,22,1,21,2,55,29,0.0034738996059216873,113
SGD,20,1,29,1,41,16,0.006654437898268206,108
Adagrad,24,1,26,2,33,28,0.0028639167950115633,52
AdamW,25,1,19,2,57,21,0.0022709825750195883,40
SGD,20,2,22,2,59,24,0.0008457070153611153,118
RMSprop,19,1,30,1,46,24,0.0023058340660640007,44
RMSprop,28,2,20,1,34,25,0.009855955578713294,93
Adadelta,30,1,19,2,48,19,0.002707911169424222,88
Adamax,21,1,27,2,60,22,0.0005480278496122068,94
Adagrad,17,1,26,1,54,17,0.009569005923129011,55
Adamax,22,2,30,2,56,26,0.002321582339796998,118
SGD,16,1,30,2,52,29,0.003703687441776479,94
Adadelta,18,2,27,2,57,27,0.003854969957661975,55
AdamW,22,1,23,2,41,17,0.004842537909204355,88
Nadam,20,1,17,2,44,18,0.0026871828295201173,127
SGD,26,1,18,1,32,28,0.0030861557301603403,101
Nadam,28,2,31,1,52,16,0.0016901357161368397,99
Adamax,23,1,29,1,39,31,0.0021046526521016438,77
Adam,24,2,23,1,59,19,0.00812992166369681,107
Adam,25,1,29,1,34,17,0.006777559788976858,122
Adagrad,24,2,20,2,33,31,0.006654361131469469,77
AdamW,31,1,22,1,44,16,0.007943097646489112,125
RMSprop,16,2,21,1,51,23,0.004726561173645429,54
Nadam,27,2,20,2,46,28,0.009337051907318643,115
Adadelta,16,1,31,1,54,26,0.0050012163552932126,122
SGD,16,1,29,1,47,23,0.002055246017227184,39
Adam,27,2,21,1,57,20,0.008452991308696636,85
SGD,23,2,18,1,63,27,0.0005712005976497587,113
RMSprop,18,2,22,2,48,19,0.0005074685989718429,102
Nadam,18,2,29,1,46,16,0.0002848140121571927,119
Adamax,16,1,24,2,37,21,0.0030361431000966747,54
Nadam,21,1,25,2,51,25,0.0016391717098596453,91
AdamW,22,1,26,2,42,23,0.006366730602491617,50
AdamW,22,1,30,1,45,28,0.0073029222998988175,107
Nadam,20,2,23,1,35,20,0.008084957026337757,54
Adagrad,22,2,18,2,41,30,0.0032652205482562925,105
Nadam,29,1,24,1,62,19,0.006932751366624098,62
Adam,19,2,22,1,32,18,0.0072340848831846105,122
SGD,16,1,24,1,52,29,0.005695185098652542,63
Adagrad,29,1,19,1,51,17,0.0037297223014101356,125
SGD,18,2,24,1,47,27,0.0029060110686341674,73
SGD,29,2,22,2,45,26,0.007291601418384,58
Adagrad,18,2,27,1,41,20,0.006907131680444171,85
Adagrad,30,1,27,1,61,20,0.007124284731828367,106
SGD,25,1,19,1,58,31,0.006488727406687698,70
Adamax,18,2,25,2,62,16,0.00254799898005822,68
Nadam,28,1,29,1,42,29,0.0014564332166762612,55
Adamax,25,1,16,1,35,22,0.0033117368596531217,126
SGD,17,2,16,2,52,27,0.006357279492306459,49
Adadelta,19,1,19,2,49,19,0.0016650741626573254,85
RMSprop,25,2,21,2,39,21,0.004749918773169718,100
Adadelta,22,1,28,2,50,17,0.008458583665932147,123
Adam,30,1,30,2,58,28,0.00900059252221505,118
Adam,19,1,23,1,59,26,0.001783871308243002,35
Adagrad,19,2,23,2,50,16,0.008764996896691244,108
Adagrad,25,1,22,1,60,26,0.00413615098586808,43
Adamax,19,2,27,1,42,23,0.006559601933518449,86
Nadam,18,2,28,2,42,21,0.0006903191789292351,109
Adadelta,23,2,25,2,55,16,0.0016005877556978189,94
Adam,29,2,24,1,37,22,0.002551733744372832,117
Nadam,17,1,16,2,48,20,0.002045425424780407,50
RMSprop,26,2,19,1,61,25,0.00931110265359485,53
Adadelta,16,2,19,1,34,18,0.007605403018831415,80
Adadelta,26,1,21,2,60,29,0.0086122214763614,102
AdamW,30,1,21,1,40,22,0.008500150172281529,91
Adam,16,2,18,1,52,28,0.006606131859841247,55
Adadelta,23,2,20,2,47,24,0.009231761975545996,53
RMSprop,19,2,19,2,39,31,0.004924402802979509,51
SGD,16,1,28,1,56,16,0.005600820210987988,102
AdamW,29,2,28,1,40,26,0.006508778763863059,109
Adadelta,28,1,20,1,48,16,0.0072173161167078505,113
Adadelta,27,1,29,1,53,20,0.0038743660343839455,115
AdamW,30,1,21,2,36,20,0.0026671194503113875,77
RMSprop,22,1,24,1,62,24,0.004580603230698977,81
Nadam,29,1,26,1,55,19,0.004751804888824013,127
SGD,23,2,31,2,53,18,0.005572724072348785,75
SGD,20,1,19,1,37,17,0.0031107599104705317,55
Adamax,16,1,30,1,45,16,0.009888646914401273,95
AdamW,27,1,30,1,46,17,0.0036154410822068503,52
AdamW,17,1,19,1,34,24,0.009861988660063624,72
Adadelta,22,2,26,1,60,18,0.0034922695888738847,82
Adam,19,2,31,2,37,29,0.0013799100847298005,109
Adagrad,26,2,18,1,42,29,0.00998058676123432,70
Nadam,26,1,29,2,49,28,0.0010794632114850514,89
Nadam,29,1,24,2,59,29,0.002755190732723549,64
Adam,24,1,23,2,55,30,0.0070940340202657855,74
Adadelta,20,1,27,1,38,31,0.0018192309624285338,44
SGD,23,1,25,2,36,25,0.006362811526006888,61
RMSprop,28,2,27,1,35,28,0.00938786933890293,77
Adamax,20,2,20,2,52,23,0.006660230517197179,55
Adamax,29,2,17,2,51,16,0.0012021106976550296,116
Adadelta,22,2,20,2,59,20,0.006563192529050817,118
Adamax,16,1,23,1,55,23,0.006681010498752065,101
Adamax,16,2,21,2,59,27,0.007559312536157244,99
Nadam,25,1,29,2,34,19,0.0031319310537326365,106
Adamax,29,1,21,1,45,27,0.009558186971817276,36
Adam,18,2,29,1,53,31,0.008112890381020702,75
Adadelta,26,2,19,2,37,25,0.0063862110026599,100
RMSprop,16,2,18,2,36,27,0.0015600689576742016,89
Adam,24,1,30,1,43,20,0.0072437262344517955,91
SGD,24,2,22,2,49,23,0.007094498033072007,35
Adagrad,27,1,28,2,59,25,0.003740051165325019,114
Adagrad,27,2,16,1,54,26,0.0007168338924361193,63
Adagrad,25,2,21,1,56,28,0.0011578170450711924,83
Adam,24,2,24,2,60,17,0.00314807517164329,122
RMSprop,23,2,24,2,48,30,0.005796504761394052,102
RMSprop,24,1,22,1,49,25,0.004113012755912097,43
Adamax,27,1,28,2,48,24,0.005006359915272014,35
AdamW,31,1,29,1,40,29,0.0008001077674320936,101
SGD,18,1,24,1,37,20,0.0018145763568534216,50
Adagrad,18,1,20,1,51,26,0.004628101546175186,84
AdamW,18,1,17,1,54,19,0.002720758380834559,68
Adagrad,30,2,22,2,38,29,0.002754785026294766,38
Adadelta,27,1,21,2,42,27,0.0030893977241049525,125
AdamW,18,1,20,2,41,24,0.0076450729642875935,117
Nadam,26,1,16,1,52,19,0.007655443277063347,119
Adam,16,1,22,1,45,18,0.002903943221635111,34
Adadelta,17,1,21,1,47,31,0.007989113192400046,101
RMSprop,31,2,26,1,45,30,0.00971255202654978,60
Adamax,17,2,24,1,42,29,0.003565416320106505,36
Adam,18,1,17,2,53,23,0.009913216576698334,59
Nadam,23,1,24,2,37,29,0.006288780358453074,97
Adamax,23,2,28,2,41,24,0.00415089887664625,82
AdamW,29,1,16,1,48,19,0.0013437113022662782,64
Adagrad,19,1,31,2,57,31,0.00633522341216058,127
Nadam,20,2,22,2,35,29,0.001293377312596327,49
SGD,25,1,28,2,41,21,0.0025572378875587947,103
SGD,24,1,27,2,62,17,0.007840447418902542,104
SGD,20,2,25,2,47,20,0.0013523898661278128,54
Adadelta,23,2,30,1,47,21,0.008355407621049775,58
RMSprop,30,2,30,1,43,22,0.004912694593672044,42
Adam,29,1,16,2,34,23,0.009018011601058428,54
Adadelta,19,1,18,1,39,24,0.00627339535276713,56
Nadam,18,2,18,2,35,24,0.0014348002932146938,44
Adam,26,2,27,1,42,17,0.008769763998670712,37
SGD,17,1,28,1,50,31,0.008720814586430778,107
Adamax,17,1,19,1,39,28,0.0031547568999476102,104
SGD,20,2,29,2,51,28,0.0055960718601193735,36
