Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adam,27,2,24,2,33,18,0.00563762892739678,68
AdamW,16,2,25,1,34,19,0.008074202453506332,34
Adam,16,2,27,2,63,25,0.0033305260282653557,119
Adam,26,1,16,2,49,20,0.00656778537980305,37
Adadelta,29,2,23,1,58,26,0.00136535650910996,80
AdamW,28,1,24,1,38,23,0.00999403371082122,90
AdamW,19,2,28,2,49,16,0.009456811855969019,79
AdamW,22,1,23,1,55,19,0.005684328005742186,41
SGD,19,2,29,1,62,26,0.0017300829008319153,61
RMSprop,16,1,17,1,45,22,0.0032305464397295062,54
Nadam,21,2,29,2,34,19,0.007784118012588526,107
Adamax,31,1,18,2,57,19,0.007078627511292769,93
RMSprop,20,1,24,2,60,18,0.0015480178129985667,46
Adadelta,26,2,28,2,48,29,0.007865309971361473,53
SGD,23,1,25,2,37,26,0.0002955073907421789,87
Adagrad,27,1,31,2,35,16,0.008012416590248959,111
Adam,16,2,25,1,34,20,0.0025801545608125282,76
Adagrad,18,1,20,2,41,24,0.006856961778141929,82
Adam,21,2,28,2,43,28,0.0041268135014066384,96
RMSprop,21,2,25,2,50,27,0.005368850433575342,103
Adagrad,18,1,20,1,54,19,0.0041121661524105195,55
AdamW,31,2,30,1,54,16,0.0018456575691209768,37
Adamax,27,2,21,2,36,26,0.0009252898321963801,112
AdamW,21,2,27,1,56,23,0.009351964813843988,93
RMSprop,19,2,16,1,45,23,0.00894494577810169,66
Adamax,24,1,22,2,41,16,0.0003441373404343881,119
Adam,26,2,31,1,55,22,0.009893259474630114,47
Adadelta,30,1,22,2,52,28,0.004370936759058264,38
Adadelta,29,1,22,2,50,28,0.009459709551961551,63
RMSprop,24,2,18,1,36,28,0.0036357410528984726,84
Adamax,28,1,25,1,32,29,0.00556431383376618,50
Adagrad,20,2,22,1,44,29,0.009276420555373853,99
Adam,31,2,28,2,56,25,0.008355911717499612,86
Nadam,21,1,23,2,59,16,0.0074610764971404465,48
AdamW,21,2,26,2,62,19,0.008937092929627015,105
Adadelta,30,2,24,1,38,18,0.009382261882918084,99
RMSprop,26,1,17,2,52,31,0.0026242769059921043,125
Adadelta,21,1,21,1,52,20,0.003982105257640712,70
Adam,25,2,24,2,60,17,0.009890268737910912,100
Adagrad,16,2,25,2,51,17,0.009542292554474334,124
Adadelta,29,2,19,2,62,19,0.0014685292516017294,126
Adadelta,27,2,22,2,39,31,0.006964334933327149,101
Adadelta,16,1,30,1,36,31,0.0032420324112912503,90
Adagrad,17,2,26,2,32,31,0.00683855524184753,58
Adamax,21,1,31,1,41,30,0.006686881683826721,95
Nadam,16,2,26,2,32,31,0.004687434476627107,88
Adamax,16,1,16,1,38,18,0.003335248154626923,43
RMSprop,26,2,22,1,36,23,0.0013831293121333956,113
SGD,18,2,26,2,59,24,0.005568955587641458,95
SGD,19,2,17,1,45,21,0.0077524181113011285,97
Adadelta,26,2,30,2,42,29,0.009790020484172393,104
Adam,26,2,22,1,33,17,0.008379000972841121,73
Nadam,29,1,31,2,47,30,0.008594697715573028,57
SGD,16,1,22,1,56,28,0.005042963584299737,86
Nadam,25,1,29,2,36,25,0.004083447855710459,63
Adadelta,19,2,28,1,41,22,0.0070384640793854005,78
Nadam,19,1,23,1,55,17,0.002170110310543956,111
Adamax,26,1,25,1,51,25,0.008622734488781696,66
Nadam,25,2,17,2,48,17,0.007853749809157307,108
SGD,19,2,30,1,42,30,0.006407894060328858,111
RMSprop,23,2,26,1,45,23,0.002004026909998752,104
Adadelta,28,1,25,2,53,17,0.003681037054419427,71
Adadelta,24,1,16,2,60,29,0.00861757558535322,124
AdamW,30,1,30,2,35,18,0.0015085331317722008,47
Adamax,24,1,18,2,60,28,0.0017732580449588882,118
Adamax,31,1,19,2,46,23,0.009075809588881758,85
AdamW,31,1,29,2,59,27,0.006521389815965913,32
Adagrad,25,2,23,1,43,26,0.0010559106517253134,75
Adadelta,21,1,31,1,52,29,0.007578518664369117,32
Nadam,18,1,26,2,39,26,0.0017989984303037763,124
Adadelta,16,1,23,2,55,16,0.00268589187563127,91
Adadelta,24,1,30,2,52,16,0.003775598638072799,52
Adamax,30,1,20,2,63,23,0.00876720947085471,93
Adagrad,27,1,29,1,36,27,0.009945641668951346,36
Nadam,22,2,17,2,37,24,0.0026751963674472045,62
SGD,19,1,30,2,53,19,0.002151075318730047,104
SGD,16,2,17,2,57,18,0.0016421799551636987,120
Nadam,23,1,27,1,57,22,0.0017222080549747834,94
RMSprop,21,1,30,1,43,20,0.0008995632591205136,93
Adam,16,2,30,2,57,21,0.0028571858500381795,110
Nadam,17,1,30,2,44,18,0.0008283246527275619,54
Adagrad,17,2,21,1,32,24,0.008532763207664674,70
Adamax,27,2,22,2,54,19,0.009931952753239739,37
Adadelta,25,2,20,1,53,24,0.0035062810336250524,110
Adadelta,18,1,19,2,41,19,0.008103893793521588,76
Adadelta,16,1,20,1,42,18,0.0010939378090327751,98
Adam,20,2,16,1,54,18,0.009584663918438678,80
Adam,27,1,24,2,53,24,0.00997004412371577,107
Adam,30,1,28,2,41,30,0.008177426620632042,101
Adam,16,1,20,1,47,22,0.008596208988670405,44
AdamW,26,2,24,2,51,25,0.007857174962031182,69
Adagrad,18,1,26,1,42,23,0.0006897470753765067,121
RMSprop,20,2,31,1,51,24,0.008785695217364204,61
RMSprop,22,1,24,1,56,22,0.007614388355468976,93
AdamW,28,2,20,1,35,29,0.00928478658476304,32
Adagrad,31,1,25,2,57,19,0.005793577919691386,56
Adam,16,1,17,2,54,19,0.009080275924926108,118
Adamax,20,1,17,2,47,31,0.003106997932571634,126
SGD,21,1,29,2,35,22,0.006853823128450588,48
Adadelta,19,2,28,2,33,26,0.0024058763911728965,108
Adam,29,2,27,2,35,27,0.0016582286225809448,118
AdamW,21,1,18,2,63,16,0.008527297226264396,78
Adamax,23,1,30,1,62,21,0.0031387569539810703,70
RMSprop,24,2,24,1,47,21,0.007016749115937493,46
Adagrad,17,1,26,1,53,28,0.009406180493722924,62
AdamW,25,1,30,2,58,17,0.00949326548366722,90
Adagrad,31,1,30,1,33,31,0.006994475978265676,74
Adamax,31,1,31,2,49,17,0.006939806972986327,83
Adadelta,26,2,20,2,33,27,0.0006092765154491329,66
SGD,25,2,28,2,36,21,0.0004548992407190992,79
AdamW,19,1,25,1,45,20,0.006367073601958348,124
SGD,22,1,29,1,52,27,0.0029723366425713008,72
Adadelta,24,1,18,1,50,26,0.0026111756808721407,102
SGD,27,1,27,1,48,19,0.002456022712615786,97
Adamax,17,1,17,1,50,20,0.0026626796715466788,76
Adamax,21,2,29,1,56,27,0.005298237400468637,120
Nadam,24,2,23,2,52,27,0.005891464567500624,122
Adam,30,1,19,2,55,22,0.0048603663975228684,93
Adamax,30,1,25,1,55,21,0.009677006270016372,53
Adam,25,2,23,2,49,30,0.00243096549394016,54
Adagrad,25,2,23,1,63,18,0.006523961271672108,59
Adamax,31,2,27,2,52,26,0.0029589870188210625,46
Adam,21,2,26,2,44,31,0.00482230078646111,57
Adagrad,25,1,16,2,54,26,0.009071027368607253,113
Adadelta,30,2,16,1,32,20,0.0024807820232019212,76
Adadelta,16,1,25,1,45,30,0.0012654493368796408,106
Adam,31,2,18,1,34,22,0.0050099298439582685,78
Adamax,29,2,31,2,40,26,0.004505327873659152,43
SGD,23,2,16,2,37,29,0.003674499715994025,81
Adadelta,26,2,18,2,32,26,0.00011884542510648715,97
Nadam,23,1,29,1,52,27,0.006203375102172056,61
Nadam,23,1,25,1,58,27,0.0004372935494641275,112
SGD,29,2,28,1,32,18,0.0035777761194278395,78
Adagrad,30,2,21,1,34,25,0.0010105740553269114,96
Adamax,27,2,19,2,63,17,0.0003881375982241569,62
Adadelta,20,1,26,2,60,24,0.007290331998858761,45
Adamax,23,1,30,1,49,21,0.006230120945331625,42
Adadelta,20,2,22,1,38,28,0.0015313598757873408,125
AdamW,16,2,31,2,37,21,0.0030323474190696886,93
Adagrad,19,2,28,2,63,17,0.009390633735116219,66
Nadam,21,2,31,2,43,29,0.006339576073935408,57
Adamax,19,1,30,2,53,25,0.007131482362182614,73
Nadam,17,1,31,2,41,31,0.006254497909014999,122
