Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adam,20,2,20,1,33,18,0.001460244809694088,116
Adam,17,2,16,1,63,16,0.004684513045948153,107
Adagrad,29,2,20,2,53,17,0.0013420448873776277,47
Adadelta,16,2,31,2,63,23,0.001607612411910081,54
Adam,20,2,27,1,63,17,0.001905531923393539,38
Adam,24,2,31,1,59,23,0.0013090321417085257,92
Adagrad,16,1,20,1,55,26,0.0019463751151901616,81
AdamW,16,2,25,1,35,29,0.004986163307383276,104
Nadam,20,1,28,2,32,27,0.0039738018487212165,87
Adagrad,24,1,28,1,33,25,0.004731390181198259,34
SGD,21,2,19,1,62,21,0.004932340312368768,60
Adam,27,1,29,1,58,31,0.0014201355603534647,36
RMSprop,28,2,17,1,57,23,0.002576236177149257,103
Adam,17,1,31,1,41,20,0.004965844412316759,61
RMSprop,27,1,21,1,42,25,0.009967413419942013,103
Adadelta,16,2,20,2,58,20,0.0024612128516429328,100
SGD,18,2,25,2,33,19,0.0013735386095190697,108
Adam,18,1,25,1,56,25,0.004620965147098008,119
SGD,19,1,29,1,38,20,0.0033335174095193223,55
Adam,31,2,22,1,42,30,0.0028585472700791282,64
RMSprop,20,1,24,2,34,18,0.007960320948432626,75
Adadelta,27,2,17,1,42,17,0.0073559827229430315,98
Adagrad,29,1,26,2,43,20,0.0009426772478073619,70
Nadam,30,2,27,1,57,23,0.008152026346698638,90
Adadelta,27,1,29,1,42,22,0.001109182943929662,58
RMSprop,23,2,23,1,60,18,0.004328605434060135,79
Adamax,30,1,28,1,57,25,0.0028560219038020153,116
Nadam,17,1,19,2,52,20,0.00250860033920541,109
Nadam,24,2,22,1,59,27,0.004473408255112149,34
RMSprop,31,2,27,2,41,28,0.009319624700974475,118
Adamax,16,2,19,1,62,23,0.006352166242129362,101
Adagrad,31,1,23,2,60,30,0.0016232345452774264,77
SGD,20,1,22,1,60,17,0.00493834123677808,81
Nadam,31,1,23,2,36,18,0.004801451950244167,109
AdamW,20,2,19,1,36,16,0.006527899651935138,95
Adagrad,29,2,17,2,58,18,0.008063320512010547,69
Adamax,20,2,21,1,40,30,0.009270409297163166,124
Adam,29,2,17,1,47,20,0.005208036423975768,117
RMSprop,29,2,30,1,57,27,0.00880030343187327,39
AdamW,26,2,29,1,54,29,0.0005011982280779836,117
Nadam,20,2,19,2,42,30,0.00673386158949585,107
AdamW,17,1,19,2,41,27,0.007912093580429186,58
Adam,22,2,27,1,44,20,0.005074698965445959,45
Adagrad,30,1,25,2,61,18,0.00010782838075064938,34
Nadam,23,2,25,2,32,19,0.0037549663250467597,55
Adamax,23,1,16,2,56,29,0.007737203599910012,58
RMSprop,28,2,26,2,33,27,0.005584384115746587,106
Adamax,26,1,28,2,36,26,0.004296774132746848,49
Adagrad,18,1,28,1,38,24,0.00425781808159485,40
Adagrad,22,2,24,1,33,27,0.00809107336503269,34
Adadelta,19,2,19,2,40,21,0.006668767795959996,93
AdamW,16,1,29,2,50,28,0.0063265723995771135,34
Adam,26,2,21,1,45,31,0.009525417373773364,44
RMSprop,26,1,20,1,33,23,0.0021601106241758883,90
Adagrad,19,1,18,1,55,25,0.006106701654316467,106
SGD,17,1,20,1,49,22,0.006486472933071464,66
Adagrad,16,2,27,2,42,28,0.004965413930670042,39
Adagrad,16,2,16,1,34,30,0.005497189331584077,43
Adadelta,26,1,17,2,59,29,0.007373226037754853,105
SGD,26,1,22,2,54,19,0.009891234921806656,104
Adagrad,29,2,23,2,49,22,0.006795014071372537,87
Adam,19,2,16,1,32,27,0.006230387611162078,70
Nadam,25,2,28,1,40,28,0.0071829119613439655,104
Nadam,22,1,24,1,58,25,0.0018847036356383698,72
Nadam,21,2,21,2,38,20,0.0034296537976401414,112
Adagrad,27,2,31,1,53,28,0.004316614343763967,75
Adadelta,23,1,26,2,52,27,0.009201954176664072,106
Nadam,25,2,16,1,43,27,0.00484281918685805,66
SGD,16,1,26,1,61,19,0.007724406069136946,120
SGD,17,2,28,1,60,19,0.00395438996651331,54
Adamax,16,1,28,1,54,24,0.009218442221408813,41
Nadam,25,1,29,2,36,26,0.007962854069404347,126
Adagrad,22,2,20,1,39,20,0.0025895222170776353,77
Adam,18,1,21,1,57,17,0.009851889587195461,34
SGD,19,2,28,2,46,31,0.002786766149969573,93
SGD,18,2,18,2,42,29,0.00262949947929213,70
Adadelta,26,2,28,1,57,28,0.006987223862514914,57
RMSprop,22,1,28,1,39,20,0.002308794429111839,82
RMSprop,21,2,23,2,36,28,0.0009871183792234703,92
SGD,22,2,21,2,48,22,0.0054629911387880795,33
Adagrad,21,2,21,2,54,20,0.007586818086484089,103
Adamax,21,2,16,1,45,28,0.0022576114251691886,65
Nadam,30,1,29,1,42,28,0.008786092521958028,43
Nadam,31,2,31,1,60,18,0.0075967436781239515,102
SGD,28,1,17,2,55,21,0.004590175099670641,71
Nadam,16,1,18,2,44,21,0.009113502900540115,44
SGD,28,1,26,2,47,31,0.0056197301904902745,85
Adam,22,2,29,2,53,30,0.003876239937285044,80
Adamax,29,2,18,1,51,24,0.009546593784249564,57
RMSprop,29,2,25,2,39,24,0.008283576389465886,99
Adamax,16,2,29,2,54,26,0.0023094982373999726,106
Adam,20,1,28,2,54,22,0.001678806087547102,122
Adadelta,31,1,26,1,61,27,0.008569987060916951,74
Adadelta,31,1,24,1,54,17,0.0012412100597582424,54
Adagrad,20,2,22,2,48,19,0.00744457936568122,97
RMSprop,26,1,30,2,52,22,0.0024462878037814786,81
Adagrad,23,1,17,2,59,25,0.0007062197839850037,90
Nadam,20,1,16,2,42,20,0.0045829549417681385,80
Adagrad,16,1,27,1,60,18,0.00670294145629261,35
Adamax,28,2,25,2,39,22,0.005923534708372304,70
Adagrad,17,2,17,1,53,19,0.0058988832783880875,126
Nadam,21,1,20,2,60,20,0.002588099053763353,105
RMSprop,26,1,22,2,53,16,0.007038040918181355,126
Nadam,19,2,29,1,52,21,0.00669509826476936,119
Adadelta,25,2,29,2,41,29,0.0073829482180224875,87
Adadelta,28,1,30,1,61,16,0.0067628418387225215,52
AdamW,22,1,21,2,47,30,0.000363444765758983,62
AdamW,17,2,25,2,60,22,0.0008717466209536021,60
AdamW,29,2,16,2,58,30,0.0021697254182645414,34
Adam,27,2,22,2,36,21,0.007366259614277594,86
