Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Nadam,29,2,28,1,34,27,0.0013387653717728944,71
SGD,21,2,16,2,58,27,0.0029598506225439955,87
Adam,27,1,23,2,33,19,0.008649328136720995,47
SGD,21,1,25,1,56,22,0.003122158756136764,73
SGD,21,2,30,2,55,20,0.0022925334596243206,49
Adagrad,26,2,21,2,37,17,0.008212276933174252,54
Adadelta,27,2,23,1,44,19,0.002597781453368917,104
SGD,16,2,23,2,35,23,0.0039024835825648006,86
SGD,25,1,17,2,55,25,0.0025348856036231213,79
Adadelta,23,1,20,1,59,29,0.008167875795825699,106
Adam,22,1,30,2,51,26,0.006419462224258604,72
Adagrad,30,1,24,1,42,22,0.00759263139083314,61
SGD,29,2,24,2,49,27,0.00580840600667906,46
Nadam,20,2,22,1,40,20,0.007464449951513667,66
Adadelta,18,2,26,1,43,18,0.0010423538148614962,126
Adadelta,25,1,21,1,34,31,0.009106218137149378,122
SGD,27,1,21,2,58,27,0.0032506627175992674,84
AdamW,19,2,22,2,40,20,0.005363069458555697,117
Adadelta,18,2,20,1,32,20,0.0032743492319558193,88
SGD,23,2,24,1,53,16,0.0015700255024701166,59
Adadelta,25,1,18,1,43,25,0.00974200980678189,62
RMSprop,25,2,30,1,58,26,0.0036591786046231674,57
SGD,28,2,20,1,41,20,0.003459007168365738,88
SGD,19,1,24,2,57,16,0.0003705867228398963,49
Adagrad,18,2,28,2,52,23,0.001294636156137944,90
Adam,16,2,29,2,34,16,0.005798811736302964,45
Nadam,17,2,28,1,45,18,0.0014769544664440279,89
SGD,26,1,20,2,58,27,0.004029992186226623,94
Adagrad,16,1,24,1,38,30,0.0009460408068786339,116
SGD,29,1,24,1,45,28,0.0069769300338809685,119
Adadelta,23,2,31,2,52,29,0.008847042906187447,44
AdamW,17,2,28,1,59,21,0.0057144156612265,55
RMSprop,25,2,19,2,49,30,0.008751439278216915,56
