Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adagrad,17,2,28,2,62,18,0.006262719081126897,50
Adagrad,24,2,31,2,52,18,0.006214441300499465,51
RMSprop,27,2,23,1,45,18,0.009782240571922224,110
Adam,24,2,28,2,62,21,0.001721847643942244,69
SGD,26,1,31,2,39,27,0.0034525318366250934,103
Adagrad,25,1,26,1,50,17,0.007222144244606165,69
Adagrad,29,1,19,2,33,17,0.00253900698175817,105
AdamW,27,1,17,1,54,26,0.0023200608276302517,97
Adamax,27,1,30,2,52,22,0.005706312526480018,99
RMSprop,29,1,20,1,52,23,0.0025842502858146993,100
Nadam,19,1,30,1,33,30,0.006846990641204639,36
AdamW,21,1,17,2,41,30,0.007396987127216777,33
RMSprop,24,1,18,2,46,28,0.005006651162079158,84
Adam,21,2,28,1,34,25,0.00932171999065239,78
Adamax,27,2,18,2,50,19,0.006634230481274191,72
AdamW,31,2,22,2,40,16,0.006283447346537997,74
Adagrad,22,1,30,2,38,21,0.007141576742360375,98
RMSprop,26,1,18,1,44,23,0.008880757145954479,99
AdamW,30,1,16,2,59,30,0.005385477100369835,83
Nadam,23,2,30,1,32,20,0.00926631206807395,73
Adamax,26,1,27,1,47,30,0.0014743047781163516,63
Adagrad,31,1,24,1,47,23,0.0015706587148192539,67
Adamax,31,1,22,1,37,31,0.007876056050104862,99
Adamax,24,1,21,2,39,29,0.006655547002205,105
RMSprop,31,1,21,2,36,28,0.009583417437637966,95
SGD,16,1,19,1,63,20,0.007076505743414286,112
RMSprop,18,2,19,1,42,29,0.0015061184861039488,56
AdamW,20,1,19,1,56,26,0.0011227081625974648,105
SGD,20,2,23,2,52,18,0.002671297567323078,68
Adam,17,1,30,1,54,18,0.003440303999649422,126
RMSprop,24,2,28,1,38,27,0.001745281899178069,79
Nadam,18,1,22,1,49,28,0.009205832471832797,98
Nadam,16,2,19,1,53,22,0.006511771499167467,111
AdamW,17,1,20,2,35,31,0.005360406338911654,81
Nadam,18,1,23,1,61,28,0.0052413552220141775,114
SGD,30,2,16,1,54,22,0.004999845038356174,43
AdamW,18,2,20,1,44,20,0.0048506936749291634,35
Adadelta,30,1,30,2,32,18,0.0015679383470512114,34
Nadam,19,1,19,2,45,25,0.005580151468068319,37
AdamW,28,2,22,2,39,27,0.0002777708282366212,83
Adamax,28,1,19,1,56,17,0.004924242072136825,92
RMSprop,24,1,25,1,41,18,0.006144843888930739,55
Nadam,28,1,25,1,49,23,0.009966070942197614,48
Nadam,17,2,27,1,44,28,0.007608552233776722,32
Adam,19,1,28,1,62,19,0.0027126279791950757,109
Adam,19,1,27,2,40,17,0.009964510755719443,111
RMSprop,27,2,18,2,47,21,0.00959950006420681,102
RMSprop,16,1,26,1,43,26,0.003779485840317799,55
Adam,28,1,28,2,40,24,0.0021275144994609466,49
Adamax,19,1,25,2,32,31,0.0010559914700103716,125
SGD,30,2,16,2,57,18,0.006639007301402141,40
Adadelta,21,1,31,2,42,17,0.005223816346832638,70
AdamW,19,2,30,2,35,17,0.003486304417311434,123
Nadam,21,1,21,1,61,24,0.0010510642469898949,32
SGD,19,1,18,1,58,22,0.007788549271713362,96
SGD,31,1,28,1,58,31,0.00296202689648227,105
Adam,31,1,24,2,40,20,0.002921460039233217,37
Adagrad,21,2,23,2,42,31,0.00027621466353590444,51
Adam,30,2,23,2,51,30,0.005519766165052717,111
Adam,27,1,18,1,48,18,0.008748805275575113,36
Adam,17,2,29,1,56,26,0.009858954441345031,114
Adagrad,31,2,27,1,63,19,0.00865179603206306,66
Adagrad,27,2,28,2,35,25,0.0005300102959104244,72
SGD,28,2,19,1,57,16,0.0020006984135981795,115
RMSprop,24,1,16,2,45,16,0.009920276794431512,110
RMSprop,31,1,24,1,44,28,0.0021077301305464334,80
Adamax,25,1,16,2,32,22,0.0022744575861061607,101
RMSprop,19,2,18,1,61,19,0.008705260913074313,101
Adagrad,16,1,24,1,43,24,0.002093822533157509,42
Adadelta,28,1,19,1,53,16,0.002660709285568324,118
AdamW,22,2,26,2,34,31,0.00024471849337356075,37
RMSprop,25,1,24,1,62,18,0.0029267310936464883,119
Adamax,18,1,27,1,62,25,0.007674808008830999,122
Adam,18,2,26,1,63,27,0.0007860389969498094,89
SGD,30,1,24,1,36,20,0.004238251773826338,121
Adadelta,21,1,29,2,62,20,0.007927698878281018,100
SGD,17,1,31,1,47,24,0.005215421996714407,83
Adagrad,29,2,28,1,47,16,0.008425439697246408,72
AdamW,16,2,29,2,63,21,0.0010941120302497575,34
Nadam,29,2,31,2,45,16,0.007789939661151126,107
RMSprop,21,2,22,1,63,25,0.005835243221819419,72
Adagrad,28,1,21,2,32,21,0.005379477519768949,39
Nadam,28,2,22,2,41,18,0.0029385910932816354,46
SGD,29,2,18,2,60,22,0.0039168585074212964,80
RMSprop,28,2,26,1,43,24,0.005341109581990367,95
Adam,29,2,30,2,57,23,0.0015246947279895337,89
Adamax,31,2,24,1,58,27,0.006207031767851182,74
Adadelta,20,1,22,2,51,20,0.007659932760775908,92
Adagrad,27,1,25,2,42,22,0.004071576199081518,124
AdamW,23,1,28,1,38,23,0.0063477962438562765,112
Adadelta,17,2,16,2,42,23,0.00876443844414916,114
Nadam,30,1,16,1,50,24,0.008018926555033418,84
Adamax,23,2,18,2,63,29,0.0045588228770366305,69
Adagrad,26,2,31,2,57,20,0.0041448964447434,121
RMSprop,16,1,30,1,59,26,0.0006646566704057282,103
Nadam,27,2,27,1,58,19,0.006853373823736872,37
RMSprop,23,2,26,2,42,21,0.003695233633048745,116
Adagrad,24,2,16,1,61,30,0.00976324254761559,84
Adam,27,1,22,2,55,23,0.001780026681926333,74
Adagrad,18,1,19,2,47,19,0.005935974612657701,48
SGD,20,1,31,1,53,16,0.00825908339117548,64
Adagrad,31,2,25,2,35,19,0.004695819977159097,82
SGD,29,2,18,2,43,30,0.009306153214467941,116
AdamW,28,1,18,1,34,29,0.008109463351400921,108
Adadelta,26,1,18,1,53,19,0.009930061453645935,54
