Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adadelta,26,2,29,2,45,17,0.008734698580057177,63
RMSprop,22,2,18,2,56,19,0.0020073800854609513,82
Adamax,20,2,23,1,33,29,0.00032403022504638425,46
Nadam,17,1,31,2,39,21,0.0008678370126967276,77
Adadelta,24,1,17,1,53,29,0.0017461585901528932,86
AdamW,25,2,27,1,43,28,0.00811902984445786,32
SGD,28,2,23,1,36,23,0.00036821463101896967,39
Adam,20,2,17,2,52,23,0.007275193691526463,65
RMSprop,26,1,17,2,43,21,0.0019945919336614624,126
Adadelta,16,1,19,1,43,17,0.0038951891901045158,109
AdamW,19,1,29,2,37,27,0.003591782624668937,105
Adam,25,2,18,1,53,19,0.002742538315443482,50
SGD,26,1,31,1,33,30,0.004061341346672331,78
Adagrad,17,2,25,2,49,23,0.0035113337542228944,85
Nadam,26,1,29,2,44,18,0.0046772570435191976,113
Adadelta,30,2,24,1,38,27,0.005182654091124772,63
RMSprop,25,1,22,2,37,19,0.0062925478982000845,119
Adadelta,30,2,21,2,50,17,0.0010079458696621868,54
Adamax,29,1,16,2,53,20,0.0026344500375251713,116
Adadelta,31,1,24,2,51,30,0.008424488208483941,126
Adam,31,1,25,2,37,29,0.006651580094838004,79
Nadam,19,1,31,1,53,31,0.0037294523511114314,52
RMSprop,24,2,26,2,35,25,0.007079419815928544,91
Adadelta,22,2,20,1,42,28,0.0013527941166694283,81
RMSprop,28,2,31,1,44,16,0.004417812131174535,57
Nadam,18,1,31,1,39,17,0.0023029537569357788,100
SGD,26,2,17,1,34,30,0.009266910012842399,92
RMSprop,22,1,18,1,58,20,0.007503086036840389,108
Adamax,27,1,17,1,63,28,0.009846468030238524,64
Nadam,24,2,26,1,44,23,0.0020745796008244436,63
AdamW,21,2,29,1,42,27,0.009467609982200227,64
Adagrad,18,2,18,1,62,30,0.004019622306158208,42
AdamW,26,2,22,1,49,22,0.007216295232736165,78
Adamax,17,2,30,1,35,19,0.0041002868639074255,32
Adam,23,1,28,2,35,17,0.00589457571892348,92
