Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adamax,22,1,24,1,40,22,0.0065663488397748665,39
SGD,17,1,27,2,37,27,0.0030653048555241854,85
Nadam,17,2,17,2,50,19,0.0028563156589272486,39
Adamax,20,1,25,1,40,27,0.001156848938002007,65
Adam,21,2,29,2,35,26,0.009578021908875984,112
SGD,20,2,29,1,43,21,0.008607876285720635,82
Adadelta,24,2,29,2,35,30,0.0016258276274668624,103
SGD,25,1,23,1,62,28,0.005928054794928846,38
Adadelta,18,2,26,1,44,28,0.0023883653361355182,59
AdamW,18,2,16,1,42,26,0.004893241241885489,119
RMSprop,19,1,30,1,45,21,0.009934280552167975,65
Adam,29,1,31,1,57,20,0.008604570648331767,111
Adagrad,19,2,17,2,39,29,0.003480219977228213,79
RMSprop,30,2,27,2,62,30,0.0026019976383049002,104
Adam,16,1,16,1,48,27,0.005130209862546143,85
Adam,19,1,31,1,59,17,0.006019465911745717,32
Adagrad,30,1,16,1,47,22,0.00971224980540674,48
SGD,16,1,18,1,47,22,0.005409901413998523,107
Adagrad,19,2,30,2,44,19,0.008950871315554259,51
AdamW,19,1,27,2,35,25,0.0013567933622730098,127
AdamW,21,2,22,2,34,16,0.004437749883221973,119
Adam,17,1,16,1,36,19,0.002557058965218913,112
Adadelta,16,2,20,1,57,17,0.006439055690807128,67
RMSprop,25,1,19,1,55,18,0.004644259510200705,53
Adagrad,19,1,31,2,41,17,0.0004897015219830472,73
Adamax,30,2,18,1,50,25,0.0036276615961752423,98
AdamW,23,1,21,1,60,30,0.0022540646444050147,80
RMSprop,29,2,29,2,32,31,0.0014669089649569811,125
Adam,25,2,31,1,49,24,0.004483569224277196,84
SGD,31,2,22,1,48,30,0.009973205958533224,83
AdamW,22,2,21,2,58,18,0.0064922900568316734,85
Adagrad,23,1,29,2,46,23,0.00950502930663287,38
Adagrad,22,2,22,1,33,23,0.0016396343650083138,90
SGD,22,1,29,1,41,24,0.009470974328566157,102
AdamW,17,2,21,2,37,31,0.008711859533277072,37
Nadam,27,1,16,1,61,24,0.0007292795931135278,36
RMSprop,16,1,28,1,55,28,0.008089448296140948,70
Adagrad,16,2,23,2,35,30,0.0037313118911780673,60
SGD,17,1,24,1,59,18,0.00852651476636198,109
RMSprop,22,2,16,2,43,19,0.00716897208174886,96
RMSprop,24,1,16,1,54,17,0.0053401375553546425,66
Nadam,18,2,18,1,52,21,0.008886014225435994,62
Adadelta,19,1,24,1,59,16,0.0028279135508055267,42
Nadam,31,1,19,1,58,29,0.009513675475082866,108
Adagrad,16,2,20,2,61,31,0.0015756000242109524,57
Adamax,24,2,20,2,48,17,0.00760778782365833,54
AdamW,18,2,30,1,42,30,0.008475611854002712,126
Adam,26,2,17,1,55,20,0.00882472645633722,113
Adadelta,31,2,28,1,57,21,0.0038286594708259914,52
Adamax,31,1,16,2,34,19,0.0033698552622607072,106
RMSprop,26,1,29,2,32,16,0.0030704599179793624,63
Adam,26,1,31,1,35,24,0.003678474749032736,108
Adamax,23,2,31,1,60,17,0.004762225444175403,112
Adam,27,2,27,1,38,23,0.002336287266360171,118
