Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Nadam,16,2,18,1,49,31,0.004402032568516381,50
SGD,18,2,20,2,58,29,0.0020292629982199776,99
RMSprop,24,1,27,1,37,25,0.009169716123465501,41
Adamax,22,2,16,1,36,21,0.003918859574071733,102
Nadam,23,2,28,1,38,23,0.005785245606876154,114
Adagrad,20,1,16,2,62,21,0.002387475060656852,96
RMSprop,20,1,18,1,53,31,0.009514900886966918,95
Adadelta,18,2,21,1,58,31,0.006977601279805156,108
RMSprop,21,1,20,2,58,23,0.0035793455088294263,116
SGD,30,2,26,2,53,19,0.0010164342202256078,96
Nadam,18,2,24,1,36,23,0.007199922210453803,61
Adagrad,22,1,25,2,62,19,0.0037603646892423862,91
SGD,29,2,23,2,61,25,0.0017450224039854472,55
SGD,21,1,23,2,42,19,0.0016556207831743867,86
RMSprop,28,2,31,1,54,28,0.0014644832938337574,123
Nadam,31,2,29,2,34,21,0.0005353504625486328,50
RMSprop,16,1,27,1,57,24,0.0018638753993769311,90
Adagrad,21,1,17,1,34,17,0.009411810408904497,117
Nadam,28,1,19,2,45,31,0.008086330766212664,121
Adam,26,1,31,2,39,20,0.008036524500861201,35
SGD,25,1,19,2,32,29,0.007963440853917498,89
SGD,22,2,25,1,38,30,0.00540196607272363,59
Nadam,27,2,22,2,42,25,0.005979061620514794,94
Nadam,30,2,22,2,34,16,0.0011168160848046883,84
AdamW,19,1,19,2,46,22,0.007740720591040317,55
Adamax,21,1,31,1,45,20,0.007815143983739205,73
Adam,27,1,28,1,57,30,0.006590217088819406,51
Adadelta,25,2,25,1,39,30,0.004404665709949588,88
SGD,29,1,22,2,33,22,0.007609094360780876,115
Adam,31,2,23,1,50,23,0.0014594576693823314,41
Nadam,18,1,22,2,50,30,0.009055769068489244,56
SGD,17,2,16,1,51,24,0.001818002325642061,84
Nadam,30,2,17,1,47,18,0.007830568565003707,123
SGD,17,2,17,1,53,30,0.002676603118271332,120
Nadam,16,2,24,1,35,21,0.00827458854723101,85
Nadam,27,2,28,2,60,25,0.008062938626016031,67
Nadam,19,2,24,2,58,18,0.008041701321348356,97
AdamW,18,2,17,2,52,24,0.0022809795507615976,120
Adam,16,2,23,2,53,29,0.006939318969408647,67
SGD,17,1,17,2,51,20,0.0014770325715995338,34
RMSprop,26,1,30,2,49,18,0.00020629797409586493,68
Adam,21,1,27,1,35,30,0.0018231009472649158,126
Nadam,16,2,25,2,32,26,0.007550825477294568,98
Adam,31,2,21,2,44,21,0.0010451139130618113,104
SGD,29,2,22,2,45,17,0.004275541175824449,50
Adamax,29,1,28,1,33,28,0.0016285983451483704,119
RMSprop,30,2,29,1,51,19,0.0062873493272913574,49
SGD,26,2,29,2,33,17,0.004647553670659867,47
Adamax,20,1,25,1,54,21,0.009055684390342817,53
Nadam,27,2,28,2,39,31,0.002358162427707264,98
Adagrad,30,1,31,1,33,17,0.008950057156892559,45
Nadam,20,2,17,2,50,28,0.005762763107588037,38
Adam,30,2,26,1,62,24,0.004030550237200037,69
SGD,19,2,31,1,62,30,0.003167555457384523,47
Adadelta,26,2,25,2,46,31,0.0034492473496321586,118
Adamax,29,2,30,2,43,22,0.005042199390337937,65
Adagrad,24,1,20,2,39,24,0.00737695647568966,109
Adadelta,21,1,27,2,36,26,0.0075049507504564615,110
Adagrad,26,1,26,2,52,23,0.005092399311113375,96
Adagrad,22,2,23,2,48,25,0.004626294945087424,99
Adamax,17,2,17,2,54,19,0.0003394060785562272,69
Adagrad,17,1,16,1,61,18,0.007610906507319534,99
RMSprop,28,1,19,2,46,28,0.007038143307071883,53
SGD,31,2,19,1,60,22,0.009032041962541773,61
Nadam,21,1,23,1,40,28,0.0013502327792519334,69
Adamax,22,1,27,1,53,27,0.007672301860355002,121
Adagrad,25,2,29,1,38,17,0.0059039496317457125,93
SGD,16,1,24,1,46,31,0.0038361892729538044,111
SGD,24,2,21,2,37,28,0.003986605595406954,86
Nadam,29,1,26,1,42,20,0.007306916595897896,84
Adam,30,2,21,2,51,29,0.0062251151110449985,66
AdamW,29,1,20,1,55,29,0.00691000150542975,116
AdamW,30,1,18,1,49,24,0.008784996647052744,46
AdamW,25,1,16,1,47,16,0.008087693447177384,117
Adagrad,31,2,30,1,58,17,0.0056692991880276135,125
Adagrad,20,2,17,1,38,21,0.009344359225299402,41
Nadam,23,1,31,2,60,21,0.005044278245223245,71
Adadelta,18,2,31,2,60,29,0.002077270152598631,68
Nadam,18,2,24,2,42,21,0.006993193798055565,122
Adadelta,22,2,17,1,36,20,0.009906940128642782,120
