Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adamax,31,1,18,2,42,19,0.003452422785834059,76
Adagrad,21,2,29,2,42,18,0.0019919372918561474,61
AdamW,26,2,27,2,45,20,0.006235282517588993,92
AdamW,31,1,23,1,33,22,0.0030712047030339875,66
Nadam,21,2,23,1,57,20,0.0008928198805864252,103
SGD,17,1,31,1,62,19,0.00360922657964953,62
Adam,18,1,25,2,46,30,0.0008678606412384103,123
Adagrad,17,1,27,2,38,25,0.009108922784832772,71
Adadelta,16,2,31,1,34,29,0.003203366415475878,110
RMSprop,26,1,20,1,55,19,0.007262164098246999,49
Nadam,27,2,19,2,47,18,0.009464986525187357,101
RMSprop,23,1,25,2,51,20,0.00028184809431196136,104
RMSprop,20,2,18,1,54,29,0.0021077092401532234,87
AdamW,22,1,16,1,57,28,0.0028672161406635413,108
SGD,30,1,25,2,56,25,0.004906992618728276,77
Adadelta,17,2,22,2,56,16,0.0055801366724265115,107
Nadam,28,2,22,2,43,26,0.0020059973737740146,91
AdamW,22,2,24,2,46,26,0.002263749924134395,69
Adadelta,19,1,19,2,63,18,0.0021509436567152527,114
Adadelta,29,2,17,2,62,29,0.00023555764732085524,103
Adagrad,30,1,17,1,57,26,0.007032645157429924,65
Adamax,31,2,26,2,32,25,0.006102840986892285,125
Adagrad,18,1,29,2,49,18,0.0012272035893613339,56
RMSprop,30,2,16,1,36,31,0.0030814864668158603,49
Nadam,25,1,24,2,36,29,0.007454273575444572,48
Adagrad,27,2,30,1,61,16,0.0074778498104128704,124
Nadam,29,1,20,2,45,30,0.008727589543292887,73
Nadam,24,1,30,1,53,30,0.005425541846384512,93
SGD,26,1,17,2,48,28,0.00261508542054338,82
Adamax,22,2,18,1,57,30,0.00708024452954129,62
Adam,27,2,25,2,32,25,0.008961120520260317,67
Adadelta,24,2,23,1,33,31,0.004867451145649245,107
Adagrad,29,1,21,1,62,28,0.009088202628406912,39
Nadam,22,1,30,2,34,20,0.009737307146176065,112
Adadelta,29,2,21,1,44,31,0.002586702397096347,127
Nadam,26,2,24,1,56,18,0.0010489183353247153,50
Nadam,28,1,25,1,44,17,0.00811851819391879,119
RMSprop,18,1,17,1,59,29,0.003139380744127214,88
SGD,19,2,28,2,41,30,0.006698209204333944,117
Adam,25,2,31,2,42,16,0.00866943902373527,95
AdamW,28,1,18,1,60,16,0.003441232219822999,82
Adagrad,20,2,23,1,53,29,0.008364375762222464,45
Nadam,25,2,24,2,38,19,0.00958038052466788,100
SGD,29,2,21,2,63,18,0.006234413770846684,122
SGD,25,2,16,2,38,22,0.0009850250414405067,127
Adam,21,1,16,2,53,31,0.005913481819098219,117
Adam,17,2,24,1,41,31,0.0076825810910544435,97
Adagrad,18,1,22,1,39,19,0.0013134358411861697,95
SGD,25,1,19,2,47,22,0.0009728077685838707,112
AdamW,22,1,23,2,43,21,0.007739572086770397,109
Adagrad,24,1,18,2,57,23,0.008806257416254742,62
RMSprop,26,2,28,1,47,18,0.0029328639046613675,45
RMSprop,20,1,22,1,39,23,0.0028074256286945965,72
Adadelta,28,1,21,1,40,31,0.009170455915511671,86
Adam,28,1,25,2,44,24,0.006296264934488091,44
Adam,24,2,25,2,35,21,0.007329848278963136,114
SGD,31,1,28,2,37,31,0.009334634255504818,43
SGD,27,1,26,1,53,21,0.0024085195301028497,107
Adagrad,27,2,18,1,35,31,0.007507642126233943,122
Adamax,19,1,31,1,48,29,0.0017472824435999608,70
Nadam,31,1,16,1,41,21,0.00966291967361012,124
Adam,16,2,27,2,50,19,0.005048269767532077,89
Nadam,17,2,23,1,41,28,0.004570112146475626,56
Adagrad,27,2,18,1,33,22,0.0077382564140729086,49
Nadam,16,1,28,1,41,24,0.0014605718099902068,100
RMSprop,21,2,31,1,39,29,0.006579086982515982,102
Adadelta,26,2,17,2,62,22,0.009701341226768431,56
RMSprop,30,2,16,2,63,23,0.0061707772553145235,110
Adadelta,27,1,28,1,33,24,0.008920130658585658,111
RMSprop,22,2,21,1,52,23,0.008886617764499413,38
SGD,28,1,20,1,62,21,0.007295203963982393,38
