Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adam,19,2,20,2,46,20,0.0025157530535814625,46
Adamax,20,2,18,1,38,30,0.005155450293791385,114
AdamW,27,1,24,1,58,30,0.00528122937977506,126
Adam,21,1,30,2,44,24,0.0043556096515154595,75
Adam,20,1,20,2,48,31,0.0055101745552464075,64
RMSprop,21,2,23,1,42,27,0.007177512524314036,39
RMSprop,17,2,22,2,35,31,0.0018684107712573002,113
Adam,23,1,21,1,51,18,0.00350142485984148,53
Adam,29,2,20,1,39,29,0.0059263293863945216,100
Nadam,25,2,28,1,59,30,0.005445070778790719,40
Adadelta,16,1,26,1,58,25,0.0031058346004124208,107
Adagrad,19,1,25,2,37,16,0.007946030437412042,115
Adam,28,1,23,2,34,26,0.0037967914705963504,107
Adadelta,31,1,16,2,40,21,0.005527378769489845,112
Adam,26,2,29,1,39,20,0.0071350631446672535,51
AdamW,22,1,29,1,59,27,0.0053741047035409445,78
SGD,31,1,31,1,51,25,0.002976287155096171,39
Adam,26,2,28,1,41,17,0.004429437977889749,104
Adamax,28,2,28,1,55,19,0.007051274318030867,122
Adadelta,27,1,20,2,33,21,0.004510471676324833,68
Adam,17,2,21,2,40,16,0.0008932250006316395,34
Nadam,23,2,28,1,61,25,0.0018377559063056789,39
SGD,27,2,20,1,36,30,0.0002908361092399024,41
Adadelta,26,1,18,2,57,28,0.009438146239641673,92
AdamW,30,2,17,2,51,26,0.0011949099431196018,122
RMSprop,18,1,19,1,42,21,0.009546550260490115,124
Adamax,19,2,27,2,48,26,0.005568347320249908,90
Adadelta,25,2,23,2,35,17,0.00026921866165058116,71
Adagrad,27,2,23,2,56,24,0.0008797371293986015,79
Adagrad,20,1,22,2,59,26,0.005926854666363585,92
RMSprop,24,2,29,1,42,27,0.005637507552020393,114
Adadelta,28,2,19,1,54,29,0.00824114695931637,113
SGD,27,1,28,1,42,18,0.0035257872013416862,92
Adagrad,31,1,31,1,37,25,0.009847593182544651,44
SGD,29,1,16,1,42,28,0.006914991520724821,44
Adagrad,27,1,21,2,33,23,0.00973588059946544,69
Adam,24,2,25,1,41,16,0.005415582359531664,74
Adam,20,2,24,2,34,29,0.0033010757993444956,59
Adadelta,23,1,28,2,55,21,0.0005575703425758847,95
Adadelta,31,1,18,2,37,16,0.007283213097292394,33
AdamW,20,2,19,2,58,26,0.009439213504987382,39
Adam,18,1,31,2,49,22,0.005758529415955926,59
AdamW,16,1,26,1,62,25,0.005579636340647903,32
Nadam,17,1,18,1,53,22,0.004374537311900395,53
Adadelta,17,2,19,1,39,27,0.004211406547667724,77
Adagrad,23,1,27,1,58,28,0.0040521099470358455,83
Nadam,30,2,24,2,33,24,0.0009138811150010397,71
Adamax,18,1,21,1,56,25,0.007682430368816413,107
RMSprop,29,1,17,2,45,20,0.002759783730468193,75
Adagrad,21,2,26,2,38,22,0.005634496140098377,77
Adam,26,2,19,2,37,26,0.0009464754339719259,46
SGD,18,1,20,1,63,23,0.004616841813145923,56
Adagrad,18,2,22,2,49,29,0.0024696596172458112,65
AdamW,19,1,31,2,37,18,0.003419878483842103,48
Adam,20,2,24,2,46,27,0.008716395489578133,69
Adam,19,1,25,1,52,16,0.006422299311860005,36
AdamW,24,1,26,2,46,27,0.009676132444415076,88
Nadam,20,1,30,2,48,31,0.005527211320373443,127
AdamW,22,2,26,2,33,31,0.009972434597901057,97
Nadam,29,1,21,1,41,30,0.002211749663498822,109
AdamW,17,1,27,2,40,30,0.008347428285356022,111
Adamax,19,2,18,1,37,27,0.0003248493216359218,113
RMSprop,29,2,17,1,52,23,0.005762390079594114,80
Nadam,26,2,29,1,33,24,0.004308595704148967,72
SGD,19,2,27,1,59,19,0.007449007910943784,112
SGD,24,1,26,2,61,22,0.009223943470472461,75
SGD,23,1,25,1,53,30,0.0096176769319349,52
Adam,23,1,21,2,57,31,0.009909436294944465,63
Adamax,18,1,27,2,34,27,0.006969130557503836,89
Nadam,25,2,22,1,40,16,0.008301268999175066,126
Adadelta,30,1,19,2,46,19,0.009987232833990332,118
SGD,27,2,21,2,38,19,0.002109645138511004,62
Adagrad,19,2,27,1,40,24,0.000954204026195955,112
Adagrad,29,1,31,2,61,29,0.005951067712284145,113
RMSprop,28,2,28,1,41,25,0.006506230308647048,69
RMSprop,28,2,25,2,41,18,0.0028247954276181455,77
AdamW,28,1,18,1,52,27,0.008717709614266855,64
AdamW,25,1,18,1,53,21,0.008051923697375334,110
SGD,25,1,18,2,62,25,0.0020069453053569285,111
SGD,28,2,31,2,50,17,0.009344145338669903,46
SGD,19,2,20,2,53,28,0.0063573737059786795,122
SGD,21,2,30,2,42,21,0.008400819288707942,33
AdamW,28,1,19,1,33,24,0.005362172788881476,41
Adagrad,19,2,20,1,49,21,0.0007569681047402696,56
AdamW,26,2,27,1,59,27,0.004494767030752936,91
Adagrad,25,2,19,2,56,22,0.0028478982783732096,110
Nadam,27,1,22,2,36,23,0.004767520230645287,72
Adadelta,30,2,24,2,42,26,0.005858429485773115,103
AdamW,27,1,19,2,55,20,0.005989188318285244,92
Adam,20,1,27,1,44,24,0.0049520911901187225,32
AdamW,19,1,16,2,59,26,0.0031583814902350522,97
Adagrad,26,2,28,2,45,18,0.009978312994028508,54
Adam,18,2,27,2,35,24,0.0033668997724364473,109
Adam,29,2,29,1,34,31,0.008467650449725242,89
Adamax,17,1,23,1,39,22,0.0023169456459743274,78
Nadam,21,1,29,2,51,16,0.009859940336808197,43
RMSprop,16,2,16,1,47,18,0.0049747991815389655,38
Adagrad,18,2,21,1,50,31,0.0005885983015454545,118
SGD,20,1,16,1,36,29,0.0066203937656780865,124
Adam,25,2,16,2,57,18,0.008223569254655087,41
Adagrad,16,1,28,1,60,27,0.005308434897243793,71
Adam,29,1,27,2,57,17,0.008455573818795177,112
Adadelta,26,1,25,2,34,27,0.008246741023360753,96
Nadam,20,2,22,2,36,25,0.00850105127583425,95
Adadelta,22,2,23,2,49,18,0.0065407403991413,50
SGD,29,2,25,1,34,25,0.005404790168034032,100
RMSprop,21,2,18,1,53,22,0.003833376622438472,111
Adamax,21,1,25,2,61,19,0.009489721273282688,95
Adagrad,31,1,31,1,38,25,0.008957647292410243,100
AdamW,20,2,23,2,35,22,0.009392696261229936,115
Adam,30,1,20,1,39,26,0.005181954103184549,70
RMSprop,18,1,20,1,46,24,0.004708988124545069,52
Adamax,19,2,24,2,48,28,0.007809691446953699,108
SGD,30,1,22,2,63,19,0.005971362509003769,87
RMSprop,25,2,19,1,56,21,0.00864841719502982,57
Adamax,22,1,31,1,35,22,0.008591152485983104,103
Adadelta,24,1,18,2,37,24,0.00857382181167391,51
Adadelta,18,2,21,1,41,21,0.008385147877935664,106
Adamax,26,2,18,1,39,29,0.0033629979098305693,86
Adam,19,1,24,2,47,25,0.00021826934434211558,61
AdamW,20,2,31,2,57,17,0.006100622394060171,62
Adamax,21,1,16,2,33,16,0.008704608788766754,121
RMSprop,16,2,22,2,47,18,0.009919151258217705,75
Adam,20,1,30,2,44,21,0.0022103839255612732,52
Adam,22,1,16,1,53,31,0.008150823810212456,122
RMSprop,18,1,27,1,41,28,0.008466103936340043,96
RMSprop,25,1,25,2,47,25,0.008482173495186174,43
Adagrad,21,1,21,1,47,18,0.001136564555513939,41
RMSprop,30,1,17,2,59,28,0.007413027401777773,55
RMSprop,17,1,17,2,47,21,0.004535785855965435,64
Nadam,22,1,28,1,44,19,0.004901076323567776,36
Adamax,21,1,19,1,49,19,0.00624084948214446,50
Adamax,26,2,18,1,57,23,0.007237882563631054,45
Nadam,20,2,20,1,62,24,0.006602502161693414,70
Adagrad,26,1,22,1,61,19,0.004434866423542719,103
Adam,23,1,23,2,49,16,0.006234192501129069,104
Adam,16,2,20,2,49,28,0.0067327165949139026,49
Adagrad,21,1,22,1,44,25,0.006496727932338858,92
Nadam,24,2,18,2,48,28,0.005750374120490252,94
AdamW,16,1,27,1,50,30,0.0037865383745798492,106
Adam,28,2,23,2,61,22,0.004708799919552757,118
Adadelta,28,1,22,2,56,31,0.00016675508496686813,111
Adadelta,17,1,29,2,54,31,0.003305795871532369,49
Adadelta,22,1,30,1,40,27,0.0052219264549271316,102
Adagrad,26,1,16,2,59,19,0.00809292519889638,41
SGD,28,1,17,2,40,26,0.006093521958353584,80
Nadam,26,2,26,2,63,22,0.001822654551415814,117
Adam,23,2,19,2,51,23,0.006426566003753722,39
Adagrad,24,1,20,2,53,25,0.004151780827912764,86
Adamax,18,1,16,1,48,27,0.00036869569870894096,88
SGD,19,2,24,2,42,25,0.009896477886255516,66
SGD,23,2,30,1,52,31,0.0005971434391842771,68
AdamW,27,2,18,1,62,19,0.007242235796338871,35
Adam,30,1,23,2,35,17,0.008167576071836817,64
Adam,29,2,31,2,34,28,0.008016748510041144,107
Nadam,16,1,17,2,40,26,0.004391346859183247,108
Adadelta,29,1,26,1,59,20,0.00619443380332992,118
SGD,19,2,31,1,45,17,0.0041792086573197865,100
Adamax,24,2,21,2,48,31,0.00638108351033471,43
RMSprop,26,2,24,1,46,24,0.008524209403860231,127
SGD,29,1,20,1,59,30,0.0052777555955895745,33
AdamW,17,2,25,2,55,25,0.005185384037341164,89
Adamax,17,1,29,2,36,19,0.005351768255621323,58
Adadelta,28,1,29,2,39,30,0.0034705290975138242,79
AdamW,16,1,31,1,49,18,0.009666895632342503,108
Nadam,20,1,26,1,52,25,0.006913703916905188,74
Adam,26,1,30,2,57,30,0.007275198343610201,77
SGD,24,1,26,1,37,29,0.004337713799452285,36
Adam,28,1,30,1,63,30,0.005198879329998448,36
Adadelta,22,2,28,1,35,20,0.0028673046353429404,84
Adam,25,1,17,1,35,17,0.001941699771052598,112
Adam,24,2,31,2,62,17,0.005652293428068705,89
SGD,23,1,22,2,41,19,0.009424208011596828,65
Nadam,16,2,24,2,56,16,0.005940188436237811,36
SGD,24,1,20,1,59,20,0.009944537684802602,120
SGD,19,2,22,2,39,30,0.004915651427616617,55
Adadelta,20,1,26,1,43,30,0.001166115695543031,90
RMSprop,30,1,29,2,62,27,0.008543550879472506,36
Adagrad,28,1,16,1,40,19,0.0008549096838925085,58
SGD,19,1,17,1,54,26,0.00794002559934717,45
RMSprop,29,1,16,1,42,21,0.0036006394749277643,125
RMSprop,25,2,19,2,57,23,0.001046335723906746,104
Adam,31,2,24,2,53,22,0.0081226244694916,107
RMSprop,24,2,22,1,46,26,0.0067927789061968035,51
Adamax,16,1,26,2,38,29,0.007450097672666047,100
RMSprop,21,1,19,2,50,23,0.007333823802382213,47
Adamax,16,2,20,1,45,24,0.005488699926208932,118
Adam,17,1,29,1,62,17,0.0013298554272994866,62
Adagrad,29,1,20,1,44,19,0.001235053421930619,91
AdamW,22,1,22,1,52,23,0.007292195194291392,56
Adamax,21,1,21,1,45,17,0.007186503198128508,46
AdamW,25,2,17,1,43,27,0.0078865236143104,70
SGD,16,2,26,1,34,31,0.006522838360599728,55
Adadelta,22,1,28,2,53,19,0.005795487759352255,72
Adadelta,27,1,31,2,38,25,0.004409030853895106,48
SGD,27,2,19,2,48,24,0.003965514067461347,56
AdamW,28,1,23,2,45,27,0.009998869355295033,75
Nadam,18,1,25,1,51,30,0.0076022833275528655,101
AdamW,30,1,22,2,54,30,0.006426199408960179,115
Nadam,17,2,26,1,46,27,0.009466698844396946,84
Nadam,18,1,21,1,63,31,0.007312741474320346,50
SGD,16,2,17,2,52,22,0.006595622693157182,38
Adam,18,2,26,1,38,17,0.002464175826067085,123
Adam,19,2,31,2,61,24,0.00901048368597431,97
Adagrad,31,2,18,2,50,16,0.0023941674477838105,97
RMSprop,31,1,26,2,61,19,0.003743744994804561,73
Adamax,17,2,19,2,33,16,0.003072611199663779,56
Nadam,21,1,29,1,32,20,0.006857704569778486,41
Adadelta,23,2,16,1,32,19,0.008910996222436447,40
RMSprop,18,1,21,1,63,18,0.009700770573232435,66
Adadelta,24,2,21,2,33,22,0.009222251830342757,78
Adadelta,31,1,18,2,35,26,0.0005736889547460508,92
RMSprop,24,1,17,1,33,20,0.0006751925245343877,63
AdamW,29,2,25,2,48,19,0.004405754195114354,42
Nadam,30,1,26,1,42,23,0.008381269867867316,87
SGD,27,2,18,1,61,17,0.0012685516347246595,78
Nadam,29,2,30,1,55,21,0.008797792297097535,81
Adamax,17,2,27,2,51,20,0.005294440981357979,86
RMSprop,28,1,24,2,39,31,0.008767331244507232,98
SGD,26,2,24,2,59,17,0.0034272497310382575,38
AdamW,31,1,19,1,57,19,0.005477897991295466,67
AdamW,22,2,16,2,44,25,0.002070205121223677,54
Adamax,23,2,18,2,35,16,0.0005920870566040241,124
RMSprop,27,1,26,1,39,21,0.0028234260562343197,83
Adamax,18,2,24,1,50,30,0.0012220544621790418,85
Adamax,19,2,24,2,37,25,0.009127143758801613,93
Adagrad,19,2,27,1,58,17,0.00173097830859693,94
Adamax,20,2,22,2,43,19,0.007278462249620549,89
AdamW,18,1,17,2,48,28,0.0028331779200087915,44
SGD,30,1,17,2,45,24,0.003756041473839839,88
Nadam,27,2,22,1,41,24,0.007684080769514073,123
Adagrad,31,1,27,1,56,27,0.003781462797478224,97
SGD,28,1,22,2,38,27,0.006283724102612585,79
AdamW,23,2,20,1,35,29,0.007470755834627864,63
Adadelta,17,2,26,1,63,20,0.0020170570865257966,52
SGD,30,1,28,1,42,31,0.004794590112429313,70
RMSprop,22,2,20,1,48,19,0.0037991651308032816,106
Nadam,28,1,31,1,38,24,0.002848946339086146,83
Adagrad,19,2,21,2,54,29,0.008236424949271938,110
AdamW,24,1,27,2,42,21,0.006043149936874187,38
Adam,30,1,29,2,61,21,0.0016662570096144173,77
RMSprop,22,2,24,2,43,31,0.0038687519393908743,122
RMSprop,19,1,23,2,43,18,0.0030382307343259436,70
Adam,25,2,31,1,39,21,0.00743241041913946,116
Adagrad,17,1,27,1,60,27,0.0009876362538888796,85
Adadelta,28,2,24,2,34,22,0.00157256992493913,55
Adam,21,2,29,1,50,29,0.003859097464112677,53
Nadam,16,2,22,2,52,29,0.005345983848254715,55
Adadelta,28,1,26,1,38,22,0.005419954923972173,60
Adagrad,16,1,29,1,46,30,0.009989125981662756,127
RMSprop,23,1,17,2,35,24,0.009945907169486233,64
Adagrad,22,2,29,1,53,23,0.00826019182139207,63
Nadam,29,2,31,2,38,27,0.0025222245220185425,87
AdamW,28,1,23,1,44,28,0.008161868456594603,117
Adagrad,29,1,25,1,39,20,0.00524677256696349,38
Adadelta,29,1,16,2,44,18,0.004601738565135217,40
Adam,31,1,19,2,58,20,0.00997089027132441,82
RMSprop,29,1,31,1,54,24,0.0008558392138199054,55
SGD,20,2,30,2,63,19,0.008789256891403053,93
Adam,26,1,23,1,57,20,0.004755222536297381,68
RMSprop,29,1,19,1,59,17,0.007197563611259356,87
Adagrad,30,1,24,2,49,19,0.00673608038615906,43
Adadelta,25,2,18,1,38,24,0.007440590137390758,87
SGD,23,2,16,1,46,24,0.0037798222497875717,58
SGD,18,2,25,2,33,28,0.0020186736652735653,66
Nadam,18,2,28,2,60,30,0.0035609110346905455,77
Adam,25,2,19,2,36,18,0.007116737864723868,35
SGD,19,1,22,2,62,31,0.006012623479985042,39
Adagrad,17,1,24,2,56,18,0.005997067051674324,37
SGD,28,1,18,2,54,16,0.004625633468545008,103
Adam,28,2,23,1,42,30,0.007760763755013609,114
AdamW,21,2,27,2,53,27,0.007862749333190464,65
Adamax,28,1,31,1,39,28,0.0007896055185183378,121
AdamW,20,2,30,2,60,17,0.004190606503391073,83
Adam,18,2,31,1,55,22,0.0009867528160208906,37
Nadam,21,2,18,1,47,31,0.0012178309530657032,46
Nadam,28,2,31,2,44,23,0.0017583596023717978,112
Adagrad,27,2,28,1,48,23,0.008054970359298703,34
Nadam,29,2,22,2,37,21,0.003731790498365437,110
Adamax,17,1,24,2,62,30,0.006927731602935256,42
RMSprop,31,1,23,2,62,24,0.008570380942741792,79
Adam,31,1,25,1,33,26,0.0003641984399638872,92
Nadam,28,2,27,1,49,16,0.0006499923966972718,34
Adamax,29,2,24,1,32,31,0.0014982321786466814,87
Nadam,28,2,19,2,57,25,0.009419183669409064,71
AdamW,24,1,25,2,61,31,0.008486080640397804,77
Nadam,21,1,25,2,37,30,0.0004808399843526747,56
SGD,25,1,25,2,48,29,0.007459770877575065,46
Adadelta,31,2,22,2,34,28,0.0033899164985066368,96
Adamax,21,1,26,1,32,20,0.0031031953842140256,63
Nadam,23,2,27,2,57,31,0.0030830969593150428,109
Adagrad,22,2,21,2,42,24,0.0023543968268710893,82
RMSprop,19,1,17,2,40,25,0.007570040728739589,76
Adamax,29,2,27,2,50,31,0.009056997261328395,72
Nadam,21,2,19,2,41,27,0.0016747163488183903,109
Adamax,28,1,16,1,47,23,0.002132896499613321,35
Adam,20,1,25,1,55,17,0.0068220211996407945,117
Adamax,18,2,23,1,60,21,0.006297850139681476,105
SGD,31,2,23,1,36,30,0.0030559052820931065,122
Nadam,18,1,25,1,42,29,0.0014800549504744565,51
Adam,28,1,25,2,60,25,0.005246160631720747,63
Adamax,25,1,17,1,61,24,0.008581773852154959,75
Adamax,19,2,25,1,48,29,0.008687571790078815,93
RMSprop,22,1,28,2,62,25,0.00817736252187716,85
AdamW,24,2,19,2,40,27,0.005204556688644484,81
Adadelta,19,1,21,1,45,27,0.002123582168925974,88
Adagrad,30,1,28,2,52,20,0.00023641077162245245,101
Adagrad,19,2,26,1,41,25,0.0002159923803202701,114
Nadam,30,2,31,1,46,19,0.008820006861301714,44
Adam,16,1,19,2,53,28,0.006875960779403912,98
Adagrad,18,2,18,1,55,26,0.009537348275883055,94
RMSprop,16,1,22,2,38,20,0.00972233415224313,67
Adamax,19,2,27,1,45,16,0.009226228161792534,109
Adam,20,2,25,2,55,23,0.007627150274898581,87
Adagrad,23,2,28,1,39,31,0.009692568105231218,49
Adamax,23,1,25,2,48,22,0.004625312570132382,106
Adam,23,2,30,1,45,31,0.009683940927903619,123
Adagrad,22,2,21,2,56,30,0.007257558701576953,82
Adamax,17,1,21,1,45,16,0.005114283049511844,33
Adadelta,22,2,23,1,34,18,0.007238834137024139,62
Nadam,25,2,27,2,62,29,0.00330347074495454,120
Adamax,23,2,25,2,38,26,0.005306030619198658,35
SGD,16,1,25,1,60,27,0.009694564707091414,87
Adam,27,2,30,1,36,24,0.003275962267015918,101
Adadelta,25,2,25,2,38,31,0.00820102151964178,89
AdamW,24,2,16,2,61,29,0.007312910123298339,119
Adagrad,27,2,28,2,57,17,0.006807760394096995,90
Adadelta,27,1,22,1,50,28,0.0069903146647155995,124
Adam,21,1,16,2,36,22,0.006803312000852308,121
Adagrad,16,1,29,1,41,26,0.001761769903392135,67
SGD,20,1,28,2,53,19,0.0009267402826336528,86
Adam,29,1,24,1,36,19,0.00030547641810102727,40
Adagrad,23,1,23,2,45,31,0.0012161873729309282,117
Nadam,30,1,29,2,57,22,0.0016871681228593889,72
Adamax,24,1,23,2,56,30,0.007273005079759914,123
Adadelta,23,2,24,1,38,17,0.001276694337602383,97
SGD,29,1,31,1,59,20,0.007220171764091725,116
Adam,23,1,22,2,43,16,0.0042581314681588,66
SGD,21,1,24,1,55,29,0.005526642286584045,74
Nadam,17,1,29,2,58,23,0.0034714448472882983,74
Adadelta,25,2,16,2,57,23,0.0036428244311289644,46
Adadelta,24,2,31,2,40,29,0.00010002199490655239,109
Adadelta,29,2,19,2,61,19,0.0028354296851604032,52
Adamax,23,2,25,2,39,20,0.007513569004803188,58
Adadelta,21,1,20,1,34,24,0.001461408915985384,54
Adam,20,2,22,2,44,19,0.009326741775157564,54
RMSprop,23,2,20,1,50,26,0.0015429495451425908,56
Adagrad,17,2,26,2,58,17,0.007489893775615583,51
Nadam,27,2,24,1,40,18,0.004647995033882992,96
Adamax,26,1,20,2,38,27,0.004750675653148143,61
Adam,19,1,18,1,42,29,0.0012490909817952978,100
RMSprop,22,1,28,1,44,23,0.0003840957411365784,38
RMSprop,29,1,20,2,58,17,0.0031126678352060076,122
Nadam,26,1,24,2,32,31,0.006799056218785304,74
AdamW,31,1,25,1,63,22,0.004645752817401842,125
Adam,16,2,18,1,61,17,0.0038917901470392844,107
Adamax,20,1,24,2,36,31,0.0012822940720256138,81
SGD,26,1,31,1,37,17,0.00685763048737742,45
Adadelta,31,2,18,1,50,17,0.005665599371098193,54
Adagrad,27,1,19,2,40,25,0.0007596661471965399,38
Adagrad,24,2,27,1,57,25,0.0026724264860075704,60
