Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Nadam,25,1,19,1,52,17,0.002681300979698111,127
Adamax,22,1,18,1,44,25,0.009040855917993822,35
Adamax,24,2,24,2,42,20,0.005205387237084914,45
RMSprop,29,1,24,2,47,18,0.008110231243348571,68
Adadelta,28,2,25,1,44,31,0.009495806828589443,113
Nadam,20,2,21,2,53,21,0.009393778758448849,59
Nadam,18,2,28,2,42,29,0.0057730011226456235,108
SGD,16,1,23,1,39,22,0.004049649788167677,67
Adam,26,1,25,2,58,24,0.003087106418587225,49
Adadelta,18,2,28,1,38,23,0.007222742423613338,116
AdamW,18,1,18,1,45,21,0.0026178776383122718,44
Adadelta,20,1,26,2,32,18,0.00815165415265902,96
AdamW,20,2,18,2,57,28,0.007463589312567013,113
Nadam,30,1,24,2,55,16,0.00012157955823696145,54
Adadelta,31,1,27,2,62,21,0.006354507992093787,61
Adamax,31,1,23,2,51,23,0.004510222971762925,66
Adamax,31,2,21,1,39,25,0.003046826814633504,89
Adam,22,2,26,2,44,18,0.005318915106250649,68
RMSprop,27,1,18,1,42,29,0.0027249100061657048,81
Adamax,19,2,26,1,36,20,0.008845324837152916,55
Adam,26,1,23,1,35,28,0.004759972338244702,48
Adadelta,22,1,28,2,37,25,0.008258536255421724,68
Adamax,26,1,19,1,46,24,0.003973721174914379,68
Adamax,29,1,21,2,36,30,0.00871163358428217,79
Nadam,17,2,19,1,54,26,0.0067690666326719025,101
Adadelta,25,2,17,1,42,25,0.00502190543705722,48
RMSprop,29,2,24,1,51,27,0.009297348632928512,96
Adamax,27,1,28,1,63,24,0.0022367033703884977,92
Adamax,23,1,19,2,58,24,0.004130194016488586,51
Adadelta,29,1,24,2,38,24,0.0004204636642159513,127
Adadelta,30,1,18,1,41,24,0.004219623124714665,38
Adadelta,26,2,18,1,61,29,0.005346986095218321,53
Adadelta,26,2,25,1,35,29,0.008461204267492339,71
RMSprop,17,1,30,1,62,27,0.0002455402817761509,87
Adamax,18,2,31,1,40,30,0.005794610780996884,102
RMSprop,17,1,21,2,62,31,0.0023698059762092914,66
Nadam,18,1,27,1,61,29,0.0044286131187413,122
RMSprop,27,2,25,2,32,21,0.003494825391550578,73
Adamax,20,1,19,2,44,31,0.007244697330902153,47
Adagrad,21,1,26,2,39,20,0.0019407996151380184,74
AdamW,27,1,27,1,45,17,0.006280035200748309,105
Adadelta,23,2,26,2,51,25,0.004748924894533149,75
Adamax,30,2,17,2,59,24,0.009701138541967776,89
SGD,24,2,16,2,60,17,0.002893295016353937,107
Adamax,21,2,16,1,52,20,0.009530679139757865,61
SGD,27,2,22,2,32,22,0.0013659593936421613,33
SGD,16,2,20,2,46,17,0.0007152673799189209,121
SGD,26,2,26,2,56,17,0.006234990772398655,88
Nadam,18,1,24,1,36,20,0.0033684977338035117,44
Adamax,17,2,28,1,49,26,0.0013849329784455372,108
RMSprop,22,2,16,1,55,31,0.002571745401051717,40
SGD,16,1,26,1,48,26,0.007501353761679233,89
Adadelta,29,1,19,2,40,30,0.0037677162594324048,45
Adamax,20,2,29,1,54,28,0.007341442840059869,102
Adadelta,30,1,19,2,42,17,0.0065341827422149695,82
Adagrad,30,1,27,2,42,20,0.008787368930110227,120
Adagrad,20,2,30,2,35,25,0.00028935184777914043,106
Adadelta,19,1,18,2,41,27,0.005829514734662178,32
Adadelta,29,1,16,2,40,17,0.0017456112689053296,113
Adamax,21,2,22,2,46,26,0.0007987186860327185,94
RMSprop,17,2,22,2,38,19,0.0015552675060077834,44
Adadelta,31,1,20,1,32,26,0.008394272554280475,94
Adamax,24,1,16,2,38,29,0.004883055268634601,39
AdamW,26,2,25,2,34,26,0.0025644856741953155,39
SGD,29,2,29,2,60,26,0.0017266079233349265,117
Nadam,21,2,31,2,62,23,0.005286234386846418,69
Adamax,17,2,26,1,63,24,0.008091173112555434,68
Adam,16,2,23,1,57,22,0.009281551759448833,120
SGD,18,1,16,1,40,28,0.0015025651265581877,44
Nadam,23,2,20,2,50,30,0.002734220383242141,118
Adam,27,1,31,2,55,31,0.00392786010696943,97
Adadelta,25,1,31,1,56,29,0.009963732437045299,85
SGD,18,1,16,2,56,24,0.003095827985164906,49
Adam,16,2,22,2,60,28,0.00011767526670167225,122
Nadam,18,1,31,2,40,17,0.008114373878333418,91
Adam,23,1,18,1,32,31,0.0004227729549344668,73
Adam,29,1,31,1,61,26,0.008314897090091122,39
Adagrad,29,1,19,2,61,22,0.009434839567909574,96
AdamW,21,1,23,1,43,24,0.009782553443131413,51
Adamax,21,1,25,2,32,28,0.008910231880069983,38
RMSprop,31,1,17,2,56,20,0.0007479858613682487,111
SGD,31,1,26,2,63,18,0.0032621307998741966,33
Adamax,24,2,30,1,52,27,0.0052648312198409816,88
Adamax,26,2,28,1,44,18,0.003456176635704379,68
Adadelta,27,1,26,2,55,24,0.0061584032592703385,54
Adadelta,17,2,29,2,41,25,0.007163854721855321,68
RMSprop,31,1,21,1,46,18,0.009894707371869163,66
Adadelta,19,1,30,2,46,24,0.0027816941039145943,67
RMSprop,26,2,21,1,35,22,0.0004734616521205028,96
RMSprop,18,1,26,2,33,24,0.005759101865081668,40
Adam,31,2,28,1,63,21,0.009546931820152564,32
Adam,18,1,18,2,37,17,0.0065514045564802025,85
Adadelta,25,1,27,2,44,25,0.0074639608856333335,74
Adadelta,19,2,20,2,40,20,0.009118312983567137,84
SGD,31,1,27,2,45,27,0.0008669853173625588,60
SGD,30,1,21,1,48,30,0.004745446116974298,76
SGD,30,2,28,2,51,20,0.0022646431603294617,119
SGD,25,2,23,1,57,31,0.008870647866640042,43
Adagrad,16,2,19,2,51,16,0.0038020172677848125,47
Adam,29,2,22,2,54,20,0.004970157900326934,108
Adamax,21,2,20,2,57,18,0.0028848994074389092,107
RMSprop,16,2,18,2,42,24,0.00392703877660909,95
Nadam,18,1,16,1,36,17,0.008318636150629607,82
Adadelta,28,2,28,1,42,16,0.0024006083243272645,48
SGD,21,2,29,2,49,20,0.005464784712715268,127
SGD,27,1,17,2,38,18,0.004506811208826799,78
AdamW,28,2,31,2,43,22,0.004489167534965064,93
Nadam,20,1,30,1,42,28,0.002883196430296526,79
Nadam,26,2,18,2,57,23,0.003444711356609712,108
Nadam,17,2,22,1,40,30,0.005873070148696498,85
Adadelta,16,1,22,1,58,20,0.007651834463805639,101
Adamax,25,1,23,1,60,30,0.00032839036473153547,101
Nadam,23,1,22,2,61,23,0.006032383377694848,123
SGD,23,2,19,1,58,16,0.0028654783576925135,121
Adam,20,1,18,1,43,26,0.003903039221618485,40
Adagrad,23,1,28,1,37,25,0.008172610763044708,121
RMSprop,31,2,20,2,54,19,0.0016694234797793633,118
Nadam,18,1,16,2,37,30,0.009110532886389756,83
Nadam,22,1,18,2,52,27,0.006349890167510736,71
Nadam,16,1,27,2,50,18,0.0099471275156773,118
AdamW,23,2,23,1,33,16,0.0025965182203843144,82
Adamax,21,1,20,1,62,19,0.0029725482925941128,61
AdamW,20,1,24,2,59,23,0.007028224169037399,116
Adadelta,20,2,21,1,50,25,0.00610212726331623,32
AdamW,24,2,17,1,39,30,0.0037793550586908546,66
SGD,20,1,20,1,42,16,0.008488871867778261,62
Adamax,29,1,29,1,49,31,0.003411699808081686,105
Adadelta,20,2,29,1,34,24,0.0035525937591655253,60
Adamax,30,1,23,2,60,20,0.009387346844869816,48
Nadam,27,2,25,1,60,24,0.009684603228340237,90
Adam,17,2,29,2,35,31,0.0075444024167763725,82
AdamW,21,2,28,2,38,23,0.005817422546619216,92
Adam,23,2,17,1,35,29,0.005577177319271435,60
Adam,16,2,26,2,32,16,0.005733170056887286,64
AdamW,20,1,26,2,54,30,0.0006824517597304377,39
Adam,27,1,20,2,50,22,0.00340237015714562,71
Adam,17,2,29,1,35,31,0.007713830038851025,52
AdamW,26,2,25,1,43,29,0.0054199473236458155,59
SGD,30,2,26,2,44,20,0.0014945933989944408,62
SGD,20,1,25,1,34,23,0.00842661015713479,125
Nadam,17,1,22,2,60,23,0.005673269897469575,123
Adadelta,22,2,25,1,38,27,0.0021589880414279615,42
Adadelta,18,2,22,2,37,21,0.0010156485452589511,46
SGD,21,1,23,1,60,20,0.004292538916365539,109
Adam,25,1,23,1,40,19,0.0073566395749664806,119
RMSprop,28,1,20,2,58,20,0.002007506546703068,89
Adadelta,26,2,24,1,42,31,0.0008868291688939103,115
Adamax,19,1,22,1,60,16,0.00404618625552577,55
Adagrad,29,2,20,1,46,17,0.008711393904771247,60
Adagrad,19,1,24,1,40,20,0.0030420394931983848,95
RMSprop,29,1,24,1,63,23,0.0026049934033819857,82
Adam,21,2,31,1,61,28,0.007485816595449636,60
Adam,22,2,16,1,32,21,0.008255666113560833,75
Adamax,24,1,19,2,40,28,0.004056525153103583,103
Adam,20,2,19,2,44,31,0.0070062573578542195,63
Adamax,23,2,17,1,35,25,0.004210183641470025,65
Adamax,24,2,27,1,39,29,0.008858128493031133,85
AdamW,29,1,22,2,34,19,0.006034795986501654,76
Adadelta,20,2,23,1,34,25,0.000972300740574177,66
RMSprop,17,1,21,2,48,29,0.003350624660096586,125
Adamax,24,1,21,2,63,21,0.009294475523292448,44
Adam,19,2,28,2,52,29,0.006428943862759382,49
SGD,18,2,29,2,54,21,0.006126767830614129,100
Adagrad,21,2,27,2,39,20,0.0063114827863087935,88
AdamW,28,2,25,2,40,30,0.009872671157113825,67
Adadelta,31,1,24,1,56,27,0.0007920689306613393,120
Nadam,24,2,22,2,32,23,0.007342236616371139,88
SGD,28,1,19,2,53,20,0.007424711345029035,96
SGD,21,1,31,2,56,18,0.0038641986543555967,85
Nadam,30,2,22,1,51,28,0.007934142701081257,109
Adam,24,2,29,2,35,26,0.009333316829655486,100
SGD,28,1,20,2,58,27,0.0035351436474024135,83
Adamax,22,1,27,2,52,17,0.006806839459063454,121
Nadam,19,2,18,2,56,26,0.0043007764947833515,45
Adam,21,2,21,2,42,22,0.007821514594239668,102
SGD,26,1,28,1,60,30,0.0036181860304373213,47
AdamW,19,1,29,1,43,19,0.003392462503680058,71
AdamW,31,1,23,2,37,27,0.003957315925127134,92
Adadelta,25,2,26,2,56,19,0.0027985170992517456,63
RMSprop,23,2,26,2,52,31,0.003960779959759809,104
Adadelta,16,1,19,1,59,24,0.00471450243030564,93
Adamax,26,1,20,1,45,22,0.009476546651408686,57
Adadelta,31,2,30,1,41,19,0.007607103407870966,81
Adamax,29,1,17,1,40,21,0.00900094645693723,47
Adamax,21,2,19,2,38,17,0.0064934659672462435,70
Adamax,16,2,30,1,63,20,0.003738597000810219,54
Adam,27,2,28,1,34,23,0.007734617823212328,116
Adam,22,2,21,2,50,26,0.008725349777880958,120
Adam,31,2,20,1,62,28,0.0034117658612199484,98
Adam,17,1,21,1,60,19,0.005090534648272559,54
Adagrad,25,2,30,1,59,20,0.009805218591582142,62
Nadam,22,2,24,1,50,16,0.009399485675048554,107
Adagrad,30,2,29,2,63,26,0.006319202965743385,79
Adadelta,21,1,31,1,43,30,0.007230451101184609,89
Adamax,28,2,28,2,44,16,0.005336579728799875,35
SGD,25,2,20,2,36,23,0.007915640577457894,54
SGD,22,2,25,2,62,31,0.00630323071327605,113
SGD,31,1,19,2,55,16,0.0055732094115596795,108
Adagrad,21,2,29,1,35,27,0.0003810511268538743,41
Nadam,17,2,21,1,57,16,0.007372743300695896,59
SGD,21,1,26,2,55,16,0.0024996342746868745,35
RMSprop,23,2,30,2,38,26,0.003841542417109408,55
Adamax,31,1,20,2,57,19,0.004588999750420252,66
SGD,18,2,27,2,61,20,0.00540176171813736,94
AdamW,17,2,16,2,51,20,0.004485017236174316,110
Adagrad,25,2,18,2,54,29,0.006247856850161962,94
RMSprop,24,1,26,2,49,18,0.002269120370982156,67
SGD,21,2,28,1,55,27,0.007628185990076739,32
RMSprop,29,1,30,2,45,26,0.006644430808061306,32
Adamax,25,2,28,2,61,21,0.008337943699846058,58
RMSprop,19,2,18,2,43,21,0.007496229516814629,85
SGD,27,1,16,1,32,18,0.005567604078029874,97
Adagrad,27,1,16,2,51,22,0.00207419284369649,113
Adadelta,24,1,25,2,34,20,0.0030184908754603878,56
SGD,26,2,19,1,63,25,0.0036758989354650105,93
Nadam,23,2,16,1,55,29,0.0018458471371851333,96
Nadam,17,1,25,2,40,29,0.00797888116396127,45
Adam,23,1,22,1,36,25,0.0022494924178950246,88
Nadam,30,1,25,1,34,17,0.00031147695045515884,36
Nadam,18,2,29,1,41,30,0.0012542544067662474,78
Nadam,21,1,30,1,39,24,0.0028737893969098924,38
RMSprop,16,2,23,2,58,22,0.002772872540757722,81
AdamW,18,2,25,2,59,29,0.008103631316962383,113
Adam,24,2,24,1,62,22,0.009032722335275438,126
Adam,28,1,25,1,39,30,0.006174774993341371,98
Adadelta,19,2,16,1,40,19,0.0020694075667124527,89
Nadam,29,2,24,1,43,22,0.006129758209234975,108
Adagrad,16,2,22,2,50,26,0.0009335298414917716,100
RMSprop,18,1,27,2,53,29,0.0007605572535282513,87
Adamax,23,2,23,1,63,24,0.0026784129431724245,79
Adagrad,24,2,24,2,52,31,0.006284188102805573,123
RMSprop,28,2,17,2,44,28,0.0043263891474025285,113
Nadam,27,1,20,1,35,16,0.0007022978203299166,46
SGD,29,1,24,1,38,18,0.004378764514735369,99
Adamax,29,2,25,1,36,27,0.0077378426376879484,115
SGD,29,2,25,2,55,22,0.0054197918123923446,60
Adam,27,2,20,1,35,17,0.005163651853948063,48
AdamW,30,1,21,2,38,18,0.00598347117891434,36
Adadelta,25,2,29,1,53,16,0.00033865353408807396,84
Adamax,25,2,19,1,53,23,0.0021115230667010207,36
Adam,29,2,22,1,53,29,0.002260482384195338,49
SGD,23,1,20,1,43,24,0.0008227880963962266,92
Nadam,19,1,22,2,51,26,0.004991883798116055,60
Adam,28,2,30,2,36,21,0.00456159220016381,76
SGD,26,2,22,1,59,25,0.0043568714511619195,39
Adadelta,28,1,20,2,54,18,0.0027687054299258772,86
RMSprop,23,1,18,1,42,17,0.0070892898340162375,105
AdamW,17,2,18,2,37,28,0.0003881098811608806,62
Adam,26,2,22,2,63,31,0.007149075299187157,91
Adadelta,16,2,31,2,52,16,0.00896597241750698,69
Adam,18,2,24,1,32,27,0.0035696968829251234,35
Adam,17,1,27,1,52,28,0.009083736825370293,83
RMSprop,31,1,22,2,36,31,0.001476628642200603,120
Adam,21,2,25,1,60,21,0.0007011691993215301,56
RMSprop,31,1,27,1,47,28,0.0008444337709056271,88
Adagrad,31,1,29,1,38,29,0.002133162450612372,112
RMSprop,21,2,31,2,52,26,0.004763250443025321,48
Adagrad,29,1,29,1,50,21,0.006211908932436741,95
SGD,21,1,20,2,38,29,0.0060137405438759756,43
Adam,20,1,23,2,54,22,0.004758517476763893,60
Adadelta,30,1,30,2,50,21,0.005049061180973,51
AdamW,16,2,25,1,62,27,0.006140478022762047,127
RMSprop,30,1,26,2,63,16,0.006854243764410735,59
Adadelta,17,1,20,2,47,17,0.0006832746222979596,77
Adam,25,1,25,1,60,24,0.001915114745910119,61
Adam,18,1,21,2,56,18,0.005059967232376644,56
AdamW,24,1,17,1,52,23,0.00535416953275648,75
Adam,21,2,29,1,60,29,0.005220902634477719,65
Nadam,18,1,24,2,42,29,0.0034863757634623262,70
RMSprop,17,1,27,1,43,27,0.005853495617833689,78
SGD,24,2,20,1,53,16,0.003848942286178796,111
Nadam,25,1,19,2,57,30,0.00832953058502594,65
Adamax,24,2,24,2,42,19,0.009868112897792417,103
RMSprop,20,1,29,2,32,19,0.000136287561101222,57
SGD,26,2,28,1,49,17,0.00156637210135828,124
Adamax,24,1,24,1,62,30,0.009765779231311802,48
Nadam,24,2,18,1,46,22,0.002236810537210193,40
SGD,28,2,24,2,43,21,0.007097769653135053,51
AdamW,16,2,19,2,42,30,0.004335018207636682,99
RMSprop,23,2,18,2,34,22,0.0034536992354223116,39
SGD,21,2,17,1,33,28,0.0014980767182141462,78
Adamax,28,2,26,1,36,30,0.005147750967608992,93
Adamax,21,1,19,2,47,16,0.006442819919760672,44
Nadam,22,2,24,2,56,20,0.006150558437379087,66
Adadelta,25,1,18,2,50,28,0.004701741148140901,32
Adadelta,18,2,25,1,47,24,0.006391932198730575,108
Adadelta,29,1,22,2,60,22,0.004946042753928964,53
AdamW,29,2,31,2,34,20,0.006532601826051822,36
Adadelta,25,1,29,2,61,26,0.007028725063440751,117
AdamW,25,2,23,2,39,16,0.0008480581359588993,52
SGD,22,1,23,1,35,21,0.0075030679650098355,83
Nadam,29,2,24,1,60,24,0.00050056776622274,42
Nadam,31,2,17,2,38,23,0.0006099635084341505,37
SGD,30,2,23,1,53,23,0.001143136523254045,82
RMSprop,23,1,26,2,58,21,0.00047206546136291106,87
Adam,27,2,17,1,59,16,0.009576826791184847,65
Adagrad,16,1,31,2,57,18,0.004803552047091788,123
AdamW,18,1,28,1,52,26,0.0014764414918539248,45
Adagrad,16,1,16,2,55,19,0.009697508274988293,66
SGD,28,2,29,2,52,29,0.004852211552802554,51
AdamW,21,1,22,1,61,30,0.008217353829968332,93
Nadam,29,2,21,2,49,17,0.008679623651482837,126
Adagrad,27,2,31,1,35,25,0.0007882975582942528,76
Adamax,30,1,18,1,38,19,0.003745620855587682,114
Adadelta,29,1,28,2,34,23,0.0013423113232619408,80
Adamax,16,1,24,2,51,30,0.004226939230445706,121
SGD,29,2,21,1,55,25,0.008362258688428251,32
RMSprop,21,1,28,1,60,19,0.0071536644502208984,66
RMSprop,27,1,27,2,47,27,0.008131575900874866,60
SGD,19,2,19,1,61,30,0.003276363429583625,103
Adagrad,26,1,24,1,36,18,0.0077486778156557485,40
Nadam,28,2,21,2,63,21,0.002426224600553122,55
AdamW,18,2,23,2,37,19,0.0014972454455318047,76
Adamax,17,1,19,2,61,18,0.0003904201009440343,52
Adagrad,29,2,16,1,38,28,0.006922276618472402,38
RMSprop,30,2,16,1,43,29,0.0037810385644773694,123
