Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adagrad,29,2,21,2,52,18,0.0026954401858193494,81
Adadelta,25,2,22,2,60,30,0.004548014491144284,78
SGD,18,2,25,1,57,25,0.002617025715200215,117
Adamax,16,1,29,2,57,30,0.0007137179206075934,115
RMSprop,30,2,30,2,61,25,0.008777534353134704,95
Adam,22,2,25,1,50,28,0.00791551614249848,46
Adadelta,21,2,24,2,55,20,0.0031063746431152857,111
RMSprop,17,1,19,2,51,18,0.0023328712447727882,66
Adadelta,23,1,18,2,32,18,0.007488277167490087,123
Adam,27,1,23,1,51,18,0.0035216384670632593,107
SGD,18,2,23,2,34,28,0.00046424540247012934,64
AdamW,30,2,18,2,62,30,0.003124519271405832,94
SGD,24,1,28,2,42,29,0.0001667567985506546,83
AdamW,16,1,19,2,52,23,0.002801264925700041,97
Nadam,27,1,28,1,39,24,0.0015805762162995239,53
SGD,20,1,23,1,37,26,0.007016317891404225,34
Adadelta,28,1,29,2,60,25,0.007411263219936885,103
RMSprop,31,2,28,1,60,16,0.0007406890776955039,72
Adam,29,1,22,1,39,28,0.0036415386778901808,127
Adagrad,23,2,25,1,39,18,0.0060650792650562,52
SGD,29,1,20,1,53,16,0.006510964773344559,39
AdamW,23,2,24,2,33,17,0.0008041040468085587,36
SGD,23,1,16,1,54,23,0.0008493437687211554,49
Adamax,21,1,29,2,35,31,0.004612468670062392,65
Adagrad,17,1,18,2,58,28,0.000637094451508128,74
AdamW,22,1,22,2,52,23,0.006607071873586875,108
SGD,25,1,24,1,57,26,0.0027573237826868033,52
RMSprop,16,2,24,2,54,16,0.008920003347936625,109
Adadelta,27,1,20,1,58,18,0.005298324622757157,38
AdamW,27,1,24,2,63,23,0.003920497164061746,61
SGD,26,2,25,2,56,22,0.009368794288550301,38
Adamax,26,1,27,1,42,30,0.009649918664624214,37
Adam,20,2,17,2,54,22,0.0005114983914930542,122
Adadelta,23,1,28,1,44,21,0.0009455144689164442,98
Adam,31,2,24,2,60,24,0.008915244565901545,73
Adam,28,1,19,1,34,26,0.002606729146964955,41
AdamW,22,2,28,1,34,25,0.006519378474304567,38
Nadam,31,2,25,2,39,18,0.004368408696813775,52
Adagrad,24,1,29,1,40,16,0.0011191895220974296,73
RMSprop,16,1,17,1,49,23,0.004535392279559967,75
Adagrad,20,2,21,2,40,26,0.007719677897319124,53
Nadam,29,2,31,2,38,22,0.005249067362346117,42
Adagrad,29,2,27,1,61,29,0.0010301916084479719,62
SGD,23,1,27,2,62,18,0.00363001480171587,112
SGD,20,2,26,2,63,21,0.008049951612625353,126
SGD,28,1,25,2,33,23,0.004090892447398956,105
SGD,19,2,16,2,43,21,0.0023515401671762317,45
SGD,31,1,17,2,41,19,0.009755889085425028,78
AdamW,30,2,23,2,61,22,0.007569977606365113,105
Adagrad,22,1,24,2,47,24,0.009851220295524737,89
Adagrad,28,2,24,2,48,17,0.006629867043893867,43
RMSprop,16,1,18,2,41,27,0.0007834900665285346,69
Nadam,25,2,26,2,55,29,0.003502719466450656,82
RMSprop,18,1,27,2,61,17,0.0010059403711343887,48
AdamW,23,2,25,1,58,22,0.008303109742422744,79
Nadam,17,2,20,1,51,28,0.0008972493396079555,89
AdamW,19,2,22,1,54,21,0.006221073089373896,104
RMSprop,28,1,24,2,57,24,0.007663102208618759,99
Adam,21,1,23,2,56,26,0.00879607303110709,74
