Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Nadam,22,1,20,1,48,17,0.004290784460692746,90
Nadam,24,2,17,1,41,22,0.0037222968854192704,83
AdamW,26,2,26,1,56,24,0.002328283320728751,64
Adam,30,2,19,2,46,31,0.007565987131868416,60
Nadam,20,2,21,1,47,30,0.0017910110436930927,101
Adagrad,18,1,18,1,56,22,0.00741307484820275,95
Adamax,23,2,24,1,37,31,0.008261212365422583,63
Nadam,29,1,20,2,52,20,0.0005411033840565153,47
Adam,24,2,27,2,50,20,0.008908580755114826,86
Adam,19,1,25,2,33,31,0.009658734840554717,100
Adam,17,2,18,1,55,20,0.0014276077235797402,38
RMSprop,30,1,20,1,63,20,0.0006341030234689841,51
RMSprop,21,1,23,2,32,19,0.0009547105525859032,72
Adadelta,24,1,20,1,53,31,0.001031241840491478,33
AdamW,31,1,27,2,59,20,0.00033070110678907414,92
RMSprop,26,1,25,2,51,18,0.009262453267267387,102
Adadelta,28,1,25,1,56,27,0.005743291818744711,43
SGD,27,1,26,2,32,17,0.007702110560642824,86
Adam,27,2,25,1,56,31,0.007486783999870424,118
Adagrad,17,1,30,2,41,30,0.008076442665897061,70
Nadam,22,2,29,2,37,27,0.0047680173229362926,127
Adadelta,26,2,19,1,34,29,0.006338546794899012,57
Adadelta,19,1,16,1,60,24,0.0010050487920744563,64
Adamax,27,1,27,1,43,19,0.005283412571333302,60
Adagrad,29,1,25,2,56,16,0.008193401915803599,96
Adam,26,2,16,1,51,20,0.007026535079608589,49
SGD,30,1,29,1,53,24,0.008481097214000824,77
SGD,26,1,17,1,49,16,0.009392942288426541,67
Nadam,23,1,30,2,59,26,0.00870201696827265,37
SGD,20,2,17,1,38,24,0.001989019003097169,100
Adam,27,1,31,1,48,19,0.0025626815210461093,102
SGD,19,2,20,2,43,18,0.0073769250313090355,122
