Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
AdamW,19,1,17,1,38,22,0.000765073221847014,124
Adamax,26,2,20,1,59,22,0.00459660313011006,40
Adam,25,1,27,1,40,20,0.0018527678201342055,109
RMSprop,25,2,16,1,34,22,0.009660379180873846,48
SGD,25,1,17,2,62,17,0.00689111823727055,126
Adamax,18,1,24,2,62,25,0.00042089118952731654,113
RMSprop,31,2,29,2,63,18,0.0006009813733710974,52
Adadelta,30,2,19,1,61,25,0.0008667728336447041,111
Nadam,16,2,20,1,33,21,0.005477205639635638,35
Nadam,25,2,26,2,39,28,0.0007189649168641543,96
Adam,17,1,25,1,62,17,0.006498429683247015,91
Adamax,17,1,25,1,46,30,0.003828628873697049,43
AdamW,30,1,29,1,55,20,0.00726791536867712,109
Adadelta,18,2,31,1,49,18,0.0001215049674782623,122
Adagrad,20,1,27,1,55,22,0.001374678140770563,96
SGD,23,2,16,1,57,18,0.00571481040660145,55
Adagrad,19,2,24,1,33,21,0.007327553251140645,55
AdamW,24,1,17,2,51,23,0.0032915546866714154,37
RMSprop,28,2,27,2,38,30,0.002408106445657212,34
Adadelta,23,2,23,2,36,21,0.005315856788049797,36
AdamW,26,1,30,1,49,29,0.0040379908817660785,91
Adamax,24,1,27,1,42,27,0.004263499588886873,72
RMSprop,16,2,29,2,36,27,0.007327299512835471,88
Nadam,27,2,27,2,60,28,0.00710637265825866,56
Adam,29,2,23,2,57,31,0.0015088415568217486,72
AdamW,20,1,17,2,39,18,0.0015131412504432386,114
Nadam,28,1,23,2,35,30,0.009298211849973235,42
Adamax,18,2,19,1,35,28,0.007410567093063235,99
RMSprop,16,2,23,1,49,16,0.000759058843077849,93
Adadelta,23,1,25,2,35,26,0.009224611795763732,55
RMSprop,17,1,20,2,38,23,0.008652045173829346,123
Adagrad,25,1,25,2,55,18,0.004541729489408497,57
RMSprop,29,2,17,1,63,28,0.0023721518073177286,122
SGD,27,1,18,2,55,26,0.0038327179515872836,88
AdamW,29,2,21,1,57,19,0.003014535819865177,84
Adamax,16,1,22,2,43,18,0.0017606889201319505,88
AdamW,27,2,24,2,50,26,0.00292064944639919,102
Adagrad,31,1,21,2,52,27,0.004731671152281528,45
Adadelta,25,1,31,1,60,24,0.003934675261756977,36
Adam,23,1,29,2,38,27,0.0006698536195051118,122
SGD,18,1,27,1,60,29,0.005567845237407778,117
Nadam,21,2,29,2,35,29,0.0026356451777428506,124
Nadam,25,2,27,1,59,28,0.005929071638427458,32
Adagrad,17,2,27,1,41,19,0.004224763554085988,119
AdamW,24,2,29,1,60,28,0.004860270138152067,48
AdamW,29,1,24,1,33,30,0.0064935127164003625,124
RMSprop,31,2,31,2,37,17,0.0024556174286163002,50
Adam,29,2,28,2,51,19,0.007109807406865536,42
Adamax,16,2,21,1,38,31,0.009973140500889469,64
Nadam,19,2,25,1,35,28,0.008857415444345674,69
AdamW,16,2,29,2,46,26,0.00014490088269452207,105
Adadelta,18,2,29,2,49,30,0.006633794400330345,65
AdamW,26,1,30,2,47,24,0.0077976479031981365,75
SGD,18,2,19,1,57,18,0.007508761021371557,118
RMSprop,28,2,27,2,35,28,0.00638141730755746,73
Adagrad,29,2,29,2,59,18,0.00367074739949563,40
SGD,21,2,20,1,59,31,0.007338287903034847,75
SGD,31,2,16,1,52,16,0.008543352587398866,83
RMSprop,27,1,28,1,51,28,0.00830016669441302,83
AdamW,26,1,30,2,32,24,0.0016877571482399657,96
Adadelta,31,1,23,1,60,23,0.0015864266206147848,90
Adam,22,1,30,2,58,22,0.0037080836847501832,42
Adamax,28,2,18,2,51,23,0.004057287118856841,33
Nadam,19,1,28,1,38,16,0.007077734332043096,36
SGD,30,2,17,2,49,16,0.00416637799802506,73
Adadelta,17,2,17,2,47,18,0.0005620754479021965,75
Nadam,23,1,29,2,35,23,0.0030061301420662794,91
RMSprop,25,1,21,2,46,28,0.0016461061693392438,63
Adagrad,16,2,18,2,43,30,0.0070604606411374445,126
SGD,20,2,30,2,42,26,0.005601591099886768,73
Adamax,20,2,20,2,54,23,0.003490258535771446,120
Adamax,21,2,19,2,54,31,0.00564449687894447,69
RMSprop,20,2,31,2,49,31,0.008251253790405248,111
SGD,29,1,18,2,33,31,0.008148732050279259,82
Adamax,28,1,27,1,63,29,0.001378149407595374,69
Adam,23,2,22,2,34,27,0.004042909325448387,120
Nadam,19,2,22,1,34,20,0.005494989547164702,119
RMSprop,17,2,25,1,50,17,0.005174913604172151,109
Adamax,27,2,28,2,58,18,0.007080392703834958,87
Adamax,30,2,17,1,59,27,0.0007436266864928717,91
SGD,26,2,25,2,39,16,0.00828710269027942,80
Nadam,30,2,31,2,59,16,0.009903376810861975,91
RMSprop,27,2,27,1,55,21,0.000721782583271592,95
SGD,16,1,30,1,40,21,0.006329554655346443,70
SGD,20,1,19,1,37,25,0.002906091149348474,121
Adagrad,22,2,17,2,44,18,0.0018087743297066125,84
Adam,31,1,19,1,36,22,0.0022060142742116335,64
Adadelta,26,2,25,1,49,29,0.007669107484556784,84
Adadelta,31,1,27,1,38,27,0.0042979470130893585,54
Adadelta,29,2,31,1,59,27,0.0005835008946068877,118
Adam,21,2,18,2,46,30,0.004664766380497892,43
Adamax,29,2,29,2,48,23,0.005303608719184429,57
AdamW,26,1,30,2,43,26,0.006932731162541944,105
AdamW,29,2,27,1,33,31,0.00745779660511327,92
Adamax,25,1,29,1,33,17,0.0025126149943564616,122
