Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adam,30,1,23,2,54,26,0.006626025413950362,111
Adamax,21,2,26,1,51,26,0.0028273256686637245,46
Adadelta,30,2,26,2,33,31,0.0022335540895144336,114
Nadam,28,2,31,1,54,25,0.008910989835884566,124
Adamax,26,1,21,2,52,29,0.0014649958273721727,69
Adam,20,1,29,2,58,22,0.007720628194976255,77
SGD,18,1,20,1,48,28,0.004819213714734882,62
SGD,18,1,25,2,40,31,0.008391784921892454,68
RMSprop,22,1,16,1,59,27,0.009790616708395749,117
AdamW,29,2,24,1,53,21,0.009773605022365819,58
SGD,16,1,16,2,60,29,0.0031875230812319928,62
AdamW,23,1,31,2,47,29,0.00035666688378980973,57
Adamax,16,1,25,1,38,25,0.00692324900104804,60
RMSprop,17,2,28,2,62,23,0.0035345539026213585,85
Nadam,16,2,18,1,46,17,0.0021803161356721856,104
Adadelta,31,2,23,1,58,24,0.008488336784468007,55
Adagrad,17,1,29,1,47,26,0.0033141593398436416,89
SGD,27,2,28,1,59,22,0.0006194300238050876,64
AdamW,20,1,22,2,52,27,0.005528748392449802,52
Adam,28,2,23,1,51,18,0.0024473507835134525,102
Adadelta,17,2,30,1,35,30,0.004075058182988527,115
Adadelta,27,1,31,1,37,18,0.0017987556044577451,42
SGD,31,2,27,1,48,19,0.00150606975816943,123
Adagrad,26,1,18,2,56,20,0.0043576312806971025,85
SGD,18,2,21,2,35,26,0.00768215156571977,111
AdamW,17,1,16,1,54,16,0.0005840059528968923,32
AdamW,28,2,26,1,36,21,0.00641240297786642,57
Adam,25,2,27,1,61,22,0.003273196331957125,106
SGD,30,1,18,1,50,22,0.0026824099776403235,71
Nadam,18,1,27,1,53,17,0.0065733659262195805,39
RMSprop,21,1,29,1,43,26,0.0016701293500640773,101
Adagrad,31,2,29,1,33,25,0.0012078564347103224,64
Nadam,22,2,18,1,50,17,0.007567395717951556,118
Adadelta,25,2,28,2,42,28,0.0054124700338014165,91
AdamW,21,1,23,1,35,31,0.0027978316345445503,72
SGD,20,2,20,2,60,30,0.0005749194011059073,88
Nadam,31,1,31,2,59,24,0.006916242526588983,97
Nadam,22,2,31,2,39,17,0.0051526040478024745,51
Adam,17,2,17,2,42,27,0.001511582635760315,99
RMSprop,25,2,30,1,63,17,0.009406680737308496,90
Adamax,18,1,23,2,59,20,0.0012030722334496597,38
RMSprop,26,1,25,2,42,26,0.005994831837328321,100
Adagrad,20,1,27,1,43,22,0.005084443756644608,82
AdamW,17,1,29,2,35,19,0.007342651048907076,56
Adadelta,28,1,24,1,47,17,0.004105340283509567,63
Adagrad,21,2,21,1,33,27,0.0010444974065213046,66
Adagrad,21,1,22,1,51,17,0.001649886698606855,106
RMSprop,22,2,17,1,51,31,0.005709687695317867,112
Adagrad,28,1,31,2,38,30,0.0038928403440381385,105
Adadelta,28,2,26,1,56,30,0.004428496147962986,125
SGD,16,2,26,2,54,27,0.0002638179320568635,74
Nadam,28,1,21,1,54,29,0.0039352662610538025,53
SGD,31,2,19,2,46,30,0.007223362290878426,98
Adam,23,2,22,1,60,26,0.007494988690661614,59
Adamax,28,1,26,2,46,24,0.005795113875152003,90
AdamW,19,1,31,1,41,22,0.002349997912494548,65
SGD,16,2,19,1,57,30,0.0011863456566088115,57
Adam,16,1,16,1,42,29,0.0036753705626865257,115
AdamW,30,2,26,1,45,18,0.00086508576066493,88
Adagrad,20,2,20,1,46,17,0.008088486689882138,37
Nadam,28,1,25,1,44,26,0.004213278242498992,97
RMSprop,23,2,30,2,61,16,0.005918142741207695,50
