Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
RMSprop,17,1,18,2,49,25,0.006799946230509802,102
RMSprop,31,2,22,2,54,26,0.004393232854513134,91
Adagrad,31,1,28,2,49,21,0.0034066448480349425,90
SGD,17,1,31,1,32,23,0.0056062949065966965,42
Adagrad,31,1,26,1,53,18,0.0007798731306122464,121
SGD,26,2,23,2,35,27,0.00748391287112417,95
Adamax,18,1,23,1,63,19,0.0020919769409646245,114
Adagrad,21,2,31,2,43,18,0.004618110553210561,113
Adamax,16,2,27,1,49,23,0.0028342702588319514,78
Adagrad,27,1,25,1,36,26,0.0020197954515819407,121
SGD,17,2,24,2,39,27,0.0006714536121199201,78
AdamW,18,2,22,1,47,25,0.005879607788316451,110
Nadam,21,2,18,2,50,20,0.0016763408989369352,44
AdamW,22,2,23,2,33,31,0.0014274087855929293,41
AdamW,19,1,25,1,51,16,0.008294966700588612,93
RMSprop,30,2,26,1,41,23,0.0020919585628637253,33
AdamW,27,1,24,1,40,23,0.00880569065461491,126
RMSprop,22,2,20,1,32,19,0.001904843599422653,127
RMSprop,26,1,17,2,52,21,0.00995324868595502,123
AdamW,30,2,20,2,52,29,0.001953289411108768,91
Adagrad,21,2,25,1,59,28,0.002797916321697864,99
Adamax,25,2,26,2,42,24,0.008397692615371547,78
AdamW,25,1,22,2,44,21,0.0031592387267083727,42
SGD,27,2,22,2,41,16,0.005885338064750697,110
RMSprop,25,2,28,2,55,20,0.0022482452259817752,98
Adadelta,29,2,23,2,34,19,0.004356538827402225,92
AdamW,22,2,28,2,34,27,0.00547863033100235,46
RMSprop,22,2,31,1,63,28,0.004373669536395448,37
SGD,19,1,26,2,41,17,0.0005933380634287104,105
SGD,23,1,29,2,41,21,0.004689566653872122,91
Adagrad,16,2,20,2,49,21,0.00026430304380559616,112
Adadelta,22,2,24,1,51,18,0.008275569847633168,111
RMSprop,29,1,22,1,61,30,0.002616781346064083,112
Nadam,24,1,26,2,35,22,0.007262701785654815,88
Adamax,23,1,17,1,45,23,0.0007585004471381657,123
Nadam,29,1,30,1,33,19,0.007928332686511295,59
AdamW,19,2,24,2,62,24,0.004361256333546209,101
Nadam,18,2,25,1,53,20,0.0016921207817700262,51
AdamW,28,2,25,2,47,29,0.009194427169849107,74
Adagrad,31,1,18,1,61,28,0.003160312807900445,40
RMSprop,22,2,19,1,63,25,0.008184233552681957,123
Adamax,27,2,27,1,34,29,0.001059417334841745,40
Adamax,20,2,24,2,58,26,0.004576933601607362,126
Adagrad,26,2,16,2,50,21,0.0020657860450479727,84
Adam,22,1,21,2,55,21,0.000191701542551883,63
SGD,25,1,25,1,44,27,0.0077845785017170875,49
SGD,23,1,27,2,36,20,0.0015707639550183044,42
Adagrad,22,1,26,2,53,30,0.005832056656491225,40
Adamax,30,2,16,1,49,22,0.006235799580169197,120
Adadelta,23,2,19,2,60,27,0.008418800523813368,121
Adamax,20,2,20,2,37,26,0.0003056013574301766,54
Adadelta,31,2,23,1,60,25,0.00862118857029432,115
AdamW,22,2,22,2,44,19,0.005884509932731172,102
Adadelta,30,2,17,1,42,24,0.0031124846204199103,42
Adamax,23,1,30,2,51,18,0.008856084396151598,63
RMSprop,24,1,22,1,45,16,0.00640350018805672,63
Adam,16,1,28,2,54,20,0.008662671012466618,71
Adadelta,28,1,31,2,58,17,0.007743210251184091,70
Adamax,17,1,29,1,60,28,0.009019827851265348,104
RMSprop,19,1,31,1,62,24,0.0034701932931601033,107
RMSprop,19,1,30,1,54,27,0.00395589093874732,100
Adam,29,2,25,1,43,22,0.005088393134880304,69
Adamax,30,1,22,2,36,29,0.007122916907859535,127
Adam,22,1,16,1,40,22,0.005104074136929855,63
Nadam,21,2,30,2,63,17,0.0006291103600344894,62
Adadelta,24,2,18,2,32,19,0.009368600537301541,43
AdamW,28,1,16,1,55,22,0.0014238478255444757,83
Adam,18,1,22,2,32,29,0.005189288344975022,110
SGD,30,1,23,2,38,28,0.0030572413306781247,109
RMSprop,28,2,31,2,43,30,0.00510815611678252,109
AdamW,16,2,20,2,57,19,0.008978865023460972,127
Adadelta,23,1,22,1,46,21,0.0009943970225941737,113
AdamW,24,1,26,2,43,23,0.0019348004836640066,118
Adagrad,23,2,29,2,36,21,0.0006325888743693441,33
Nadam,21,2,30,2,46,31,0.008245532582367217,71
RMSprop,29,2,18,1,35,19,0.009626079152441864,108
Adadelta,27,1,28,1,46,17,0.008770681323348599,96
Nadam,16,1,17,1,49,20,0.0005670438855921754,33
Adagrad,19,2,26,2,52,28,0.007092079033754436,32
SGD,16,1,18,2,32,29,0.008979166239290503,100
SGD,30,1,21,1,59,31,0.00925469159078246,69
RMSprop,26,1,23,2,54,26,0.006025288432720285,83
Adam,24,1,18,2,37,21,0.0026357195204475613,72
