Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Nadam,21,1,31,1,54,16,0.006863606267932024,116
Adadelta,31,1,28,1,45,17,0.008996910174354448,69
Adam,27,2,19,2,43,29,0.0019875965570514235,46
Adamax,28,2,21,1,59,16,0.005651754579563011,43
Nadam,26,2,29,2,48,22,0.0011978371220481131,33
Adadelta,31,1,23,2,63,27,0.008845751489737364,34
Adagrad,27,2,31,1,61,23,0.0018155815493268595,121
AdamW,26,1,31,1,62,25,0.0022434341205032,92
Nadam,18,1,19,1,56,17,0.0028427058044581768,82
SGD,18,2,30,1,45,28,0.003177598764069742,68
RMSprop,31,1,16,1,43,19,0.008690818803796073,89
Adamax,28,2,22,2,52,27,0.008975855219598323,81
AdamW,22,1,20,2,53,21,0.00644290443610682,53
Adadelta,19,1,30,2,55,22,0.008044471419112778,55
Adadelta,23,2,21,2,36,31,0.005019907305230634,109
RMSprop,22,1,21,2,52,20,0.0027678216729198853,69
SGD,22,2,22,1,49,21,0.003851357316265725,34
RMSprop,25,1,30,2,48,18,0.009338755241668507,111
Adam,23,1,20,2,49,27,0.004237695872875745,74
Adam,28,1,20,1,58,24,0.0068932023835797844,44
SGD,25,2,28,1,34,26,0.0035734716398146105,65
Adagrad,21,2,21,2,49,25,0.009920150077245641,40
Nadam,31,2,21,1,55,17,0.0019762745530787908,42
Adam,22,1,22,1,49,23,0.006388280732730083,54
Adadelta,28,2,18,2,47,22,0.00028572059148090933,101
AdamW,22,2,29,1,35,21,0.0009439858750827632,35
Adagrad,16,1,28,2,34,29,0.005334341205032003,73
RMSprop,28,1,31,2,45,27,0.0023504965791216067,56
AdamW,19,2,19,1,56,30,0.006740454645773561,76
AdamW,27,1,27,2,59,20,0.004809357757669389,112
Adadelta,19,1,25,1,38,18,0.007793798278525713,55
RMSprop,28,1,20,2,40,20,0.0018396159788126244,76
RMSprop,16,1,21,1,47,23,0.007270801147649527,69
SGD,19,1,17,1,51,31,0.008451070403884353,84
RMSprop,31,2,26,2,61,27,0.004359655705142353,73
Adagrad,18,2,29,2,34,26,0.005704391966453322,105
Adagrad,31,1,24,2,59,21,0.0016475391745751492,76
AdamW,24,1,18,1,37,19,0.000282145221805341,115
RMSprop,19,1,29,1,51,19,0.007552262193776209,122
AdamW,23,2,21,1,53,23,0.009550099315824321,84
Adamax,16,2,17,2,48,21,0.0022891193996910173,63
SGD,18,2,16,1,35,27,0.0060090929154711994,69
Adam,26,2,26,2,37,31,0.006102251158684618,108
Nadam,28,1,20,1,44,21,0.0014278525711763409,66
AdamW,25,2,23,1,47,19,0.008374795850805562,52
Nadam,16,1,27,2,41,27,0.004825844184506732,58
Adagrad,25,1,22,1,36,19,0.0028997130876186276,103
Adagrad,26,2,25,1,41,19,0.008339042154049878,46
Adam,16,1,17,1,35,27,0.001764334583977047,109
Adagrad,21,1,26,1,52,25,0.009251357316265725,79
SGD,28,2,28,2,42,26,0.004154866475391746,73
Adadelta,22,2,23,1,36,16,0.006005517545795631,115
AdamW,31,1,31,1,51,25,0.0029805561686161997,79
AdamW,25,1,23,1,53,24,0.006591480909291548,76
Adadelta,18,2,23,2,62,16,0.0035053409843301703,124
Adam,16,1,25,2,50,17,0.0009819245199735158,107
SGD,25,1,29,1,53,23,0.008827874641359524,118
SGD,21,1,29,2,56,26,0.0025358199073052304,75
SGD,28,1,26,1,53,17,0.004877687044802473,56
SGD,29,1,24,1,53,16,0.0031043036857205915,89
Nadam,31,1,29,1,44,28,0.00032981681747958514,88
Adam,24,2,29,2,40,17,0.009498256455528582,73
SGD,21,1,17,1,53,26,0.008059964687706908,97
Adam,26,2,20,1,50,24,0.0018823217832708015,126
Nadam,22,2,16,2,47,30,0.003018097550209667,113
SGD,19,2,20,2,56,21,0.004376340763628339,108
SGD,20,2,23,2,46,18,0.0029857205914809093,68
RMSprop,17,2,29,1,53,29,0.002341359523284043,88
Adamax,22,1,31,2,55,30,0.007094813506952108,121
Adagrad,24,2,25,2,33,27,0.005970161112337234,92
Adadelta,19,1,30,2,50,26,0.007172279849922755,117
SGD,23,2,17,2,32,16,0.007138115206356214,76
Adamax,18,2,17,1,45,31,0.003841227102184948,34
Adamax,16,1,24,1,43,20,0.004528095343191349,90
Nadam,23,1,22,2,47,21,0.0050089825645552866,88
Adam,28,1,23,1,48,25,0.0029908850143456193,89
SGD,17,1,27,1,61,27,0.006629419554182301,52
SGD,26,1,25,1,41,25,0.009187596557051423,99
Adadelta,24,2,23,1,43,16,0.0077433458397704715,60
Adam,22,2,30,1,55,27,0.00653467225777974,54
RMSprop,17,2,24,2,51,31,0.0058611123372324,101
