Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adagrad,19,2,20,1,62,31,0.008674729640256014,79
Adamax,30,1,17,1,45,26,0.0017180534098433019,58
Adamax,18,1,18,1,36,30,0.001567291988523505,43
Adamax,21,2,31,2,42,17,0.0029314941514014567,33
RMSprop,21,2,30,1,60,31,0.004801213860075039,117
AdamW,25,2,19,1,56,31,0.0026464577355992057,54
Adam,26,1,17,1,36,16,0.00808677996027367,67
Adamax,23,1,29,1,53,26,0.007713153829176782,47
SGD,23,2,26,2,38,31,0.0013440300154491285,85
RMSprop,23,1,30,2,50,29,0.007067203707790776,102
AdamW,29,2,16,2,50,31,0.0016489295961156479,89
AdamW,29,1,31,1,63,24,0.009816067093356874,70
Adagrad,30,2,18,2,44,22,0.005885941293312736,100
Adamax,25,2,19,2,50,22,0.0033192231295519755,100
Adam,27,1,22,2,58,23,0.004661973074376518,45
Nadam,28,1,19,1,46,23,0.00338099757227985,81
Adagrad,24,1,22,2,39,21,0.0034926285588170384,76
SGD,26,2,24,2,54,18,0.008224828956080336,119
Adagrad,18,2,28,2,55,18,0.00897128669167954,110
Nadam,19,1,25,2,46,18,0.0005828735378503642,74
Adagrad,24,2,18,2,62,24,0.0088054292650629,83
RMSprop,28,2,30,2,38,24,0.00583668064444935,59
AdamW,30,1,23,2,37,17,0.006223217832708012,52
Nadam,26,2,30,1,44,24,0.005808673581990731,126
Adamax,30,2,19,1,37,24,0.0035861840653277424,45
Adamax,20,1,26,2,36,21,0.006310019863164864,71
RMSprop,18,1,29,2,36,30,0.0006736482012800707,124
RMSprop,30,2,20,1,52,28,0.0023701611123372324,71
Adam,19,2,24,1,33,29,0.0012572279849922755,48
RMSprop,16,1,19,2,63,20,0.0018878834694327964,125
Adadelta,22,1,16,2,40,21,0.006081792098874422,121
Adam,21,2,23,1,57,22,0.00018263076583535643,76
Adadelta,24,2,18,1,47,28,0.007232266607812845,42
Nadam,30,2,23,2,50,25,0.006296512911057163,126
Adagrad,27,1,25,2,45,25,0.0039020083866696097,90
AdamW,17,1,17,1,35,29,0.007465062900022071,52
Adadelta,26,1,18,1,53,28,0.004778172588832488,109
SGD,21,1,18,1,43,19,0.0007455528580887223,86
Nadam,20,1,30,2,60,30,0.008739284926064886,111
AdamW,17,1,27,1,52,30,0.0007443610681968661,52
RMSprop,21,2,25,2,42,19,0.0007602516000882808,93
AdamW,27,1,21,2,57,20,0.004937077907746635,122
RMSprop,20,1,22,2,50,26,0.007774531008607372,85
Adadelta,22,2,17,2,39,26,0.0030200838666960936,53
SGD,22,2,21,1,55,29,0.0017291767821672921,121
AdamW,18,2,19,2,34,23,0.009848642683734275,80
Adam,22,2,27,1,63,25,0.006946038402118738,94
SGD,21,1,22,2,47,30,0.004621054954756125,120
Adadelta,24,2,26,1,46,23,0.004112359302582212,70
AdamW,20,2,22,2,61,24,0.006121121165305673,83
SGD,18,1,21,1,56,16,0.008576804237475172,99
Adam,21,2,23,1,49,23,0.006100066210549548,72
SGD,17,2,17,1,57,26,0.00564500110350916,88
RMSprop,24,2,20,1,57,22,0.008063540057382476,79
Nadam,23,2,16,2,55,17,0.005343080997572281,117
