Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
SGD,16,1,24,2,48,31,0.007311917898918561,36
SGD,18,2,31,1,50,27,0.009120061796512912,77
Adadelta,23,1,24,2,50,18,0.005169278305009932,112
RMSprop,24,1,25,1,39,25,0.007648995806665196,80
RMSprop,24,1,30,2,62,16,0.007959059810196425,66
RMSprop,28,2,29,1,55,18,0.008743654822335025,36
Adamax,24,2,16,1,47,17,0.0037895828735378507,53
Adadelta,28,1,17,2,44,29,0.0006325314500110353,40
Adagrad,29,1,16,2,56,17,0.009308165967777532,40
Nadam,16,1,27,2,58,22,0.0018376296623261975,97
AdamW,21,1,17,1,63,19,0.0001574045464577356,77
Adagrad,29,1,20,2,60,31,0.008053608474950342,37
SGD,20,2,29,1,44,27,0.006202560141249173,84
SGD,28,1,22,2,57,20,0.0044806223791657475,66
Adagrad,26,1,18,2,57,22,0.00580787905539616,99
Adadelta,29,2,17,2,60,31,0.006418671374972413,87
Adadelta,28,1,21,2,47,21,0.0027904656808651514,95
Adadelta,27,1,24,1,62,18,0.0011775766938865594,52
SGD,16,1,25,2,38,18,0.0004066872655043037,36
SGD,26,2,19,2,36,29,0.009446413595232841,86
SGD,19,1,26,2,33,30,0.003928426395939087,71
Adamax,30,1,21,1,33,28,0.006571021849481351,91
AdamW,22,1,18,1,44,29,0.00038761862723460605,120
Adadelta,29,2,27,1,48,25,0.0004942838225557273,104
AdamW,30,2,24,1,39,21,0.0068665857426616645,58
Adamax,23,2,29,1,36,23,0.008695585963363497,68
SGD,27,1,27,2,63,30,0.007277554623703378,78
RMSprop,31,1,18,2,37,29,0.0017490399470315606,36
Adagrad,31,1,21,1,46,23,0.003922268814831163,41
Adadelta,24,2,31,2,38,18,0.0020525491061575813,92
Adamax,20,1,19,2,45,18,0.002563826969763849,60
Nadam,28,2,29,2,45,19,0.002272434341205032,112
Adam,18,1,29,2,46,21,0.0056156036195100425,57
Nadam,31,2,20,2,45,17,0.009639483557713529,45
Adadelta,17,2,18,2,46,16,0.009139130434782608,126
RMSprop,24,1,16,1,51,25,0.0052677996027367035,51
SGD,29,1,18,2,56,31,0.00046210549547561245,45
Adamax,19,1,24,1,33,23,0.008980026484219819,62
Adam,23,1,30,1,55,27,0.003594725226219378,91
SGD,23,1,25,1,57,21,0.00708527918781726,73
Adam,29,2,21,1,46,18,0.008187088942838226,116
SGD,30,1,21,2,47,18,0.0008222246744647982,116
Adamax,24,1,19,1,37,21,0.00764045464577356,35
RMSprop,16,2,31,2,56,23,0.005245354226440081,115
RMSprop,25,1,23,2,56,29,0.004431361730302362,110
Adam,28,1,21,2,36,26,0.004716795409401899,75
Adadelta,21,1,31,2,42,29,0.00267565658794968,112
Nadam,25,2,20,2,52,30,0.0003494813506952108,41
Adamax,22,2,31,1,39,19,0.0006865592584418452,123
Nadam,18,2,29,1,56,30,0.0012612006179651292,107
Adam,19,1,26,2,38,26,0.009808519090708453,61
AdamW,29,2,18,1,42,20,0.008243698962701392,35
Adadelta,21,2,31,1,32,29,0.00791436768925182,82
Adagrad,24,2,24,2,40,28,0.006291348488192452,123
Adagrad,26,1,26,1,51,21,0.002955925844184507,114
AdamW,27,2,27,1,47,22,0.0010669388655925845,40
Adamax,19,2,21,2,53,19,0.005612226881483116,103
Adam,29,2,30,1,55,25,0.005671419112778637,124
RMSprop,16,2,29,2,38,18,0.009051533877731185,63
Adam,21,2,27,1,59,27,0.0010347605385124697,45
RMSprop,31,1,17,1,55,23,0.00735839770470095,72
RMSprop,16,1,18,1,38,17,0.004014235268152726,58
AdamW,20,1,24,2,55,29,0.0018590818803796072,52
AdamW,27,1,21,1,43,25,0.008604215404987861,35
Adadelta,23,2,30,1,44,21,0.009230898256455528,46
SGD,21,2,27,1,56,26,0.0030786802030456856,35
AdamW,22,1,18,2,33,24,0.00462582211432355,108
RMSprop,28,2,26,2,41,20,0.008127698079894063,33
Adadelta,17,1,19,1,44,27,0.002139152504965791,118
Adamax,16,2,16,1,62,26,0.0012784815713970427,101
Nadam,25,1,26,2,36,26,0.009336570293533436,72
Adamax,24,2,28,1,53,29,0.009567777532553522,87
Adamax,25,2,27,2,58,19,0.007585036415802252,46
AdamW,24,2,24,2,48,19,0.008463385566100198,118
Adam,20,2,29,2,47,18,0.0027418009269476935,68
SGD,20,2,23,2,57,28,0.0027131979695431472,61
Adagrad,19,2,18,1,51,20,0.005060030898256456,44
Adagrad,28,2,25,1,34,29,0.007513926285588171,54
SGD,30,2,27,2,62,25,0.0024494151401456632,78
Adam,23,2,25,1,60,31,0.003565725005517546,35
Adagrad,22,1,25,2,38,19,0.009701456632090046,50
Adagrad,27,1,22,1,46,18,0.0023322224674464796,94
Nadam,23,2,18,1,37,18,0.00044522180534098437,110
Adagrad,22,1,21,1,59,22,0.0029297064665636725,87
Adadelta,26,1,25,1,53,20,0.0006621275656587951,88
AdamW,21,1,21,2,57,16,0.005021496358419775,44
Nadam,19,2,19,2,54,22,0.006626241447804017,56
Adamax,18,1,29,1,61,27,0.006868373427499449,79
Adadelta,22,1,17,1,56,31,0.0017246082542485106,123
Adagrad,26,2,27,1,62,24,0.009390796733612889,124
Nadam,16,1,28,1,32,29,0.0062510262635179885,43
Adam,24,1,31,1,55,24,0.007858154932685942,83
RMSprop,21,1,24,2,51,29,0.006508254248510263,59
Adamax,28,2,16,2,41,30,0.008393864489075259,120
Adadelta,19,2,22,1,53,22,0.004258552195983227,85
Adadelta,30,1,23,2,42,19,0.003259037740013242,62
AdamW,31,2,29,2,52,29,0.008100684175678658,60
Adadelta,19,1,22,2,50,30,0.0022656808651511807,66
AdamW,26,1,20,2,58,20,0.003350606930037519,112
Adadelta,18,2,26,1,35,23,0.0006484219819024498,102
AdamW,23,2,24,2,63,19,0.008202383579783711,68
Adagrad,29,1,17,1,50,28,0.0050526815272566765,121
SGD,25,1,24,1,50,23,0.006056764511145443,47
Adam,31,2,27,1,48,21,0.0071542043698962715,33
Adadelta,16,1,25,1,59,31,0.006456411388214523,102
Adamax,23,1,26,1,34,26,0.00947382476274553,55
Nadam,20,2,26,2,35,31,0.0053035532994923865,113
Adam,17,2,28,1,52,21,0.007391370558375635,92
Adamax,29,1,29,2,57,18,0.004559876406974178,116
RMSprop,17,1,27,2,44,21,0.0047577135290222915,99
SGD,23,1,18,2,48,19,0.004430169940410506,78
Adadelta,25,2,19,1,34,18,0.007041182961818584,102
SGD,19,2,28,2,54,17,0.006361465460163321,100
Adagrad,19,2,27,1,45,28,0.004204921650849703,120
Adagrad,16,2,24,2,52,30,0.005349437210328847,83
Adagrad,30,2,26,1,47,16,0.0016364158022511587,107
Adagrad,26,2,28,1,51,18,0.0022567424409622597,36
Nadam,20,1,28,1,37,26,0.0025020525270359746,41
Adam,23,1,21,2,56,27,0.009058287353785036,98
Nadam,31,1,31,2,61,24,0.008914478040167734,112
Adam,20,1,17,1,40,28,0.005700419333480469,33
SGD,24,2,31,2,54,27,0.0004625027587728978,108
Adagrad,29,2,26,1,57,21,0.005634473626131098,121
AdamW,25,1,25,2,57,31,0.005692076804237476,117
Adamax,31,2,24,2,57,24,0.00375402780843081,56
RMSprop,30,1,17,2,38,27,0.004411498565438094,56
Adamax,26,1,19,1,47,21,0.0010047671595674245,50
AdamW,19,2,23,2,58,31,0.0023085853012580005,33
Adadelta,21,2,27,1,58,21,0.005274950342087839,110
Adamax,22,2,22,1,40,24,0.0032089825645552857,99
Adam,25,2,29,1,42,29,0.004341778856764512,75
Adagrad,21,1,23,2,49,27,0.0014163319355550653,103
Adagrad,30,1,21,1,40,30,0.006745817700286913,116
AdamW,26,1,25,2,47,21,0.004594636945486648,57
Adam,16,1,30,2,62,28,0.008524365482233502,96
Nadam,22,2,16,1,57,29,0.005421739130434784,111
RMSprop,30,1,30,1,58,18,0.006748399911719268,39
RMSprop,16,2,17,2,58,23,0.006084374310306777,39
AdamW,23,2,17,1,41,18,0.00430840873979254,41
SGD,29,2,23,2,45,21,0.009053122930920327,68
Adam,22,2,28,1,53,26,0.006134826749062018,111
Adam,23,2,31,2,54,17,0.005817016111233724,52
RMSprop,24,1,23,2,41,30,0.0023820790112557937,72
Nadam,18,2,23,2,63,24,0.0027568969322445376,52
Adagrad,25,2,21,1,57,28,0.009483954976826308,86
RMSprop,23,2,20,2,62,16,0.007586625468991393,55
Nadam,22,2,24,2,53,25,0.009586051644228648,90
Adagrad,17,2,18,2,38,19,0.0024450452438755242,116
Adamax,28,1,31,1,55,20,0.00748870006621055,64
Adamax,16,2,31,1,44,16,0.0033881483116309863,37
SGD,30,2,18,2,37,28,0.0021459059810196423,73
Adadelta,31,2,27,2,38,23,0.006898366806444495,102
Adadelta,21,2,22,2,48,27,0.004944030015449129,40
Adagrad,20,2,31,1,52,31,0.0027082321783270806,98
Adamax,19,2,23,1,63,22,0.003627896711542706,104
RMSprop,24,2,25,1,36,23,0.0011990289119399693,103
RMSprop,27,1,28,1,35,22,0.00981427940851909,60
Nadam,27,2,21,1,56,19,0.0056346722577797406,70
Adamax,19,2,24,1,59,30,0.008875347605385124,87
SGD,21,2,25,1,61,30,0.0031899139262855885,70
Adagrad,27,2,26,2,44,22,0.006099867578900906,123
Adagrad,23,1,22,2,34,22,0.006087751048333702,121
Adagrad,18,2,31,2,37,29,0.00635630103729861,105
RMSprop,21,2,17,1,51,28,0.0016711763407636284,56
Adagrad,31,2,16,1,42,23,0.007926484219819025,75
Nadam,20,1,22,2,53,22,0.0027817258883248734,82
Adagrad,24,2,25,2,53,19,0.0005592363716618848,84
AdamW,23,1,24,1,47,27,0.003646369454866475,47
Nadam,31,2,27,1,62,31,0.003296777753255352,94
Adamax,31,1,20,1,54,19,0.004135996468770692,43
Nadam,25,1,26,1,51,19,0.006104038843522402,84
Adagrad,24,2,19,1,32,21,0.006779386448907527,62
Adadelta,25,2,27,2,61,30,0.007016354005738248,34
Adagrad,24,2,16,1,34,25,0.006702317369234166,124
Adagrad,27,1,28,1,59,25,0.002470867358199073,91
Adam,29,2,20,2,39,18,0.0019013904215404989,90
AdamW,29,1,31,2,37,22,0.008906731405870668,52
Adadelta,16,1,18,1,54,30,0.004979386448907526,95
Adamax,18,1,16,1,45,16,0.008968505848598544,87
RMSprop,30,1,16,2,54,21,0.0003433237695872876,112
Adamax,28,1,19,2,47,17,0.002291900242772015,81
SGD,17,1,21,1,59,31,0.009263076583535644,39
Adadelta,30,1,24,2,48,20,0.009253343632752152,68
Adam,26,2,17,2,35,27,0.0023365923637166186,48
