Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
AdamW,28,1,29,2,51,27,0.0036477598764069743,62
AdamW,20,1,20,2,61,17,0.0018664312513793865,72
AdamW,17,1,25,2,55,24,0.006474486868241007,74
Adadelta,24,1,17,2,58,24,0.002425579342308541,102
Adamax,27,2,18,2,51,22,0.00092154049878614,49
Nadam,25,1,22,1,40,18,0.0067340984330169955,107
Adam,28,2,31,2,51,26,0.004618671374972413,35
AdamW,27,2,25,2,61,30,0.004283778415360848,50
Adam,23,1,27,2,52,18,0.005801324210990952,70
Nadam,25,2,18,1,39,17,0.0031869344515559482,41
Adam,29,1,21,2,52,28,0.0054199514455969995,66
Adam,24,1,25,1,46,29,0.006969476936658576,57
SGD,20,1,28,1,41,31,0.004352902229088502,65
Adadelta,16,1,18,2,43,17,0.00019315824321341867,116
Adamax,19,2,30,1,54,26,0.007089251820790113,81
AdamW,20,1,31,2,33,25,0.0016882586625468995,127
Adagrad,31,1,18,2,61,18,0.0035625468991392632,93
SGD,26,2,25,1,37,27,0.004220216287795189,109
Adagrad,29,1,20,2,38,29,0.0022480026484219817,96
RMSprop,23,2,18,2,60,25,0.006093709997792982,98
SGD,18,1,24,2,50,24,0.0008112999337894505,37
Adadelta,16,2,29,1,59,29,0.0002525491061575811,36
RMSprop,31,1,19,1,47,17,0.0023675789009048776,53
Nadam,30,2,28,2,56,24,0.0063578900904877516,49
Adagrad,17,1,23,2,42,22,0.0060361068196866045,95
Adadelta,29,2,25,1,56,20,0.00277040388435224,82
Adam,17,1,30,1,54,30,0.004067667181637608,87
RMSprop,22,2,31,2,45,25,0.005718693445155595,40
Adamax,19,1,25,1,54,27,0.0008476495254910617,57
Nadam,18,2,23,2,53,22,0.006807989406312073,34
Nadam,27,1,23,1,52,20,0.0009616640918119621,97
AdamW,29,2,27,2,32,26,0.00932504965791216,121
RMSprop,22,1,21,2,61,28,0.008383138380048555,57
RMSprop,24,1,26,2,58,27,0.00424464798057824,103
Nadam,26,2,25,1,36,22,0.009122048112999338,60
Adadelta,26,2,18,1,62,21,0.004122290885014346,112
AdamW,17,2,25,1,60,25,0.0034888545574928275,69
Adamax,29,2,30,2,54,29,0.009291878172588832,99
Nadam,31,2,25,2,61,29,0.005018516883690135,60
Adamax,19,1,22,2,47,31,0.0058491944383138395,76
AdamW,20,1,30,1,53,20,0.005960825424851027,87
AdamW,18,2,20,2,43,29,0.005876406974177887,100
SGD,21,2,23,2,46,23,0.005769741778856766,92
Adagrad,20,1,19,2,36,16,0.006420459059810197,67
Adamax,28,1,27,2,33,18,0.009351269035532996,36
RMSprop,25,2,22,1,34,16,0.00523423085411609,60
Adamax,22,1,22,1,49,22,0.0005373868903111896,100
Adadelta,22,1,30,1,36,31,0.009794018980357538,93
Adamax,22,2,20,1,62,28,0.007825976605605826,109
Adamax,27,1,17,2,63,25,0.0036189582873537855,122
Adam,19,2,30,2,35,26,0.0017710880600308983,90
Adamax,16,1,16,1,39,18,0.006627433237695874,58
Adamax,20,1,17,2,62,30,0.0069200176561465465,83
AdamW,31,2,27,1,54,25,0.009747737806223792,118
SGD,19,1,21,2,43,27,0.0013815713970425957,109
Adam,30,2,28,1,33,23,0.00458669167954094,49
Adamax,26,2,25,1,43,31,0.009004855440300155,107
SGD,28,1,31,1,41,16,0.00813921871551534,98
AdamW,21,1,21,1,47,19,0.005491856102405651,91
Adadelta,18,1,26,1,53,27,0.008830655484440522,105
AdamW,16,2,18,2,36,17,0.009880026484219819,125
Nadam,21,1,29,2,39,21,0.006816133303906423,62
AdamW,20,1,19,2,52,27,0.0076980578238799394,50
RMSprop,19,1,22,2,51,30,0.005296203928492607,59
Adagrad,16,1,23,1,44,19,0.00991339660119179,67
AdamW,30,1,23,2,33,20,0.004473868903111896,48
Adagrad,29,2,25,2,32,24,0.007687530346501877,106
Adam,25,2,28,2,59,30,0.003799315824321342,95
Adagrad,28,1,29,1,58,23,0.005774310306775547,88
Adadelta,19,1,28,2,47,18,0.007673626131096889,47
Adam,18,1,23,1,55,22,0.008564687706907968,77
Adagrad,27,2,24,1,54,20,0.0032022290885014345,118
Adamax,19,2,27,1,51,23,0.007202869123813728,44
Adam,21,1,17,1,53,16,0.005339902891193998,71
Adagrad,20,1,16,1,49,23,0.009096623261973075,94
RMSprop,26,2,22,1,56,30,0.007997395718384462,49
RMSprop,23,2,27,2,33,18,0.006423835797837123,33
SGD,24,2,31,2,38,31,0.002894548664753918,64
Adam,27,1,18,2,51,19,0.008853696755683073,86
Adam,19,1,24,2,47,29,0.00873948355771353,108
AdamW,31,2,31,2,44,28,0.007640653277422203,70
Nadam,24,2,29,1,52,26,0.009456146546016331,109
SGD,22,1,25,2,57,24,0.005121209446038402,123
SGD,25,1,21,2,37,26,0.007445398366806445,54
Adam,16,1,29,2,52,28,0.004466122268814832,104
Adamax,26,2,31,2,35,21,0.009315713970425955,124
Nadam,25,2,28,2,62,16,0.007573317148532334,92
Adadelta,16,2,20,1,53,18,0.008553961597881262,45
Nadam,16,1,25,1,45,29,0.0011535422644007947,45
Adamax,17,1,20,1,52,29,0.008797881262414478,65
Adam,24,2,17,1,44,21,0.0033655043036857207,103
Adam,17,2,27,1,35,18,0.001056014124917237,98
Adamax,18,2,19,2,61,27,0.005108497020525271,117
Adagrad,21,1,24,2,42,25,0.00601505186493048,79
SGD,28,2,22,1,37,18,0.00962101081438976,120
Adam,25,1,18,1,54,18,0.006011476495254912,127
Adam,26,2,19,1,36,24,0.006130258221143237,87
Adamax,22,1,25,2,40,24,0.008097704700949018,101
Adam,24,1,23,1,53,20,0.004863385566100199,42
Adamax,19,1,21,2,39,22,0.006864202162877952,65
Adadelta,29,2,21,2,57,25,0.002197748841315383,45
Adam,18,1,28,1,33,21,0.0003905981019642463,124
Adam,23,1,22,1,61,21,0.008865018759655705,68
Adadelta,22,1,26,2,44,28,0.0023733392187155152,66
AdamW,31,2,16,1,56,16,0.007659126020745973,97
Nadam,18,2,21,2,58,24,0.0004865371882586626,46
Adagrad,30,2,16,1,48,30,0.007424740675347606,109
AdamW,18,1,26,1,40,19,0.009660141249172367,95
RMSprop,21,2,27,2,47,16,0.006748201280070625,46
AdamW,21,1,30,1,58,28,0.0019607812844846615,102
RMSprop,24,2,24,1,33,29,0.008568263076583536,75
Adagrad,31,2,31,2,55,16,0.009765614654601634,123
Adadelta,22,2,31,2,55,24,0.0020303023615096004,34
AdamW,23,2,20,2,41,26,0.0007105936879276099,58
Adam,25,1,25,1,61,22,0.00521873758552196,43
RMSprop,20,1,24,1,34,29,0.008266938865592583,124
Nadam,30,2,24,1,51,16,0.0017681085853012582,58
SGD,18,2,26,1,51,22,0.00021341867137497243,104
Adadelta,16,2,26,2,57,31,0.0035973074376517322,124
SGD,20,1,26,2,56,25,0.0016950121386007507,82
Adadelta,29,2,26,2,47,31,0.006084175678658134,110
Adadelta,24,1,22,2,39,21,0.00012085632310748179,115
SGD,21,1,22,2,46,27,0.0009366365040829839,84
RMSprop,25,1,31,1,33,23,0.0020003089825645554,91
Adam,28,2,27,1,34,20,0.007455727212535865,115
Adagrad,31,2,27,1,38,22,0.009356632090046347,120
Adadelta,24,1,18,2,46,26,0.005976318693445157,45
AdamW,18,1,24,1,54,27,0.0008891635400573826,34
SGD,18,1,29,2,33,18,0.005646391525049659,47
Adam,20,1,18,2,49,19,0.00725709556389318,55
Adagrad,20,1,28,1,37,23,0.006901544912822777,39
RMSprop,28,2,25,1,48,30,0.0008057382476274554,55
Adadelta,18,2,26,2,40,24,0.00806234826749062,124
Adadelta,19,2,27,2,43,28,0.00826674023394394,110
Adadelta,20,2,30,1,44,30,0.00369404105054072,61
Nadam,27,1,17,2,33,31,0.0045525270359743995,33
Adadelta,21,1,23,2,32,27,0.009327035974398587,85
RMSprop,27,1,31,1,60,22,0.005379033325976606,88
Adam,23,2,16,2,50,16,0.007088457294195542,56
RMSprop,16,1,29,2,55,30,0.0034876627676009714,111
Adadelta,28,1,30,1,59,20,0.009220768042374752,75
AdamW,29,1,31,1,57,21,0.008874553078790554,105
Adam,31,2,30,1,35,30,0.0026391083645994264,116
AdamW,27,1,23,1,47,25,0.007783469432796294,41
Adadelta,30,1,22,1,61,30,0.00038046788788346944,115
SGD,23,2,24,1,60,23,0.001619333480467888,52
RMSprop,23,1,25,1,42,20,0.006720988744206578,107
Adadelta,18,1,28,1,45,26,0.0006837784153608476,103
Adadelta,31,2,17,2,35,27,0.005823769587287576,49
Nadam,18,2,28,1,40,22,0.007455329949238579,72
Adadelta,24,1,27,1,53,21,0.009596181858309424,123
SGD,31,2,26,1,41,18,0.005843235488854559,67
AdamW,30,1,23,2,35,22,0.004187640697417789,56
Nadam,20,1,31,2,35,27,0.009004656808651512,117
RMSprop,19,2,18,1,61,27,0.009281747958508056,93
Adamax,19,2,16,1,44,22,0.005993996910174355,53
Adadelta,25,1,29,2,47,29,0.009825005517545796,73
AdamW,25,1,28,1,32,24,0.001484859854336791,41
Adamax,18,2,27,2,63,18,0.008449679982343854,35
Adam,27,2,31,1,52,16,0.005557404546457737,119
RMSprop,28,1,16,1,47,30,0.003681129993378945,104
RMSprop,26,1,23,2,42,18,0.004259743985875084,33
SGD,18,2,18,1,33,23,0.007646016331935557,57
RMSprop,21,1,19,2,47,19,0.005781063782829398,40
Adadelta,16,2,19,1,37,16,0.004897947472964026,65
RMSprop,17,2,22,2,55,28,0.007567358199073053,93
Nadam,24,1,31,2,34,28,0.008727168395497682,33
Adamax,26,2,26,1,35,25,0.004482211432354889,35
SGD,27,1,21,2,34,25,0.009840498786139925,65
SGD,20,2,24,2,46,24,0.007347472964025602,108
