Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Nadam,17,1,17,1,48,27,0.003475546237033767,96
Adam,31,1,21,1,54,29,0.009842683734274995,126
Nadam,19,1,24,2,36,17,0.0004744206576914589,93
RMSprop,26,2,22,2,37,28,0.007796181858309425,93
SGD,31,1,30,1,37,17,0.0004420436989627014,35
Nadam,19,1,21,1,36,22,0.006933921871551535,101
Nadam,28,1,29,1,50,27,0.004389847715736041,100
Nadam,28,1,22,2,37,19,0.009379474729640257,64
SGD,16,1,21,1,57,25,0.0038747958508055617,48
AdamW,21,1,29,2,40,25,0.0018479585080556171,69
Adam,29,1,22,2,35,17,0.0057320017656146555,65
Adagrad,19,1,26,2,38,25,0.0007256896932244539,40
Adam,24,2,31,1,32,21,0.0006218053409843303,57
AdamW,16,1,21,2,50,21,0.003801898035753697,35
SGD,23,2,23,2,45,16,0.0008337453100860739,32
Adam,17,2,21,1,59,23,0.0059725446921209445,49
SGD,18,1,16,1,60,16,0.007226506290002208,59
Adadelta,27,1,19,1,46,17,0.008941690576031782,74
Nadam,24,1,21,2,51,31,0.005022688148311631,69
Adam,30,2,18,1,43,25,0.005909181196203929,45
RMSprop,21,1,23,1,63,31,0.0016723681306554845,68
Adamax,16,2,29,2,57,27,0.004220414919443832,110
Nadam,20,2,25,1,37,25,0.006423239902891195,44
Nadam,18,1,23,2,56,23,0.0021020083866696094,51
Nadam,23,1,21,1,37,28,0.0014985654380931363,51
Adagrad,28,2,22,2,39,17,0.001025822114323549,51
RMSprop,20,2,18,2,62,17,0.00027658353564334587,89
RMSprop,17,1,22,1,42,18,0.004506444493489296,54
Adamax,28,1,17,2,56,24,0.002696711542705805,112
AdamW,28,1,29,1,35,22,0.008543831383800484,89
Adagrad,22,1,17,2,60,31,0.004630589273890974,52
Nadam,28,1,22,2,32,30,0.0036060472301920107,65
AdamW,28,2,16,1,50,21,0.003253476053851247,83
Adadelta,20,2,27,2,56,21,0.009386824100640036,63
Adadelta,27,2,20,1,51,22,0.007363562127565659,54
Adagrad,18,1,27,1,54,16,0.006779187817258884,53
Adagrad,24,1,27,1,58,30,0.005757227984992276,126
Adam,24,1,31,2,33,25,0.001222467446479806,43
Adadelta,29,2,30,1,58,18,0.0005298388876627676,77
Adadelta,30,1,30,2,45,17,0.007971176340763627,120
Nadam,19,1,20,2,36,24,0.009294857647318473,73
Adagrad,23,2,24,2,58,28,0.00979938203487089,85
Adagrad,25,1,24,2,35,24,0.007408452880158906,34
Nadam,24,1,19,1,58,29,0.002371551533877731,106
Nadam,25,2,20,2,32,30,0.007889935996468771,56
SGD,30,1,23,1,43,20,0.004508232178327081,51
Adagrad,16,1,27,1,50,24,0.006711851688369014,121
Adadelta,16,2,21,1,44,29,0.008098101964246303,64
Adamax,18,2,26,1,48,28,0.008846943279629222,52
Adadelta,16,1,21,1,46,17,0.00041959832266607813,115
SGD,21,1,28,1,46,29,0.004296292209225337,63
Nadam,21,1,26,1,42,29,0.0026432796292209224,34
Nadam,23,1,21,1,55,19,0.004871132200397264,116
Nadam,28,1,31,1,51,31,0.002304016773339219,62
Adadelta,20,2,25,1,44,17,0.004228360185389539,38
Adamax,18,1,23,2,35,16,0.0037192672699183403,99
Adadelta,20,1,24,1,32,21,0.008363672478481571,105
Adam,31,1,22,1,62,21,0.0017093136173030236,106
SGD,22,2,25,2,38,19,0.00970244979033326,84
RMSprop,26,1,20,1,53,30,0.007598344736261312,45
Nadam,31,1,24,1,48,26,0.009881416905760318,71
Adam,26,2,19,2,45,24,0.00588117413374531,85
AdamW,21,1,30,1,60,27,0.00015561686161995146,56
RMSprop,21,1,28,1,47,20,0.0017158684617082326,96
Adam,17,2,26,2,44,25,0.0018598764069741782,76
Nadam,29,1,19,1,44,29,0.0013301258000441405,69
AdamW,26,2,23,2,46,27,0.005366519532112117,71
