Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Ftrl,50,32,1.0080868593123227,52,2.3027150630950928
Adadelta,34,19,1.0020338682971819,123,0.12788686156272888
Adagrad,60,30,1.0075156026252101,76,2.302830696105957
SGD,62,17,1.0003754470721058,90,0.2113325297832489
Adagrad,45,28,1.008033146462836,126,2.302489995956421
Adamax,60,30,1.0053423641353452,81,2.2422406673431396
Adamax,43,19,1.0033676318779177,124,1.6738553047180176
Adagrad,48,29,1.0034672303585728,61,1.4982315301895142
Adadelta,36,30,1.0081633174779654,99,0.11689276993274689
Adadelta,41,24,1.0053198057929764,128,0.13052509725093842
SGD,33,30,1.005807896308621,92,1.3581678867340088
Adadelta,60,30,1.009805574121388,49,0.07773765921592712
Ftrl,57,30,1.0067488479393734,77,2.3026492595672607
Adamax,40,31,1.0042011160253497,119,2.013747215270996
Adadelta,42,27,1.0092255602179203,87,0.10435167700052261
Ftrl,54,25,1.004403559147945,55,2.3024590015411377
Adadelta,40,24,1.0058895194415918,101,0.11365292966365814
Adam,32,28,1.0006006829865879,111,2.347601890563965
Adamax,51,17,1.0039458646850135,49,2.33319091796875
Adagrad,60,31,1.0041987112895123,85,2.302561044692993
Adadelta,52,19,1.0032726989395033,34,0.08865353465080261
Ftrl,37,22,1.007372268459443,87,2.3026349544525146
Adadelta,53,16,1.0020109036721612,41,0.09300488978624344
Adadelta,50,22,1.0006237919174485,115,0.10280533879995346
Adadelta,46,20,1.0078709053070092,87,0.11125683784484863
Adadelta,58,23,1.0062995911813108,123,0.09358610212802887
Ftrl,39,22,1.0071459711133148,94,2.30265736579895
Adadelta,55,23,1.0050246776104348,110,0.09521013498306274
Adamax,57,28,1.008727176975586,122,2.3202362060546875
Adamax,38,24,1.0021569429229205,97,1.4215339422225952
Adadelta,41,16,1.0097878023927016,47,0.1099812313914299
Ftrl,39,21,1.0010119614335895,39,2.3026010990142822
SGD,38,24,1.0087118781698046,125,0.20532968640327454
SGD,61,26,1.0082031238376712,67,0.601229190826416
Adadelta,60,27,1.0095827398271953,77,0.09045233577489853
Adamax,53,26,1.004581310052374,118,2.18485426902771
Adagrad,40,17,1.0067181361136115,33,2.302558183670044
Adadelta,59,23,1.0015376156023703,49,0.0850377082824707
Adagrad,44,16,1.0005068827655603,76,2.3025424480438232
Adadelta,55,20,1.0008355388104333,42,0.09159015864133835
Adadelta,41,19,1.0038998648298527,60,0.11153088510036469
Adadelta,36,23,1.006207106009393,78,0.11692549288272858
Adadelta,46,22,1.0063418456046038,85,0.10754168778657913
SGD,39,30,1.0009039555110903,114,0.16954198479652405
Adadelta,57,20,1.0009430276728362,54,0.09023945033550262
Adadelta,41,24,1.0035441572774426,111,0.12727339565753937
Adagrad,57,19,1.0016770909005666,127,2.3025262355804443
Adadelta,48,22,1.0078583655002264,89,0.1065831407904625
Ftrl,56,21,1.0068705807619345,66,2.3026881217956543
Adadelta,36,22,1.0070419171239295,48,0.1030990332365036
SGD,43,26,1.0088221337900916,113,0.14241357147693634
Adadelta,43,18,1.0071321235383828,47,0.11370844393968582
Adagrad,53,18,1.000543321616657,77,1.0272867679595947
Adadelta,43,30,1.0082694869930715,40,0.08961587399244308
Adadelta,48,30,1.0098539398410902,90,0.09366878867149353
Ftrl,48,26,1.0040327801632487,70,2.3028054237365723
SGD,48,30,1.009695830673114,57,0.2442704141139984
Adadelta,40,25,1.0034178449107565,83,0.11131156235933304
Adadelta,62,29,1.0092131632407415,73,0.08757630735635757
SGD,51,29,1.0067911369229499,59,1.9872639179229736
SGD,33,26,1.0039978045396085,62,0.51268470287323
Adadelta,55,32,1.0081358144124282,34,0.08714493364095688
Adadelta,48,19,1.009556535900291,63,0.10442514717578888
SGD,40,23,1.0075720438519051,50,0.5326683521270752
Adagrad,51,21,1.0076527852823685,59,2.3028054237365723
Adadelta,51,29,1.0069892949979884,45,0.08685945719480515
Ftrl,49,28,1.0083429426079606,65,2.302593469619751
Adadelta,62,23,1.0073117970339243,46,0.08197443187236786
Adadelta,64,19,1.0087295128185516,114,0.09656067937612534
Adadelta,36,20,1.008607233146164,99,0.11506632715463638
Adadelta,47,21,1.0100344741434544,118,0.11142385005950928
Adadelta,58,26,1.0097892978184702,69,0.09060314297676086
Adagrad,46,21,1.0021129099351842,56,2.302821159362793
Adadelta,45,27,1.0055914746675736,66,0.09842872619628906
Adadelta,54,24,1.0026730174559628,75,0.08405394107103348
Adadelta,59,25,1.0003869198171245,81,0.0964057520031929
Adamax,62,20,1.0079664330960336,74,2.3290607929229736
Adamax,36,24,1.001795695792735,58,1.8413621187210083
Adadelta,44,16,1.0017121537911176,67,0.11173607409000397
Nadam,41,18,1.0002764274147833,107,2.3282649517059326
Adadelta,39,22,1.00902510869554,36,0.104561448097229
Adamax,38,20,1.0028296380311055,117,1.7769691944122314
Adadelta,44,31,1.0057096754698809,105,0.10966078191995621
Ftrl,46,32,1.0002615019514394,77,2.3025126457214355
SGD,51,21,1.0023205361131449,113,0.12449254840612411
SGD,42,29,1.000263272232691,117,0.29890331625938416
Ftrl,62,18,1.0049030481393872,59,2.3024632930755615
SGD,47,23,1.0045684025667512,115,1.17806875705719
Adadelta,62,17,1.0098630357256373,57,0.08783838152885437
Adadelta,58,28,1.006510751981569,91,0.0902479812502861
Adadelta,48,21,1.0095865158923776,106,0.10924675315618515
Adadelta,56,28,1.0098848685454807,112,0.0934818834066391
Adadelta,40,30,1.0039385589301684,72,0.09885179251432419
Adagrad,46,17,1.002911420299231,61,2.3023951053619385
Adadelta,54,32,1.0032906862064428,112,0.09571695327758789
SGD,55,20,1.0014344043914585,69,0.22667470574378967
SGD,53,25,1.0074294378151865,120,0.28787925839424133
Adadelta,40,30,1.0040191608402032,67,0.09651084244251251
Adamax,34,29,1.0052553478023218,108,2.0487239360809326
Adagrad,49,31,1.0022777615133496,120,2.302579164505005
