Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
RMSprop,23,1,28,1,61,28,0.007957296546290453,51
Adagrad,31,2,20,2,45,20,0.0030072965462904543,99
Nadam,19,2,24,2,53,24,0.005482296546290455,123
AdamW,27,1,16,1,37,16,0.0005322965462904544,75
Adadelta,29,1,18,1,41,18,0.0017697965462904546,87
SGD,21,2,26,2,57,26,0.006719796546290455,39
Adamax,17,2,22,2,49,22,0.004244796546290455,111
Adam,25,1,30,1,33,30,0.009194796546290454,63
AdamW,26,1,31,1,35,31,0.009813546546290453,69
Nadam,18,2,23,2,51,23,0.004863546546290455,117
RMSprop,22,1,27,2,59,27,0.007338546546290455,45
Adagrad,30,2,19,1,43,19,0.0023885465462904544,93
Adadelta,28,1,17,1,39,17,0.0011510465462904545,81
SGD,20,2,25,2,55,25,0.006101046546290455,33
Adamax,16,2,21,2,47,21,0.0036260465462904547,105
Adam,24,1,29,1,63,29,0.008576046546290454,57
Adam,24,1,29,1,32,30,0.008885421546290453,60
Adamax,16,2,21,2,48,22,0.003935421546290454,108
SGD,20,2,25,2,56,26,0.006410421546290455,36
Adadelta,28,1,17,1,40,18,0.0014604215462904547,84
Adagrad,30,2,19,1,44,20,0.0026979215462904545,96
RMSprop,22,1,27,2,60,28,0.007647921546290455,48
Nadam,18,2,23,2,52,24,0.005172921546290455,120
AdamW,26,1,31,1,36,16,0.0002229215462904544,72
AdamW,25,1,30,1,34,31,0.009504171546290453,66
Nadam,17,2,22,2,50,23,0.004554171546290455,114
RMSprop,21,1,26,2,58,27,0.0070291715462904554,42
Adagrad,29,2,18,1,42,19,0.0020791715462904546,90
Adadelta,27,1,16,1,38,17,0.0008416715462904545,78
SGD,19,2,24,2,54,25,0.0057916715462904556,126
Adamax,31,2,20,2,46,21,0.0033166715462904545,102
Adam,23,1,28,1,62,29,0.008266671546290454,54
Adam,23,1,28,1,62,29,0.008421359046290454,55
Adamax,31,2,20,2,46,21,0.0034713590462904544,103
SGD,19,2,24,2,54,25,0.005946359046290455,127
Adadelta,27,1,16,1,38,17,0.0009963590462904544,79
Adagrad,29,2,18,1,42,19,0.0022338590462904545,91
RMSprop,21,1,26,2,58,27,0.007183859046290455,43
Nadam,17,2,22,2,50,23,0.004708859046290455,115
AdamW,25,1,30,1,34,31,0.009658859046290453,67
AdamW,26,1,31,1,36,16,0.00037760904629045443,73
Nadam,18,2,23,2,52,24,0.0053276090462904555,121
RMSprop,22,1,27,1,60,28,0.007802609046290455,49
Adagrad,30,2,19,2,44,20,0.0028526090462904544,97
Adadelta,28,1,17,1,40,18,0.0016151090462904545,85
SGD,20,2,25,2,56,26,0.006565109046290455,37
Adamax,16,2,21,2,48,22,0.004090109046290455,109
Adam,24,1,29,1,32,30,0.009040109046290453,61
Adam,24,1,29,1,63,30,0.008730734046290453,58
Adamax,16,2,21,2,47,22,0.0037807340462904545,106
SGD,20,2,25,2,55,26,0.006255734046290455,34
Adadelta,28,1,17,1,39,18,0.0013057340462904546,82
Adagrad,30,2,19,1,43,20,0.0025432340462904542,94
RMSprop,22,1,27,2,59,28,0.0074932340462904555,46
Nadam,18,2,23,2,51,24,0.005018234046290455,118
AdamW,26,1,31,1,35,16,0.009968234046290454,70
Adam,25,1,30,1,33,31,0.009349484046290454,64
Adamax,17,2,22,2,49,23,0.004399484046290455,112
SGD,21,2,26,2,57,27,0.006874484046290455,40
Adadelta,29,1,18,1,41,19,0.0019244840462904545,88
AdamW,27,1,16,1,37,17,0.0006869840462904545,76
Nadam,19,2,24,2,53,25,0.005636984046290455,124
Adagrad,31,2,20,2,45,21,0.0031619840462904546,100
RMSprop,23,1,28,1,61,29,0.008111984046290453,52
Adam,23,1,28,1,62,29,0.008189327796290453,53
Adamax,31,2,20,2,46,21,0.0032393277962904543,101
SGD,19,2,24,2,54,25,0.005714327796290455,125
Adadelta,27,1,16,1,38,17,0.0007643277962904544,77
Adagrad,29,1,18,1,42,19,0.0020018277962904544,89
RMSprop,21,2,26,2,58,27,0.006951827796290455,41
Nadam,17,2,22,2,50,23,0.004476827796290455,113
AdamW,25,1,30,1,34,31,0.009426827796290454,65
AdamW,26,1,31,1,36,16,0.0001455777962904544,71
Nadam,18,2,23,2,52,24,0.005095577796290455,119
RMSprop,22,1,27,2,60,28,0.007570577796290456,47
Adagrad,30,2,19,1,44,20,0.0026205777962904544,95
Adadelta,28,1,17,1,40,18,0.0013830777962904545,83
SGD,20,2,25,2,56,26,0.006333077796290455,35
Adamax,16,2,21,2,48,22,0.0038580777962904547,107
Adam,24,1,29,1,32,30,0.008808077796290453,59
Adam,24,1,30,1,33,30,0.009117452796290454,62
Adamax,16,2,22,2,49,22,0.004167452796290455,110
SGD,20,2,26,2,57,26,0.0066424527962904555,38
Adadelta,28,1,18,1,41,18,0.0016924527962904545,86
Adagrad,30,2,20,2,45,20,0.0029299527962904546,98
RMSprop,22,1,28,1,61,28,0.007879952796290455,50
Nadam,18,2,24,2,53,24,0.005404952796290455,122
AdamW,26,1,16,1,37,16,0.0004549527962904544,74
AdamW,25,1,31,1,35,31,0.009736202796290453,68
Nadam,17,2,23,2,51,23,0.004786202796290455,116
RMSprop,21,1,27,2,59,27,0.007261202796290455,44
Adagrad,29,2,19,1,43,19,0.002311202796290454,92
Adadelta,27,1,17,1,39,17,0.0010737027962904545,80
SGD,19,2,25,2,55,25,0.006023702796290455,32
Adamax,31,2,21,2,47,21,0.0035487027962904545,104
Adam,23,1,29,1,63,29,0.008498702796290454,56
Adam,23,1,28,1,62,29,0.008344015296290454,55
Adamax,31,2,20,2,46,21,0.0033940152962904546,103
SGD,19,2,24,2,54,25,0.005869015296290455,127
Adadelta,27,1,16,1,38,17,0.0009190152962904545,79
Adagrad,29,2,18,1,42,19,0.0021565152962904543,91
RMSprop,21,1,26,2,58,27,0.007106515296290456,43
Nadam,17,2,22,2,50,23,0.004631515296290455,115
AdamW,25,1,30,1,34,31,0.009581515296290453,67
AdamW,26,1,31,1,36,16,0.00030026529629045444,73
Nadam,18,2,23,2,52,24,0.005250265296290455,121
RMSprop,22,1,27,2,60,28,0.007725265296290455,49
Adagrad,30,2,19,1,44,20,0.0027752652962904543,97
Adadelta,28,1,17,1,40,18,0.0015377652962904546,85
SGD,20,2,25,2,56,26,0.006487765296290455,37
Adamax,16,2,21,2,48,22,0.004012765296290455,109
Adam,24,1,29,1,32,30,0.008962765296290453,61
Adam,24,1,29,1,63,30,0.008653390296290453,58
Adamax,16,2,21,2,47,22,0.0037033902962904544,106
SGD,20,2,25,2,55,26,0.0061783902962904555,34
Adadelta,28,1,17,1,39,18,0.0012283902962904546,82
Adagrad,30,2,19,1,43,20,0.0024658902962904545,94
RMSprop,22,1,27,2,59,28,0.007415890296290455,46
Nadam,18,2,23,2,51,24,0.004940890296290455,118
AdamW,26,1,31,1,35,16,0.009890890296290453,70
Adam,25,1,30,1,33,31,0.009272140296290454,64
Adamax,17,2,22,2,49,23,0.004322140296290455,112
SGD,21,2,26,2,57,27,0.006797140296290455,40
Adadelta,29,1,18,1,41,19,0.0018471402962904546,88
AdamW,27,1,16,1,37,17,0.0006096402962904545,76
Nadam,19,2,24,2,53,25,0.005559640296290455,124
Adagrad,31,2,20,2,45,21,0.0030846402962904544,100
RMSprop,23,1,28,1,61,29,0.008034640296290453,52
RMSprop,23,1,28,1,61,29,0.008073312171290453,52
Adagrad,31,2,20,2,45,21,0.0031233121712904545,100
Nadam,19,2,24,2,53,25,0.005598312171290455,124
AdamW,27,1,16,1,37,17,0.0006483121712904545,76
Adadelta,29,1,18,1,41,19,0.0018858121712904546,88
SGD,21,2,26,2,57,27,0.006835812171290455,40
Adamax,17,2,22,2,49,23,0.004360812171290455,112
Adam,25,1,30,1,33,31,0.009310812171290454,64
AdamW,26,1,31,1,35,16,0.009929562171290453,70
Nadam,18,2,23,2,51,24,0.004979562171290455,118
RMSprop,22,1,27,2,59,28,0.007454562171290455,46
Adagrad,30,2,19,1,43,20,0.0025045621712904546,94
Adadelta,28,1,17,1,39,18,0.0012670621712904545,82
SGD,20,2,25,2,55,26,0.0062170621712904555,34
Adamax,16,2,21,2,47,22,0.0037420621712904545,106
Adam,24,1,29,1,63,30,0.008692062171290453,58
Adam,24,1,29,1,32,30,0.009001437171290453,61
Adamax,16,2,21,2,48,22,0.004051437171290455,109
SGD,20,2,25,2,56,26,0.006526437171290455,37
Adadelta,28,1,17,1,40,18,0.0015764371712904547,85
Adagrad,30,2,19,1,44,20,0.0028139371712904543,97
RMSprop,22,1,27,2,60,28,0.007763937171290455,49
Nadam,18,2,23,2,52,24,0.005288937171290455,121
AdamW,26,1,31,1,36,16,0.0003389371712904544,73
AdamW,25,1,30,1,34,31,0.009620187171290453,67
Nadam,17,2,22,2,50,23,0.004670187171290455,115
RMSprop,21,1,26,2,58,27,0.007145187171290456,43
Adagrad,29,2,18,1,42,19,0.0021951871712904544,91
Adadelta,27,1,16,1,38,17,0.0009576871712904545,79
SGD,19,2,24,2,54,25,0.005907687171290455,127
Adamax,31,2,20,2,46,21,0.0034326871712904547,103
Adam,23,1,28,1,62,29,0.008382687171290454,55
Adam,24,1,29,1,63,29,0.008537374671290454,56
Adamax,16,2,21,2,47,21,0.0035873746712904546,104
SGD,20,2,25,2,55,25,0.006062374671290455,32
Adadelta,28,1,17,1,39,17,0.0011123746712904546,80
Adagrad,30,2,19,1,43,19,0.0023498746712904543,92
RMSprop,22,1,27,2,59,27,0.007299874671290455,44
Nadam,18,2,23,2,51,23,0.004824874671290455,116
AdamW,26,1,31,1,35,31,0.009774874671290453,68
AdamW,27,1,16,1,37,16,0.0004936246712904544,74
Nadam,19,2,24,2,53,24,0.005443624671290455,122
RMSprop,23,1,28,1,61,28,0.007918624671290455,50
Adagrad,31,2,20,2,45,20,0.0029686246712904546,98
Adadelta,29,1,18,1,41,18,0.0017311246712904545,86
SGD,21,2,26,2,57,26,0.006681124671290456,38
Adamax,17,2,22,2,49,22,0.004206124671290455,110
Adam,25,1,30,1,33,30,0.009156124671290454,62
Adam,24,1,29,1,32,30,0.008846749671290453,59
Adamax,16,2,21,2,48,22,0.0038967496712904543,107
SGD,20,2,25,2,56,26,0.006371749671290455,35
Adadelta,28,1,17,1,40,18,0.0014217496712904546,83
Adagrad,30,2,19,1,44,20,0.0026592496712904545,95
RMSprop,22,1,27,2,60,28,0.007609249671290455,47
Nadam,18,2,23,2,52,24,0.005134249671290455,119
AdamW,26,1,31,1,36,16,0.00018424967129045442,71
AdamW,25,1,30,1,34,31,0.009465499671290454,65
Nadam,17,2,22,2,50,23,0.004515499671290455,113
RMSprop,21,1,26,2,58,27,0.006990499671290455,41
Adagrad,29,2,18,1,42,19,0.0020404996712904545,89
Adadelta,27,1,16,1,38,17,0.0008029996712904545,77
SGD,19,2,24,2,54,25,0.0057529996712904555,125
Adamax,31,2,20,2,46,21,0.0032779996712904544,101
Adam,23,1,28,1,62,29,0.008227999671290454,53
RMSprop,23,1,28,1,61,29,0.008150655921290453,53
Adagrad,31,2,20,2,45,21,0.0032006559212904547,101
Nadam,19,2,24,2,53,25,0.005675655921290455,125
AdamW,27,1,16,1,37,17,0.0007256559212904545,77
Adadelta,29,1,18,1,41,19,0.0019631559212904544,89
SGD,21,2,26,2,57,27,0.006913155921290455,41
Adamax,17,2,22,2,49,23,0.0044381559212904554,113
Adam,25,1,30,1,33,31,0.009388155921290454,65
AdamW,26,1,31,1,35,16,0.0001069059212904544,71
Nadam,18,2,23,2,51,24,0.005056905921290455,119
RMSprop,22,1,27,2,59,28,0.007531905921290456,47
Adagrad,30,2,19,1,43,20,0.0025819059212904543,95
Adadelta,28,1,17,1,39,18,0.0013444059212904546,83
SGD,20,2,25,2,55,26,0.006294405921290455,35
Adamax,16,2,21,2,47,22,0.0038194059212904546,107
Adam,24,1,29,1,63,30,0.008769405921290453,59
Adam,24,1,30,1,32,30,0.009078780921290453,62
Adamax,16,2,22,2,48,22,0.004128780921290455,110
SGD,20,2,26,2,56,26,0.0066037809212904554,38
Adadelta,28,1,18,1,40,18,0.0016537809212904546,86
Adagrad,30,2,20,2,44,20,0.0028912809212904545,98
RMSprop,22,1,28,1,60,28,0.007841280921290454,50
Nadam,18,2,24,2,52,24,0.005366280921290455,122
AdamW,26,1,16,1,36,16,0.0004162809212904544,74
AdamW,25,1,31,1,34,31,0.009697530921290453,68
Nadam,17,2,23,2,50,23,0.004747530921290455,116
RMSprop,21,1,27,2,58,27,0.007222530921290455,44
Adagrad,29,2,19,1,42,19,0.0022725309212904546,92
Adadelta,27,1,17,1,38,17,0.0010350309212904545,80
SGD,19,2,25,2,54,25,0.005985030921290455,32
Adamax,31,2,21,2,46,21,0.0035100309212904544,104
Adam,23,1,29,1,62,29,0.008460030921290454,56
Adam,23,1,28,1,62,29,0.008305343421290454,54
Adamax,31,2,20,2,46,21,0.0033553434212904546,102
SGD,19,2,24,2,54,25,0.005830343421290455,126
Adadelta,27,1,16,1,38,17,0.0008803434212904545,78
Adagrad,29,2,18,1,42,19,0.0021178434212904542,90
RMSprop,21,1,26,2,58,27,0.0070678434212904555,42
Nadam,17,2,22,2,50,23,0.004592843421290455,114
AdamW,25,1,30,1,34,31,0.009542843421290453,66
AdamW,26,1,31,1,36,16,0.0002615934212904544,72
Nadam,18,2,23,2,52,24,0.005211593421290455,120
RMSprop,22,1,27,2,60,28,0.007686593421290455,48
Adagrad,30,2,19,1,44,20,0.0027365934212904546,96
Adadelta,28,1,17,1,40,18,0.0014990934212904545,84
SGD,20,2,25,2,56,26,0.006449093421290455,36
Adamax,16,2,21,2,48,22,0.0039740934212904545,108
