Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adamax,25,1,28,1,49,23,0.006686521135600913,105
Adam,17,2,20,2,33,31,0.0017365211356009116,57
Adadelta,21,2,24,2,41,19,0.004211521135600912,81
SGD,29,1,16,1,57,27,0.009161521135600913,33
RMSprop,31,1,18,1,61,29,0.0004990211356009115,45
Adagrad,23,2,26,2,45,21,0.0054490211356009125,93
AdamW,19,2,22,2,37,17,0.0029740211356009114,69
Nadam,27,1,30,1,53,25,0.007924021135600912,117
Nadam,28,1,31,1,55,26,0.008542771135600912,123
AdamW,20,2,23,2,39,18,0.0035927711356009114,75
Adagrad,24,1,27,1,47,22,0.006067771135600912,99
RMSprop,16,2,19,2,63,30,0.0011177711356009116,51
SGD,30,1,17,1,59,28,0.009780271135600913,39
Adadelta,22,2,25,2,43,20,0.004830271135600912,87
Adam,18,2,21,2,35,16,0.0023552711356009115,63
Adamax,26,1,29,1,51,24,0.007305271135600914,111
Adamax,27,1,30,1,52,25,0.007614646135600913,114
Adam,19,2,22,2,36,17,0.0026646461356009117,66
Adadelta,23,2,26,2,44,21,0.005139646135600912,90
SGD,31,1,18,1,60,29,0.0001896461356009115,42
RMSprop,17,2,20,2,32,31,0.0014271461356009116,54
Adagrad,25,1,28,1,48,23,0.006377146135600913,102
AdamW,21,2,24,2,40,19,0.0039021461356009116,78
Nadam,29,1,16,1,56,27,0.008852146135600912,126
Nadam,28,1,31,1,54,26,0.008233396135600913,120
AdamW,20,2,23,2,38,18,0.0032833961356009116,72
Adagrad,24,2,27,2,46,22,0.005758396135600912,96
RMSprop,16,1,19,1,62,30,0.0008083961356009115,48
SGD,30,1,17,1,58,28,0.009470896135600912,36
Adadelta,22,2,25,2,42,20,0.004520896135600912,84
Adam,18,2,21,2,34,16,0.0020458961356009117,60
Adamax,26,1,29,1,50,24,0.006995896135600913,108
Adamax,26,1,29,1,50,24,0.007150583635600913,110
Adam,18,2,21,2,34,16,0.0022005836356009116,62
Adadelta,22,2,25,2,42,20,0.004675583635600912,86
SGD,30,1,17,1,58,28,0.009625583635600912,38
RMSprop,16,2,19,1,62,30,0.0009630836356009115,50
Adagrad,24,1,27,2,46,22,0.005913083635600913,98
AdamW,20,2,23,2,38,18,0.0034380836356009115,74
Nadam,28,1,31,1,54,26,0.008388083635600913,122
Nadam,29,1,16,1,56,27,0.009006833635600913,32
AdamW,21,2,24,2,40,19,0.004056833635600912,80
Adagrad,25,1,28,1,48,23,0.006531833635600912,104
RMSprop,17,2,20,2,32,31,0.0015818336356009117,56
SGD,31,1,18,1,60,29,0.0003443336356009115,44
