Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
AdamW,22,1,24,1,41,30,0.0009464951680346839,92
Nadam,30,2,16,2,57,22,0.005896495168034685,44
RMSprop,18,1,20,1,33,26,0.008371495168034685,68
Adagrad,26,2,28,2,49,18,0.003421495168034684,116
Adamax,28,2,30,2,53,20,0.004658995168034684,32
Adam,20,1,22,1,37,28,0.009608995168034684,80
SGD,16,2,18,1,61,24,0.007133995168034685,56
Adadelta,24,1,26,2,45,16,0.002183995168034684,104
Adagrad,25,2,27,2,47,17,0.002802745168034684,110
RMSprop,17,1,19,1,63,25,0.007752745168034684,62
AdamW,21,1,23,1,39,29,0.00032774516803468496,86
Nadam,29,2,31,2,55,21,0.005277745168034685,38
Adamax,27,2,29,2,51,19,0.004040245168034685,122
Adam,19,1,21,1,35,27,0.008990245168034684,74
SGD,31,2,17,2,59,23,0.0065152451680346845,50
Adadelta,23,1,25,1,43,31,0.001565245168034684,98
Adadelta,24,1,26,1,44,31,0.001874620168034684,101
SGD,16,2,18,2,60,23,0.006824620168034684,53
Adam,20,1,22,1,36,27,0.009299620168034683,77
Adamax,28,2,30,2,52,19,0.0043496201680346845,125
Nadam,30,2,16,2,56,21,0.005587120168034684,41
AdamW,22,1,24,1,40,29,0.000637120168034685,89
RMSprop,18,1,20,1,32,25,0.008062120168034684,65
Adagrad,26,2,28,2,48,17,0.0031121201680346837,113
Adagrad,25,1,27,2,46,16,0.002493370168034684,107
RMSprop,17,2,19,1,62,24,0.007443370168034685,59
AdamW,21,1,23,1,38,28,0.009918370168034684,83
Nadam,29,2,31,2,54,20,0.004968370168034685,35
Adamax,27,2,29,2,50,18,0.003730870168034684,119
Adam,19,1,21,1,34,26,0.008680870168034684,71
SGD,31,2,17,2,58,22,0.006205870168034685,47
Adadelta,23,1,25,1,42,30,0.001255870168034684,95
Adadelta,23,1,25,1,43,30,0.001410557668034684,97
SGD,31,2,17,2,59,22,0.006360557668034685,49
Adam,19,1,21,1,35,26,0.008835557668034684,73
Adamax,27,2,29,2,51,18,0.003885557668034684,121
Nadam,29,2,31,2,55,20,0.005123057668034684,37
AdamW,21,1,23,1,39,28,0.00017305766803468498,85
RMSprop,17,1,19,1,63,24,0.007598057668034685,61
Adagrad,25,2,27,2,47,16,0.002648057668034684,109
Adagrad,26,2,28,2,49,17,0.003266807668034684,115
RMSprop,18,1,20,1,33,25,0.008216807668034684,67
AdamW,22,1,24,1,41,29,0.000791807668034685,91
Nadam,30,2,16,2,57,21,0.005741807668034685,43
Adamax,28,2,30,2,53,19,0.004504307668034685,127
Adam,20,1,22,1,37,27,0.009454307668034683,79
SGD,16,2,18,2,61,23,0.0069793076680346846,55
Adadelta,24,1,26,1,45,31,0.002029307668034684,103
Adadelta,24,1,25,1,44,31,0.001719932668034684,100
SGD,16,2,17,2,60,23,0.006669932668034685,52
Adam,20,1,21,1,36,27,0.009144932668034685,76
Adamax,28,2,29,2,52,19,0.004194932668034684,124
Nadam,30,2,31,2,56,21,0.005432432668034685,40
AdamW,22,1,23,1,40,29,0.000482432668034685,88
RMSprop,18,1,19,1,32,25,0.007907432668034684,64
