Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Nadam,31,1,29,2,58,16,0.009774098097472726,96
AdamW,23,2,21,1,42,24,0.004824098097472728,48
Adagrad,27,2,25,1,50,28,0.007299098097472729,72
RMSprop,19,1,17,2,34,20,0.002349098097472728,120
Adam,21,1,19,2,38,22,0.003586598097472728,36
Adamax,29,2,27,1,54,30,0.008536598097472727,84
Adadelta,25,2,23,1,46,26,0.006061598097472728,60
SGD,17,1,31,2,62,18,0.0011115980974727281,108
RMSprop,18,1,16,2,32,19,0.001730348097472728,114
Adagrad,26,2,24,1,48,27,0.006680348097472729,66
Nadam,30,2,28,2,56,31,0.009155348097472728,90
AdamW,22,1,20,1,40,23,0.004205348097472729,42
Adam,20,1,18,2,36,21,0.002967848097472728,126
Adamax,28,2,26,1,52,29,0.007917848097472728,78
Adadelta,24,2,22,1,44,25,0.005442848097472729,54
SGD,16,1,30,2,60,17,0.0004928480974727281,102
SGD,16,1,31,2,61,18,0.000802223097472728,105
Adadelta,24,2,23,1,45,26,0.0057522230974727286,57
Adamax,28,2,27,1,53,30,0.008227223097472728,81
Adam,20,1,19,2,37,22,0.003277223097472728,33
AdamW,22,1,21,1,41,24,0.004514723097472729,45
Nadam,30,2,29,2,57,16,0.009464723097472727,93
Adagrad,26,2,25,1,49,28,0.0069897230974727284,69
RMSprop,18,1,17,2,33,20,0.002039723097472728,117
SGD,17,1,16,2,63,19,0.001420973097472728,111
Adadelta,25,2,24,1,47,27,0.006370973097472729,63
Adamax,29,2,28,2,55,31,0.008845973097472728,87
Adam,21,1,20,1,39,23,0.0038959730974727283,39
RMSprop,19,1,18,2,35,21,0.002658473097472728,123
Adagrad,27,2,26,1,51,29,0.007608473097472729,75
AdamW,23,2,22,1,43,25,0.005133473097472729,51
Nadam,31,1,30,2,59,17,0.000183473097472728,99
Nadam,16,1,30,2,60,17,0.000338160597472728,100
AdamW,24,2,22,1,44,25,0.0052881605974727285,52
Adagrad,28,2,26,1,52,29,0.007763160597472729,76
