Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Nadam,19,1,31,1,62,29,0.002817979289381258,48
AdamW,27,2,23,2,46,21,0.007767979289381259,96
Adagrad,31,1,27,2,54,25,0.00034297928938125803,120
RMSprop,23,2,19,1,38,17,0.005292979289381259,72
Adam,25,2,21,2,42,19,0.006530479289381259,84
Adamax,17,1,29,1,58,27,0.0015804792893812582,36
Adadelta,29,1,25,2,50,23,0.009005479289381259,108
SGD,21,2,17,1,34,31,0.004055479289381258,60
RMSprop,22,2,18,1,36,16,0.004674229289381259,66
Adagrad,30,1,26,2,52,24,0.009624229289381258,114
Nadam,18,1,30,1,60,28,0.002199229289381258,42
AdamW,26,2,22,2,44,20,0.0071492292893812585,90
Adam,24,2,20,2,40,18,0.005911729289381259,78
Adamax,16,1,28,1,56,26,0.0009617292893812581,126
Adadelta,28,2,24,2,48,22,0.008386729289381258,102
SGD,20,1,16,1,32,30,0.003436729289381258,54
SGD,21,2,17,1,33,31,0.003746104289381258,57
Adadelta,29,1,25,2,49,23,0.008696104289381258,105
Adamax,17,1,29,1,57,27,0.0012711042893812582,33
Adam,25,2,21,2,41,19,0.006221104289381258,81
AdamW,27,2,23,2,45,21,0.007458604289381259,93
Nadam,19,1,31,1,61,29,0.002508604289381258,45
Adagrad,31,1,27,2,53,25,0.009933604289381259,117
RMSprop,23,2,19,1,37,17,0.0049836042893812585,69
SGD,22,2,18,1,35,16,0.004364854289381259,63
Adadelta,30,1,26,2,51,24,0.009314854289381258,111
Adamax,18,1,30,1,59,28,0.0018898542893812582,39
Adam,26,2,22,2,43,20,0.006839854289381259,87
RMSprop,24,2,20,2,39,18,0.005602354289381259,75
Adagrad,16,1,28,1,55,26,0.0006523542893812582,123
AdamW,28,2,24,2,47,22,0.008077354289381259,99
Nadam,20,1,16,1,63,30,0.0031273542893812583,51
Nadam,20,1,16,1,63,30,0.003282041789381258,52
AdamW,28,2,24,2,47,22,0.008232041789381257,100
Adagrad,16,1,28,1,55,26,0.0008070417893812582,124
RMSprop,24,2,20,2,39,18,0.005757041789381258,76
Adam,26,2,22,2,43,20,0.006994541789381259,88
Adamax,18,1,30,1,59,28,0.0020445417893812583,40
Adadelta,30,1,26,2,51,24,0.009469541789381258,112
SGD,22,2,18,1,35,16,0.0045195417893812585,64
RMSprop,23,2,19,1,37,17,0.005138291789381259,70
Adagrad,31,1,27,2,53,25,0.00018829178938125805,118
Nadam,19,1,31,1,61,29,0.002663291789381258,46
AdamW,27,2,23,2,45,21,0.007613291789381259,94
Adam,25,2,21,2,41,19,0.006375791789381259,82
Adamax,17,1,29,1,57,27,0.001425791789381258,34
Adadelta,29,1,25,2,49,23,0.008850791789381258,106
SGD,21,2,17,1,33,31,0.003900791789381258,58
SGD,21,1,17,1,32,30,0.0035914167893812583,55
