Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adadelta,31,2,26,1,59,22,0.005661338158568105,84
SGD,23,1,18,2,43,30,0.0007113381585681048,36
Adam,27,1,22,2,51,18,0.0031863381585681048,60
Adamax,19,2,30,1,35,26,0.008136338158568105,108
Nadam,21,2,16,2,39,28,0.009373838158568105,120
AdamW,29,1,24,1,55,20,0.004423838158568105,72
RMSprop,25,1,20,2,47,16,0.0019488381585681049,48
Adagrad,17,2,28,1,63,24,0.006898838158568106,96
Adagrad,18,2,29,1,33,25,0.007517588158568105,102
RMSprop,26,1,21,2,49,17,0.002567588158568105,54
AdamW,30,1,25,1,57,21,0.0050425881585681055,78
Nadam,22,2,17,2,41,29,0.009992588158568105,126
Adamax,20,2,31,1,37,27,0.008755088158568104,114
Adam,28,1,23,2,53,19,0.0038050881585681047,66
SGD,24,1,19,2,45,31,0.0013300881585681047,42
Adadelta,16,2,27,1,61,23,0.006280088158568105,90
Adagrad,17,2,28,1,62,23,0.006589463158568105,93
RMSprop,25,1,20,2,46,31,0.001639463158568105,45
AdamW,29,1,24,1,54,19,0.004114463158568105,69
Nadam,21,2,16,2,38,27,0.009064463158568105,117
SGD,23,1,18,2,42,29,0.0004019631585681047,33
Adadelta,31,2,26,1,58,21,0.005351963158568105,81
Adam,27,1,22,2,50,17,0.0028769631585681046,57
Adamax,19,2,30,1,34,25,0.007826963158568106,105
Adagrad,18,2,29,1,32,24,0.0072082131585681055,99
RMSprop,26,1,21,2,48,16,0.0022582131585681046,51
AdamW,30,1,25,1,56,20,0.004733213158568106,75
Nadam,22,2,17,2,40,28,0.009683213158568104,123
Adamax,20,2,31,1,36,26,0.008445713158568105,111
Adam,28,1,23,2,52,18,0.003495713158568105,63
SGD,24,1,19,2,44,30,0.0010207131585681047,39
Adadelta,16,2,27,1,60,22,0.005970713158568106,87
Adadelta,16,2,27,1,61,22,0.006125400658568105,88
SGD,24,1,19,2,45,30,0.0011754006585681048,40
Adam,28,1,23,2,53,18,0.003650400658568105,64
Adamax,20,2,31,1,37,26,0.008600400658568104,112
Nadam,22,2,17,2,41,28,0.009837900658568105,124
AdamW,30,1,25,1,57,20,0.004887900658568105,76
RMSprop,26,1,21,2,49,16,0.0024129006585681045,52
Adagrad,18,2,29,1,33,24,0.007362900658568106,100
Adamax,19,2,30,1,35,25,0.007981650658568104,106
Adam,27,1,22,2,51,17,0.003031650658568105,58
Adadelta,31,2,26,1,59,21,0.0055066506585681055,82
SGD,23,1,18,2,43,29,0.0005566506585681047,34
Nadam,21,2,16,2,39,27,0.009219150658568105,118
AdamW,29,1,24,1,55,19,0.004269150658568106,70
RMSprop,25,1,20,2,47,31,0.0017941506585681048,46
Adagrad,17,2,28,1,63,23,0.006744150658568105,94
Adadelta,17,2,28,1,62,23,0.006434775658568106,91
SGD,25,1,20,2,46,31,0.0014847756585681048,43
Adam,29,1,24,1,54,19,0.003959775658568105,67
Adamax,21,2,16,2,38,27,0.008909775658568105,115
Nadam,23,2,18,2,42,29,0.00024727565856810465,127
AdamW,31,1,26,1,58,21,0.005197275658568106,79
RMSprop,27,1,22,2,50,17,0.0027222756585681047,55
Adagrad,19,2,30,1,34,25,0.0076722756585681055,103
Adagrad,18,2,29,1,32,24,0.007053525658568105,97
RMSprop,26,1,21,2,48,16,0.0021035256585681048,49
AdamW,30,1,25,1,56,20,0.004578525658568105,73
Nadam,22,2,17,2,40,28,0.009528525658568104,121
Adamax,20,2,31,1,36,26,0.008291025658568105,109
Adam,28,1,23,2,52,18,0.0033410256585681046,61
SGD,24,1,19,2,44,30,0.0008660256585681048,37
Adadelta,16,2,27,1,60,22,0.005816025658568105,85
Adadelta,16,2,27,1,60,22,0.005893369408568105,86
SGD,24,1,19,2,44,30,0.0009433694085681048,38
Adam,28,1,23,2,52,18,0.003418369408568105,62
Adamax,20,2,31,1,36,26,0.008368369408568105,110
Nadam,22,2,17,2,40,28,0.009605869408568104,122
AdamW,30,1,25,1,56,20,0.0046558694085681055,74
RMSprop,26,1,21,2,48,16,0.0021808694085681045,50
Adagrad,18,2,29,1,32,24,0.007130869408568105,98
Adamax,19,2,30,1,34,25,0.007749619408568106,104
Adam,27,1,22,2,50,17,0.002799619408568105,56
Adadelta,31,2,26,1,58,21,0.005274619408568105,80
SGD,23,1,18,2,42,29,0.0003246194085681047,32
Nadam,21,2,16,2,38,27,0.008987119408568105,116
AdamW,29,1,24,1,54,19,0.004037119408568105,68
RMSprop,25,1,20,2,46,31,0.0015621194085681047,44
Adagrad,17,2,28,1,62,23,0.006512119408568106,92
Adagrad,17,2,28,1,63,24,0.0068214944085681056,95
RMSprop,25,1,20,2,47,16,0.001871494408568105,47
AdamW,29,1,24,1,55,20,0.004346494408568105,71
Nadam,21,2,16,2,39,28,0.009296494408568105,119
SGD,23,1,18,2,43,30,0.0006339944085681047,35
Adadelta,31,2,26,1,59,22,0.005583994408568106,83
Adam,27,1,22,2,51,18,0.0031089944085681046,59
Adamax,19,2,30,1,35,26,0.008058994408568105,107
Adagrad,18,2,29,1,33,25,0.007440244408568106,101
