Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adagrad,28,2,22,2,37,17,0.0008360516217161638,75
RMSprop,20,1,30,1,53,25,0.005786051621716164,123
AdamW,24,2,18,1,61,29,0.008261051621716163,51
Nadam,16,1,26,2,45,21,0.0033110516217161635,99
SGD,18,1,28,2,49,23,0.004548551621716164,111
Adadelta,26,2,20,1,33,31,0.009498551621716164,63
Adam,22,1,16,1,57,27,0.007023551621716164,39
Adamax,30,2,24,2,41,19,0.0020735516217161637,87
Nadam,31,2,25,2,43,20,0.0026923016217161636,93
AdamW,23,1,17,1,59,28,0.0076423016217161644,45
Adagrad,27,2,21,2,35,16,0.00021730162171616364,69
RMSprop,19,1,29,1,51,24,0.005167301621716165,117
SGD,17,1,27,2,47,22,0.003929801621716164,105
Adadelta,25,2,19,1,63,30,0.008879801621716164,57
Adam,21,1,31,1,55,26,0.0064048016217161646,33
Adamax,29,2,23,2,39,18,0.0014548016217161637,81
Adamax,29,2,24,2,40,18,0.001764176621716164,84
Adam,21,1,16,1,56,26,0.006714176621716164,36
Adadelta,25,2,20,1,32,30,0.009189176621716163,60
SGD,17,1,28,2,48,22,0.0042391766217161645,108
RMSprop,19,1,30,1,52,24,0.005476676621716164,120
Adagrad,27,2,22,2,36,16,0.0005266766217161637,72
AdamW,23,1,18,1,60,28,0.007951676621716164,48
Nadam,31,2,26,2,44,20,0.003001676621716164,96
Adamax,30,2,25,2,42,19,0.002382926621716164,90
Adam,22,1,17,1,58,27,0.007332926621716165,42
Adadelta,26,2,21,2,34,31,0.009807926621716164,66
SGD,18,1,29,1,50,23,0.004857926621716164,114
Nadam,16,1,27,2,46,21,0.0036204266217161637,102
AdamW,24,2,19,1,62,29,0.008570426621716164,54
RMSprop,20,1,31,1,54,25,0.006095426621716165,126
Adagrad,28,2,23,2,38,17,0.0011454266217161637,78
Adagrad,29,2,23,2,39,18,0.0013001141217161638,79
RMSprop,21,1,31,1,55,26,0.006250114121716164,127
AdamW,25,2,19,1,63,30,0.008725114121716164,55
Nadam,17,1,27,2,47,22,0.0037751141217161636,103
SGD,19,1,29,1,51,24,0.005012614121716164,115
Adadelta,27,2,21,2,35,16,0.009962614121716163,67
Adam,23,1,17,1,59,28,0.007487614121716164,43
Adamax,31,2,25,2,43,20,0.0025376141217161637,91
Nadam,16,2,26,2,45,21,0.0031563641217161637,97
AdamW,24,1,18,1,61,29,0.008106364121716165,49
Adagrad,28,2,22,2,37,17,0.0006813641217161637,73
RMSprop,20,1,30,1,53,25,0.005631364121716165,121
SGD,18,1,28,2,49,23,0.004393864121716164,109
Adadelta,26,2,20,1,33,31,0.009343864121716164,61
Adam,22,1,16,1,57,27,0.006868864121716165,37
Adamax,30,2,24,2,41,19,0.0019188641217161638,85
Adamax,29,2,24,2,40,18,0.0016094891217161638,82
Adam,21,1,16,1,56,26,0.006559489121716164,34
Adadelta,25,2,20,1,32,30,0.009034489121716163,58
SGD,17,1,28,2,48,22,0.004084489121716164,106
RMSprop,19,1,30,1,52,24,0.005321989121716164,118
Adagrad,27,2,22,2,36,16,0.00037198912171616366,70
AdamW,23,1,18,1,60,28,0.007796989121716165,46
Nadam,31,2,26,2,44,20,0.0028469891217161635,94
Adamax,30,2,25,2,42,19,0.0022282391217161635,88
Adam,22,1,17,1,58,27,0.007178239121716164,40
Adadelta,26,2,21,1,34,31,0.009653239121716164,64
SGD,18,1,29,2,50,23,0.004703239121716165,112
Nadam,16,1,27,2,46,21,0.003465739121716164,100
AdamW,24,2,19,1,62,29,0.008415739121716163,52
RMSprop,20,1,31,1,54,25,0.0059407391217161645,124
Adagrad,28,2,23,2,38,17,0.0009907391217161637,76
Adagrad,28,2,23,2,38,17,0.0010680828717161636,77
RMSprop,20,1,31,1,54,25,0.006018082871716165,125
AdamW,24,2,19,1,62,29,0.008493082871716164,53
