Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
RMSprop,19,2,26,2,46,30,0.005153946627511731,61
Adagrad,27,1,18,1,62,22,0.00020394662751172971,109
Nadam,31,2,22,1,38,26,0.00267894662751173,37
AdamW,23,1,30,2,54,18,0.007628946627511732,85
Adadelta,25,1,16,1,58,20,0.00886644662751173,97
SGD,17,2,24,2,42,28,0.00391644662751173,49
Adamax,29,1,20,1,34,24,0.00144144662751173,121
Adam,21,2,28,2,50,16,0.006391446627511731,73
AdamW,22,2,29,2,52,17,0.007010196627511732,79
Nadam,30,1,21,1,36,25,0.00206019662751173,127
RMSprop,18,2,25,2,44,29,0.00453519662751173,55
Adagrad,26,1,17,1,60,21,0.009485196627511731,103
Adadelta,24,1,31,2,56,19,0.00824769662751173,91
SGD,16,2,23,1,40,27,0.0032976966275117298,43
Adamax,28,1,19,1,32,23,0.0008226966275117298,115
Adam,20,2,27,2,48,31,0.005772696627511732,67
Adam,21,2,28,2,49,16,0.0060820716275117315,70
Adamax,29,1,20,1,33,24,0.0011320716275117298,118
SGD,17,2,24,1,41,28,0.00360707162751173,46
Adadelta,25,1,16,2,57,20,0.008557071627511731,94
Adagrad,27,1,18,1,61,22,0.00979457162751173,106
RMSprop,19,2,26,2,45,30,0.004844571627511731,58
Nadam,31,1,22,1,37,26,0.0023695716275117296,34
AdamW,23,2,30,2,53,18,0.007319571627511731,82
AdamW,22,2,29,2,51,17,0.006700821627511732,76
Nadam,30,1,21,1,35,25,0.00175082162751173,124
RMSprop,18,2,25,2,43,29,0.00422582162751173,52
Adagrad,26,1,17,1,59,21,0.00917582162751173,100
Adadelta,24,1,31,2,55,19,0.00793832162751173,88
SGD,16,2,23,1,39,27,0.0029883216275117296,40
Adamax,28,1,19,1,63,23,0.0005133216275117297,112
Adam,20,2,27,2,47,31,0.005463321627511731,64
Adam,20,2,27,2,48,31,0.005618009127511731,65
Adamax,28,1,19,1,32,23,0.0006680091275117298,113
SGD,16,2,23,1,40,27,0.00314300912751173,41
Adadelta,24,1,31,2,56,19,0.00809300912751173,89
Adagrad,26,1,17,1,60,21,0.009330509127511731,101
RMSprop,18,2,25,2,44,29,0.004380509127511731,53
Nadam,30,1,21,1,36,25,0.0019055091275117298,125
AdamW,22,2,29,2,52,17,0.006855509127511731,77
AdamW,23,2,30,2,54,18,0.007474259127511732,83
Nadam,31,1,22,1,38,26,0.0025242591275117295,35
RMSprop,19,2,26,2,46,30,0.00499925912751173,59
Adagrad,27,1,18,1,62,22,0.00994925912751173,107
Adadelta,25,1,16,1,58,20,0.008711759127511732,95
SGD,17,2,24,2,42,28,0.00376175912751173,47
Adamax,29,1,20,1,34,24,0.0012867591275117299,119
Adam,21,2,28,2,50,16,0.006236759127511732,71
Adam,20,2,27,2,49,16,0.005927384127511731,68
Adamax,28,1,19,1,33,24,0.0009773841275117297,116
SGD,16,2,23,1,41,28,0.0034523841275117297,44
Adadelta,24,1,31,2,57,20,0.008402384127511731,92
Adagrad,26,1,17,1,61,22,0.009639884127511732,104
RMSprop,18,2,25,2,45,30,0.00468988412751173,56
Nadam,30,1,21,1,37,26,0.0022148841275117298,32
AdamW,22,2,29,2,53,18,0.007164884127511732,80
AdamW,21,2,28,2,51,17,0.0065461341275117315,74
Nadam,29,1,20,1,35,25,0.0015961341275117298,122
RMSprop,17,2,24,2,43,29,0.00407113412751173,50
Adagrad,25,1,16,1,59,21,0.00902113412751173,98
Adadelta,23,1,30,2,55,19,0.007783634127511731,86
SGD,31,2,22,1,39,27,0.0028336341275117297,38
Adamax,27,1,18,1,63,23,0.0003586341275117297,110
Adam,19,2,26,2,47,31,0.005308634127511732,62
Adam,20,2,27,2,47,31,0.005385977877511732,63
Adamax,28,1,19,1,63,23,0.0004359778775117297,111
SGD,16,2,23,1,39,27,0.00291097787751173,39
