Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size
Adagrad,18,2,28,1,62,20,0.004547542086692554,109
RMSprop,26,1,20,2,46,28,0.009497542086692554,61
AdamW,30,2,24,1,54,16,0.002072542086692554,85
Nadam,22,1,16,2,38,24,0.007022542086692555,37
SGD,24,1,18,2,42,26,0.008260042086692555,49
Adadelta,16,2,26,1,58,18,0.0033100420866925538,97
Adam,28,2,22,1,50,30,0.0008350420866925539,73
Adamax,20,1,30,2,34,22,0.005785042086692555,121
Adamax,21,1,31,2,36,23,0.006403792086692554,127
Adam,29,2,23,1,52,31,0.001453792086692554,79
Adadelta,17,2,27,1,60,19,0.003928792086692555,103
SGD,25,1,19,2,44,27,0.008878792086692554,55
Nadam,23,1,17,2,40,25,0.007641292086692555,43
AdamW,31,2,25,1,56,17,0.002691292086692554,91
RMSprop,27,1,21,1,48,29,0.0002162920866925538,67
Adagrad,19,2,29,2,32,21,0.0051662920866925545,115
Adamax,20,1,30,2,33,21,0.005475667086692554,118
Adam,28,2,22,1,49,29,0.0005256670866925538,70
Adadelta,16,2,26,1,57,17,0.003000667086692554,94
SGD,24,1,18,2,41,25,0.007950667086692554,46
RMSprop,26,1,20,2,45,27,0.009188167086692555,58
Adagrad,18,2,28,1,61,19,0.004238167086692554,106
AdamW,30,2,24,1,53,31,0.001763167086692554,82
Nadam,22,1,16,2,37,23,0.006713167086692555,34
Adamax,21,1,31,2,35,22,0.006094417086692555,124
Adam,29,2,23,1,51,30,0.001144417086692554,76
Adadelta,17,2,27,1,59,18,0.003619417086692554,100
SGD,25,1,19,2,43,26,0.008569417086692553,52
Nadam,23,1,17,2,39,24,0.0073319170866925545,40
AdamW,31,2,25,1,55,16,0.0023819170866925536,88
RMSprop,27,1,21,2,47,28,0.009806917086692554,64
Adagrad,19,2,29,1,63,20,0.004856917086692555,112
Adagrad,19,2,29,2,32,20,0.005011604586692554,113
RMSprop,27,1,21,1,48,28,0.009961604586692555,65
AdamW,31,2,25,1,56,16,0.002536604586692554,89
Nadam,23,1,17,2,40,24,0.007486604586692555,41
SGD,25,1,19,2,44,26,0.008724104586692554,53
Adadelta,17,2,27,1,60,18,0.003774104586692554,101
Adam,29,2,23,1,52,30,0.0012991045866925538,77
